acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-18619,23494,3870,6262,-401,330
-18579,23354,4002,6014,377,-240
-18551,23266,4010,5607,1292,-958
-18595,22094,5042,2349,6208,-6203
-18723,21782,5254,1795,6597,-7501
-18979,19434,5694,429,6772,-10962
-18683,18714,5646,143,6349,-11689
-17779,17622,5070,44,4637,-12416
-17515,17122,3850,237,3087,-12666
-17231,16866,2022,1199,2874,-13697
-17059,16858,1930,1451,3287,-14065
-16867,16830,1766,1329,4555,-14965
-16647,16642,1274,1050,6325,-16277
-16055,15970,1690,382,9510,-18800
-15687,15710,1998,284,10104,-19428
-14943,15090,2554,297,10725,-19973
-14195,14198,3322,489,10291,-19201
-13471,12906,3342,1373,8496,-15952
-13671,12698,3522,1295,8475,-14954
-14783,13318,3462,65,9790,-12622
-14851,13974,3626,-451,10613,-12128
-13847,16638,2790,-1812,13183,-10266
-13671,17386,2458,-2124,14080,-9698
-13647,19134,2546,-3163,17102,-9128
-13531,19822,2626,-3439,17808,-9238
-13319,22354,3566,-3446,18309,-10228
-13271,23026,4042,-3422,17826,-10579
-12315,23178,4966,-3604,13813,-10565
-11927,23150,4974,-3769,11946,-10014
-10947,22298,5498,-4951,7835,-7624
-10707,20838,4398,-6988,4026,-4323
-10683,20494,2202,-7735,-672,1192
-10699,20610,2230,-7032,-2337,2836
-11091,21666,2898,-5585,-5433,5981
-11879,22266,2874,-4216,-7740,8876
-13019,21670,2498,-1722,-10100,12279
-13199,21734,2330,-1050,-10316,13082
-13903,23070,2126,814,-9814,15432
-14255,23670,2294,1331,-9312,15902
-14995,24478,3098,2364,-7002,17096
-15151,23970,3034,2463,-6122,17487
-15531,19958,3118,2055,-2834,18758
-15523,18450,3478,1573,-1957,19111
-15751,13962,4134,241,-997,20049
-15819,13038,4374,30,-1229,20289
-15951,11222,4798,-171,-2945,20476
-16223,10862,4850,59,-3648,20306
-16395,10638,5342,401,-5016,19491
-16611,10730,5690,903,-6622,18168
-16683,11350,4922,3171,-8880,14987
-16655,11674,4830,4001,-9067,13754
-16363,12218,4714,5068,-8393,11141
-16451,12610,4742,5185,-7101,8602
-16755,14022,4362,4362,-4186,4352
-16751,14406,4226,3929,-3088,2969
-16583,14962,4278,2572,-655,-32
-16335,15586,4382,766,1508,-3119
-16251,16778,5042,-1612,3012,-7534
-16499,17686,5082,-2229,3224,-8909
-17023,20738,4666,-3024,3538,-12176
-17307,24978,4030,-2620,4222,-15994
-16615,27038,4142,-692,5053,-20491
-16847,27178,4082,-350,5498,-21716
-16091,25426,4578,47,5705,-23625
-15451,24354,4658,-307,5271,-23256
-14743,23658,3838,-1871,3503,-19737
-14559,23962,3346,-1996,2874,-18051
-14923,22534,2878,-2145,1740,-12279
-15291,21498,2882,-2181,1733,-10711
-15207,17402,2134,-2044,3201,-7317
-15087,16426,1474,-1859,4074,-6620
-14491,14458,122,-799,8681,-5177
-14367,14066,98,-460,10485,-4866
-14283,12650,1686,386,14605,-3723
-14379,12238,2102,569,15171,-3339
-14447,11070,2950,821,16330,-2034
-14371,10994,2918,850,16491,-1523
-14895,10734,3766,1047,16453,-478
-15023,11026,3998,1006,16273,-341
-14459,11982,4526,629,14693,31
-14195,12114,4458,448,14148,186
-14011,12874,4074,-34,13259,194
-13639,13690,3606,-466,12542,264
-13055,13718,2942,-1180,11057,649
-13015,13858,2914,-1565,10436,722
-12231,13962,3022,-2518,8559,1127
-11771,13498,1622,-2618,5093,2018
-12075,14770,106,-2401,1804,2818
-12107,15430,-134,-2327,1062,2905
-12019,16566,-746,-1902,-933,3197
-11699,17534,-1722,-1337,-2850,3742
-12451,18458,-3214,-1675,-2914,4919
-12615,18898,-3562,-1832,-2377,5104
-13179,20094,-3802,-1896,502,5925
-13347,19914,-3558,-1955,1562,6083
-14431,21606,-3282,-1982,4969,6150
-15167,23482,-3466,-2032,7180,5935
-16211,26534,-2038,-1088,15018,5351
-15735,25266,-710,-407,15972,5318
-15011,19394,1538,2111,13630,6557
-15663,18250,1958,2927,12540,7213
-17387,18170,2962,3539,10713,9232
-17663,18466,2842,3396,10582,9771
-17963,19782,1762,3740,10972,10181
-17403,21162,1522,4716,12349,10313
-16331,21634,2686,5363,14244,11038
-16271,21266,3362,5147,14524,11234
-16579,20290,4446,4144,14461,11226
-16555,19310,5298,3132,12894,10956
-15779,17218,5006,2420,9313,10578
-15515,16678,4854,2540,8363,10377
-15283,15346,4850,3422,6484,9355
-14651,14610,5082,4220,4808,8266
-14343,12870,3830,4829,3567,6427
-14263,12310,3738,5018,3474,5642
-13967,11490,3630,5074,3337,3982
-13835,10686,3186,4827,3607,2218
-13383,9946,2518,4568,5050,-1493
-13211,10174,2530,4612,5644,-2653
-11599,10914,2606,4059,6651,-6608
-11411,10946,2638,4030,6555,-6795
-11171,11186,2262,3909,6151,-7455
-10931,12362,2162,3645,4839,-9053
-10995,12938,1934,3523,4795,-9597
-11503,15122,1298,3351,6104,-11574
-11675,16010,1286,3413,6809,-12278
-12243,19326,2118,3397,9375,-14357
-12395,20494,2246,3233,10123,-14843
-13579,24586,2590,2193,13009,-16234
-14215,26102,2610,1683,14267,-16733
-15295,30554,2714,199,18959,-18341
-15203,31282,2842,90,20199,-18562
-14099,28566,4814,1061,20706,-16854
-13751,26030,5310,1453,19655,-15377
-14423,20162,5658,2355,15671,-8907
-15391,20534,6034,2200,14905,-6830
-19779,20978,6022,3302,13698,-1315
-20763,20518,5894,4399,13995,-400
-21623,17386,5466,7336,18734,-127
-21299,16106,5662,7083,21097,-663
-20075,13150,6506,3869,27960,-2970
-20047,12586,7658,1990,27960,-3860
-20923,12258,8638,-1392,27712,-6144
-20563,11802,8482,-1620,25928,-6715
-18599,10490,6630,-2166,21930,-7623
-17967,10374,6250,-2524,21509,-7858
-15955,10698,5514,-2734,20662,-7818
-15419,10918,5722,-2326,20011,-7612
-14735,11954,7202,-728,14900,-7435
-14811,12698,7350,-488,12942,-7701
-14059,15590,5966,-353,6961,-9113
-13747,16354,5454,-428,5480,-9658
-12407,19490,3622,-460,2047,-11300
-12315,20110,3098,-371,1213,-11690
-11223,21218,1946,-1253,612,-12325
-10767,20962,1766,-1831,549,-11888
-10375,20674,854,-3482,-207,-8643
-10647,21422,738,-3719,-255,-7361
-10455,24354,1970,-3918,35,-2192
-10231,24430,2294,-3681,-358,-348
-10155,25214,3458,-2720,-3248,5908
-10843,25186,3598,-2474,-4281,7748
-12383,25510,4186,-2347,-6833,12810
-12839,25158,4118,-2305,-7346,14226
-13915,23250,3506,-2023,-7826,17911
-14251,22866,3438,-1941,-7571,18768
-15535,22402,3758,-1589,-6295,20327
-15351,22158,3626,-1285,-5855,20683
-15663,19838,4234,-747,-4086,20720
-15735,18578,4434,-691,-3689,20613
-15819,14794,5822,-1091,-3763,19907
-15931,13986,6206,-1166,-4310,19650
-16283,12074,6506,-974,-7089,18608
-16367,12018,6466,-763,-7951,18066
-16515,12182,5906,566,-9996,16153
-16463,12370,5778,1119,-10251,15415
-16391,12394,5322,2930,-10142,12878
-16591,12414,5374,3358,-9790,11900
-17071,14374,5282,4417,-8143,8309
-17119,15062,5350,4579,-7410,7087
-17367,17594,4718,4038,-3660,3062
-17651,18230,4530,3709,-2158,1542
-17683,20366,5406,2562,1777,-4146
-17523,20682,5886,2330,2083,-5742
-18007,21290,6314,1378,1765,-10255
-18071,21078,6238,1178,1421,-11511
-17799,20602,5146,940,152,-14296
-17843,20498,4494,866,-144,-14828
-17447,19610,3014,577,-455,-15607
-17191,19466,2262,632,-493,-15679
-16867,18626,1142,1389,767,-14860
-17295,17658,874,1369,1449,-14610
-17571,15814,538,309,4663,-15057
-17331,15262,438,-155,5983,-15536
-15927,13826,658,-973,9788,-17083
-15543,13494,1382,-1186,10407,-17245
-14815,12858,2038,-1402,11381,-16707
-14627,12830,2202,-1147,11333,-16194
-13963,13094,2274,155,10763,-13813
-14267,13270,2782,92,11008,-13338
-13995,15174,3714,-855,11149,-11556
-13727,15914,3782,-1150,10633,-11050
-12627,18250,3258,-2010,8459,-9461
-12443,19074,3054,-2081,7718,-9108
-11819,20874,2498,-1904,5672,-8198
-11699,21122,2458,-1773,5107,-7951
-11095,21162,2478,-1870,3013,-6772
-10883,20946,2690,-2087,2105,-6136
-10495,20926,2562,-3310,-925,-3283
-10527,21170,2394,-3647,-1767,-2162
-10419,23098,1410,-3580,-3265,2031
-10467,22734,1454,-2997,-3883,3551
-11211,21926,2654,-1375,-6317,8041
-11679,21994,2778,-1128,-6968,9198
-12775,23614,3078,328,-8058,11902
-12907,23806,3150,959,-8186,12630
-13479,23750,3674,2191,-8018,14473
-13555,23386,3422,2473,-7884,15038
-14079,21986,3514,2492,-6649,16599
-14279,21414,3622,2271,-5954,16998
-14751,18754,3970,1499,-4103,18346
-14847,17926,4066,1240,-3722,18752
-15011,14734,4538,736,-3370,19796
-15051,13886,4790,585,-3477,20043
-15495,12322,5290,401,-4177,19865
-15695,12142,5298,460,-4514,19563
-16131,12386,5426,1019,-5453,17731
-16235,12594,5266,1462,-5671,16957
-16167,13150,5702,2917,-5671,13992
-16215,13330,5818,3238,-5596,12833
-16895,14454,5438,4084,-4385,7997
-16955,15290,5282,4281,-3691,6224
-16695,17882,4898,3951,-222,1130
-16623,18110,5326,3432,873,-270
-16855,18846,6342,1102,2591,-4316
-16867,19598,6486,432,2319,-5121
-17167,21634,5582,-1918,-316,-8119
-17179,21626,5410,-2031,-482,-8344
-17427,21298,4846,-2340,-927,-9549
-16639,19746,3926,-2250,-1992,-11981
-16159,18798,3630,-2176,-2753,-12343
-16175,18454,1354,-1394,-4588,-12663
-16259,18594,878,-1043,-4383,-12686
-16919,18366,-78,-904,-1351,-12948
-16811,18062,-2,-1357,-165,-13007
-16419,15902,-1422,-2422,3908,-14059
-16207,15318,-1530,-2395,5242,-14816
-15283,14738,-390,-2945,9220,-16691
-15003,14714,142,-3088,9896,-16949
-13959,14534,1462,-2756,10138,-15851
-13843,14330,1534,-2277,9597,-14863
-13955,12994,1830,-922,7466,-12178
-14279,12694,2118,-1032,7349,-11645
-13871,13586,2358,-1583,7564,-10211
-13539,14546,2158,-1602,7404,-9731
-12915,17242,1618,-1445,6745,-8373
-12911,18298,1566,-1609,6840,-8107
-12347,21138,1482,-1851,7236,-7451
-12131,21438,1510,-1850,7250,-7280
-11623,22050,1442,-2235,6781,-6289
-11531,21754,1742,-2487,6460,-5837
-11259,20678,1842,-3463,5238,-3659
-11227,20394,2266,-3877,4636,-2832
