acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
277,2438,1587,-616,-514,19
161,2358,1571,-721,-358,1
277,2422,1863,-836,108,-54
365,2578,1923,-830,31,-15
385,2102,1643,-765,-494,303
269,2174,1515,-804,-462,284
365,2110,1479,-721,-449,307
265,2270,1319,-604,-5,327
285,2354,1355,-567,167,342
325,2202,1703,-518,175,288
249,2198,1819,-441,-11,323
145,2030,1579,-324,-391,421
101,1970,1347,-296,-311,375
289,1842,1395,-262,313,107
305,1978,1535,-272,383,49
273,1902,2007,-218,-130,218
241,1902,1839,-152,-316,291
253,2130,1455,-166,-8,356
225,2058,1463,-257,200,339
293,1934,1935,-348,445,201
253,2058,2163,-373,286,214
325,2362,1875,-353,-263,445
413,2394,1651,-395,-253,503
301,2106,1567,-389,178,432
225,2062,1759,-379,289,316
117,2030,1935,-607,138,107
161,2162,1931,-564,-38,77
173,2118,1431,-375,-320,-5
313,2062,1091,-231,-154,0
229,2218,1523,-162,591,-8
169,2254,1731,-212,688,54
177,2186,2151,-264,169,308
217,2114,1967,-285,149,354
181,1798,1915,-177,281,202
197,1702,2023,-116,309,103
217,1682,2171,-273,213,-4
257,1770,2063,-378,142,-38
337,1982,1947,-532,144,54
237,1894,1867,-570,124,44
425,1738,1903,-476,-130,-99
513,1806,1891,-488,-153,-92
409,2290,1815,-686,-250,395
473,2094,1635,-696,-164,569
417,1958,1935,-620,8,843
249,1938,1911,-583,-92,853
13,1634,1859,-494,-498,908
-23,1562,1899,-458,-612,821
1,1674,1367,-280,-243,548
-151,1706,1627,-168,-25,500
-59,1606,2159,-265,-105,319
-99,1462,2147,-196,-421,219
-7,1602,1391,115,-925,-187
129,1730,1315,188,-810,-334
329,2414,1503,-100,205,-417
277,2578,1755,-220,372,-401
413,2226,2163,60,-127,-292
449,2038,2071,363,-261,-363
665,1886,1611,99,418,-594
621,1978,1927,-191,608,-630
449,2402,2571,-787,271,-453
309,2382,2459,-716,-63,-317
165,1762,1191,-439,231,-217
197,1622,935,-419,675,-411
225,2198,2019,-626,986,-317
5,2322,2471,-735,550,-22
-227,1822,1607,-602,-1361,654
-95,1494,1091,-378,-1496,558
93,1002,499,23,-639,-209
181,1170,731,179,-265,-367
741,2458,1843,401,385,-365
665,2798,2399,398,286,-127
365,2422,2755,134,-659,649
241,2074,2647,6,-970,694
-47,1310,2251,-197,-1310,256
-83,1310,1943,-124,-1210,-17
-3,1986,1515,219,-260,-637
113,2258,1547,123,164,-763
361,2326,2683,-283,73,-735
233,2202,2831,-209,-377,-705
149,1682,1887,167,-957,-829
325,1654,1399,262,-686,-986
645,2146,1679,-112,510,-1375
825,2386,2067,-194,525,-1315
829,2630,2271,-209,-377,-759
813,2654,1907,-162,-619,-595
585,2198,875,3,-115,-302
445,2218,779,17,348,-237
377,2222,1723,-376,906,-157
389,2398,1919,-504,580,-51
285,2422,1523,-483,-819,492
181,2398,1143,-331,-927,545
25,2170,439,-49,126,556
-27,2042,667,-90,541,464
13,2282,1891,5,616,312
117,2418,1903,62,131,347
105,2554,1219,451,-934,566
69,2474,1075,430,-780,536
21,1974,1547,110,422,-3
109,2074,1875,33,558,-214
109,2278,2511,63,-107,-344
97,2358,2439,173,-444,-264
77,2250,1271,72,-383,114
41,1994,1195,-139,-83,85
21,2190,2079,-595,-237,95
121,2282,1987,-582,-594,143
13,2230,1239,-141,-1354,239
117,2210,875,-148,-1188,224
461,2194,931,-571,-289,-7
473,2270,1131,-522,-186,-39
389,2450,1287,36,-473,20
177,2426,1299,187,-490,27
57,2426,1231,50,35,67
9,2326,1367,-209,207,56
81,2082,1727,-415,-238,-101
53,2122,1771,-282,-601,-105
121,2234,655,153,-797,-152
213,2254,363,177,-384,-231
245,2202,815,158,877,-443
149,2226,1271,178,912,-481
-163,2142,1875,266,10,-195
-223,2138,1755,272,-228,-169
61,2154,975,16,41,-464
97,2302,1107,-63,280,-559
325,2690,1607,-198,28,-376
305,2706,1595,-123,-291,-272
317,2558,767,115,-543,-10
257,2502,675,119,-217,-18
313,2294,1211,238,541,-237
313,2402,1243,335,592,-222
201,2618,1523,538,-102,96
221,2586,1431,581,-327,255
281,2366,1219,409,-217,511
141,2246,1191,380,-137,543
-135,2078,1423,631,-217,627
-79,2110,1363,750,-254,516
121,2162,955,890,154,149
185,2266,1139,882,367,36
29,2522,1931,806,54,136
-15,2458,1699,765,-228,247
-3,1890,987,624,-201,207
-63,1714,763,622,34,73
33,1758,763,1019,1235,-712
-19,2006,1131,1160,1333,-818
53,2406,1991,996,1085,-732
45,2462,2203,792,741,-623
345,2162,1815,317,-246,-605
365,2210,1823,306,-451,-668
401,2526,899,464,-631,-596
533,2550,543,590,-289,-531
437,2294,859,469,1153,-466
569,2186,1363,434,1274,-542
341,2574,1919,377,-348,12
221,2490,1807,397,-384,68
241,2438,1639,440,-401,103
173,1882,1187,269,488,14
101,1886,1343,166,671,-133
65,2318,1851,357,257,-231
73,2414,1791,435,-4,-204
617,2586,711,733,231,-278
657,2694,651,717,656,-289
293,2758,1935,393,1081,200
121,2706,2315,297,780,370
-51,1826,1995,325,-619,500
-107,1698,1639,454,-736,362
61,1862,843,722,404,-361
57,2086,915,677,781,-418
233,2742,1839,257,473,50
249,2630,1967,261,17,231
225,2202,979,557,-831,255
181,2166,791,684,-665,142
125,2590,1055,790,581,-17
105,2698,1415,734,719,7
265,2530,2147,668,333,76
329,2438,2203,695,110,20
-103,2130,1931,890,-474,-75
-187,2058,1619,921,-420,-124
1,1978,1235,616,478,-430
117,2086,1567,466,670,-549
365,2622,2235,347,-191,-323
453,2694,1975,433,-806,-132
329,2610,1007,666,-1138,70
409,2450,667,441,220,29
333,2442,943,313,606,5
353,2598,1935,208,459,170
265,2518,1895,352,154,311
97,2214,1679,513,-173,370
1,2094,1435,489,-43,339
-247,1874,1675,368,482,49
-251,1898,1663,303,510,-58
145,2258,1763,194,53,-151
193,2422,1595,322,-228,-113
205,2458,1035,607,-450,-70
213,2490,911,634,-191,-63
181,2282,1519,409,399,-102
137,2330,1791,345,443,-57
221,2154,2175,395,-160,-135
373,2202,1915,432,-398,-120
413,2366,1575,263,-634,9
393,2338,1355,171,-588,78
617,2138,1403,-370,-229,24
581,2094,1475,-427,-202,-33
457,2462,1771,-221,-654,75
625,2586,1367,-9,-807,248
769,2362,1255,-52,-161,716
597,2150,1659,-206,25,830
349,1966,2107,-771,216,1054
57,1738,2615,-940,-458,1248
-11,1694,1483,-577,-1389,1391
21,1750,1003,-499,-1261,1316
249,1986,723,-798,-355,1194
293,2018,1003,-1101,153,1095
-3,2098,1607,-753,-492,1103
-143,2054,1235,-514,-827,1132
-151,1494,623,-436,-325,599
-35,1474,459,-482,19,408
221,1994,1371,-475,482,142
349,2002,1431,-390,339,200
501,2078,1091,-157,12,363
541,2058,887,-269,260,384
429,1942,1131,-578,700,380
273,1702,1355,-533,618,199
61,1730,1171,-258,514,-182
65,1686,1271,-303,613,-222
213,1634,1479,-595,1002,-381
97,1666,2095,-750,870,-392
-31,1878,1643,-460,338,-317
-11,1814,1543,-392,437,-408
397,2306,1679,-726,1165,-726
381,2522,1959,-966,1141,-670
225,2406,2139,-883,316,-338
149,2298,2015,-746,139,-264
157,2058,1431,-819,591,-329
125,2050,1711,-904,866,-403
-95,2406,2259,-1001,827,-387
-131,2378,2371,-977,142,-250
-191,2150,1439,-917,-289,-182
-143,2062,1199,-934,-56,-252
-7,2078,1283,-1064,357,-368
41,2274,1667,-881,225,-418
277,2694,1883,-904,-597,-41
353,2678,1711,-999,-682,97
409,2374,1343,-1033,-600,428
341,2434,1291,-874,-518,440
17,2282,1503,-603,79,488
-39,2194,1639,-657,210,501
25,1922,1739,-1028,227,565
