acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-15305,18783,-1520,4250,161,2072
-15233,19215,-2648,4387,3322,1751
-15525,18547,-2744,4318,7118,1656
-16125,16391,-1492,4446,10832,1898
-16233,15811,-1052,4514,11357,1889
-16425,15031,696,4138,10902,1574
-16297,14891,1276,3938,10215,1342
-16205,14427,1812,3432,6556,230
-16177,14243,1684,3249,5256,-145
-15865,14579,544,2471,2413,-1473
-15805,14811,228,2262,1988,-1840
-15745,15859,-1420,1272,2291,-2754
-15569,16087,-2116,1154,3080,-2883
-15709,17355,-2040,1030,5691,-3309
-15721,17639,-1832,1022,6164,-3515
-15429,18711,-1412,1185,6662,-4134
-15417,19227,-1132,1197,6618,-4190
-15929,19991,-476,1290,5091,-4319
