acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-5099,13034,3118,55,1475,70
-4983,13058,3178,98,1528,104
-4731,13174,3490,148,1443,475
-4795,12970,3422,174,1255,616
-5299,13242,3094,687,1506,-76
-5327,13222,3290,686,1551,-76
-5343,13190,3274,676,1583,-67
-5663,13102,3654,523,1881,84
-5979,12818,3350,361,2101,233
-6511,11786,3406,301,2847,-80
-6471,11666,3142,327,3059,-280
-6411,11694,3294,728,3390,-936
-6391,11690,3170,822,3470,-1134
-6219,11842,2358,1574,3747,-1789
-6059,11810,2246,1886,3727,-2062
-5847,11922,974,2590,3997,-3055
-5751,12010,738,2837,4181,-3168
-5903,12250,442,3351,5081,-2751
-6235,12074,398,3362,5411,-2674
-7303,12146,918,4786,6457,-4250
-7495,12450,1050,5586,6817,-5118
-8087,13374,730,8180,8843,-8117
-8495,13782,1266,8776,9867,-8990
-10391,13874,1790,10127,12672,-11914
-10903,14022,2038,10624,13392,-12860
-12267,14890,2562,12027,16292,-15590
-12463,15442,2718,12242,17388,-16288
-12343,18186,4902,11887,20250,-16940
-12243,18802,6354,11397,20316,-16451
-12703,18090,9634,9270,15887,-14431
-12659,17738,10290,8516,13491,-13829
-12515,16974,8982,7262,6029,-12244
-12547,16730,8562,7018,4490,-11644
-12603,14650,7226,5868,2011,-9587
-12551,13766,6846,5420,1652,-8889
-12583,11182,6010,3602,1360,-6479
-12787,10570,5754,2919,1463,-5670
-13471,9822,4906,741,2815,-3664
-13703,9958,4750,184,3486,-3241
-14283,11762,4442,-812,5892,-2864
-14419,12546,4390,-791,6584,-2870
-13767,15942,3406,-161,8506,-2102
-14235,17334,3014,-436,9414,-1862
-16735,22918,1578,-490,14311,-4117
-17351,24762,2166,42,15891,-6290
-14775,33293,3942,1740,18840,-13677
-13435,33293,4538,1571,18424,-14553
-12071,24454,4010,-2192,14071,-12757
-12747,22078,4078,-3635,11732,-11800
-12771,20666,4590,-4629,1191,-8994
-12839,19414,4742,-4293,-2284,-8511
-11231,15382,3210,-2855,-9998,-6666
-11083,13898,2186,-2254,-11188,-6183
-11459,10194,-250,-1053,-11105,-5432
-11547,9858,-698,-800,-10582,-5278
-10867,10530,-1742,-105,-7219,-4114
-10747,10742,-1514,158,-6131,-3365
-10711,11390,138,253,-4334,-156
-11031,11742,426,111,-3997,925
-11967,12162,1018,72,-3530,4177
-12283,11950,1390,175,-3787,5045
-12991,12338,1970,458,-5319,6714
-13043,12926,1894,781,-5772,6952
-13275,14482,1830,2397,-6569,7435
-13727,15734,2046,2429,-6024,7250
-13323,24554,2326,2581,-4504,7354
-13319,25874,2334,3404,-4476,7881
-14943,33146,3802,3837,-2762,8029
