acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6739,13518,1510,740,1936,-627
-6711,13334,1402,759,1896,-554
-6467,13138,610,797,1599,-733
-5843,12538,-142,1026,2743,-2219
-5855,12582,-26,1104,2732,-2281
-5831,12578,-110,1112,2748,-2320
-6035,12550,-662,1813,2532,-2704
-6367,12278,-850,2179,2550,-2856
-7703,11526,-1562,3085,3428,-4159
-7991,11382,-1886,3323,3985,-4777
-9079,11334,-2466,4092,6847,-7160
-9291,11662,-2830,4274,8239,-7963
-9591,13098,-2574,4730,13445,-10129
-9727,13550,-2186,4981,15017,-10688
-11047,14354,-230,5804,18797,-12262
-11407,14394,310,6013,19644,-12854
-12591,15014,1242,6906,21809,-14732
-12947,15366,1174,7342,22566,-15401
-13507,16534,1438,8515,24453,-16523
-14175,18054,2394,9799,26456,-17094
-15347,20218,5498,10757,27668,-16744
-15591,20882,6770,10781,27103,-16331
-15787,22942,8590,10289,24321,-15142
-15703,24890,9758,9684,19838,-13399
-15359,23198,9970,6959,12673,-10306
-15203,21978,9774,5571,10680,-9380
-14967,19278,8378,936,5831,-6547
-15079,18566,7698,-322,4788,-5721
-15003,17018,6222,-3261,3031,-3737
-15047,16902,6038,-3646,2680,-3465
-14983,16698,4750,-3913,1889,-3309
-14751,16574,4274,-3701,2037,-3538
-14411,15274,2622,-3174,4559,-4997
-14391,15250,2306,-2946,5579,-5695
-13827,15086,2646,-2456,7203,-7397
-13527,14930,2806,-2551,7202,-7622
-13123,14666,2918,-2825,6393,-7708
-12795,15002,2854,-2816,4940,-7275
-12791,15242,2414,-2814,2269,-6525
-12899,15262,2090,-2657,1499,-6293
-12887,15526,1478,-2321,581,-5982
-12531,15774,1274,-2068,158,-5503
-11959,14874,1054,-2102,-578,-4017
-11903,14374,1130,-2268,-778,-3369
-11815,13522,738,-2542,-1252,-1903
-11879,12514,706,-2618,-1625,-286
-12483,10766,910,-2467,-1969,1464
-12623,10406,918,-2278,-2230,1862
-12627,10314,1494,-1611,-3466,2771
-12763,10614,1638,-1331,-4024,2993
-12975,12402,1646,-19,-5547,3254
-12995,13094,1842,486,-5998,3456
-12875,13898,2014,1302,-7389,5286
-13295,13934,1698,1124,-7483,6193
-14635,21134,1166,-243,-5933,7918
-14971,23850,1186,279,-5579,8421
-17067,33293,3174,3743,-5072,7851
-17491,33293,3322,5215,-4646,6874
-13107,33293,3246,11265,-2023,6483
-13211,29150,3790,11564,-861,6735
-14803,21650,4810,6819,4159,7429
-15459,21286,5042,5164,5426,7470
-16019,20162,4742,2793,7742,8016
-15747,19002,5150,2449,8039,8359
-15287,13630,5990,1427,7358,9366
-15263,11606,5934,1421,6544,9605
-15615,8202,6242,1584,4454,9686
-16007,6614,6146,1726,2378,9452
-16523,6054,5898,2305,-124,8761
-16607,6046,5602,2635,-752,8460
-16603,6726,4906,3439,-1283,7662
-16595,7778,4522,3968,-769,6611
-16199,10938,4202,3885,869,5072
-16231,11658,4166,3479,1310,4675
-17091,15746,3650,2024,2434,2375
-16431,20378,2282,940,3950,-352
-15515,23350,2018,-992,6358,-6613
-15479,24530,1422,-1458,7133,-8908
-15715,28374,594,-1774,9339,-15040
-13715,28966,1938,-2417,9954,-19514
-10687,23318,1722,-3443,3705,-18701
-11031,21262,1578,-3295,981,-17307
-12067,19018,578,-2440,-3339,-14603
-12859,17066,1034,-2177,-4984,-12743
-11475,15378,1862,-2910,-5836,-10288
-11207,14562,1554,-2733,-6574,-9392
-11327,11834,950,-2173,-8149,-7349
-11259,11322,602,-2414,-7929,-6863
-10663,10042,-470,-3308,-6147,-4816
-10643,9278,-978,-3303,-5382,-4059
-11511,7914,-550,-3333,-2534,-2654
-11787,8126,-110,-3335,-1827,-2501
-11719,10210,982,-2723,-1344,-2299
-11487,11114,1278,-2242,-1726,-2066
-10919,14346,1766,-516,-3804,-1114
-10691,14950,1682,-23,-4469,-380
-11283,18322,1886,-138,-4580,726
-11555,24390,1622,-414,-3808,2430
-13475,29046,2466,1395,-2561,3907
-13387,33293,2446,1584,-1563,3417
-12519,33293,3042,4585,-376,3438
-12095,33293,5250,7157,-1211,4386
-13371,29790,6042,5434,-1439,6452
-13607,28922,5918,4764,-1709,7436
-13859,26110,4706,3819,-2007,10049
-14163,21494,3706,2566,-411,12594
-14627,14826,3934,698,1989,15164
-14963,12902,4078,300,2117,15603
-15247,10122,3998,34,1642,15879
-15639,8206,3870,514,824,15786
-16499,6302,4430,1909,-265,14538
-16703,6010,4810,2409,-800,14002
-16943,5498,5058,3541,-2114,12330
-16795,6294,4934,4572,-3034,10651
-16587,8878,4274,5336,-3033,8376
-16547,9674,4118,5528,-2804,7782
-16579,11994,3190,5271,-2021,6964
-17307,13826,2738,4663,-1347,6151
-17387,21622,1054,3003,2505,2727
-16875,27698,1758,-1129,10778,-7890
-16811,28234,1978,-1338,11409,-9050
-16647,28690,2026,-1548,12390,-11127
-13811,23742,4718,-4302,11680,-18210
-12807,21234,4390,-5598,9134,-18740
-13427,19542,2558,-5358,-738,-18285
-13667,20234,2450,-4322,-3243,-17993
-13499,19330,2770,-2578,-6762,-16940
-13155,16578,3202,-2524,-9171,-16224
-11999,14270,-210,-2619,-10574,-14327
-11887,13886,-1314,-2299,-9505,-13681
-11835,13014,-1482,-3123,-4823,-12825
-11167,11954,-606,-4688,-53,-11569
-10519,10210,170,-4925,2087,-8337
-10535,9958,378,-4654,2006,-7122
-11231,9174,1366,-4874,1395,-4551
-11435,9490,1262,-4846,1050,-3947
-10975,11390,1574,-3635,-626,-2316
-10687,12058,1570,-3103,-1550,-1791
-10379,13722,1166,-1729,-4253,700
-10819,15726,1538,-2318,-4280,792
-10607,24458,430,-914,-5205,2600
-12527,26370,878,294,-5037,2388
-11171,33293,1874,5201,-3277,-242
-10099,33293,3014,8258,-4287,652
-11947,29218,5122,8266,-4667,4010
-12735,28470,4978,6224,-3901,4996
-13671,27926,2646,3734,-2504,8813
-13487,26166,2406,3800,-1749,10108
-13503,21298,2758,3301,912,11955
-13459,16726,3538,2473,2448,13256
-14235,11218,3910,1828,1930,13950
-14479,10126,4002,1724,1599,13841
-15031,8798,4178,1946,920,13297
-15455,7774,4630,2950,-318,12276
-15479,7594,4898,4855,-2158,10196
-15379,7650,5106,5339,-2676,9712
-15387,7870,4818,6160,-3474,8805
-15587,8598,4650,6505,-3440,8107
-15899,10774,4010,6489,-2173,7503
-15927,11570,3946,6201,-1579,7637
-16663,14626,3558,4741,62,7318
-17419,21346,2134,2715,2509,5906
-17191,21090,3262,761,5986,3006
-17495,22138,3418,-562,6588,922
-18215,30298,1794,-1715,8634,-5724
-16175,30258,4186,-802,10671,-10996
-13487,20766,4794,-5962,5180,-13086
-13191,18610,3702,-6968,2537,-12794
-13963,16226,290,-4813,-5084,-11580
-13555,15846,-378,-3654,-5709,-10997
-14643,12662,314,-3244,-3948,-11741
-14987,12638,338,-3382,-3156,-12253
-12587,12522,530,-3397,-2137,-11973
-11687,11950,-122,-3238,-1721,-11274
-11747,10802,-854,-3576,725,-10379
-11939,9722,-602,-4428,4174,-9579
-12411,8730,1030,-4619,6390,-7542
-12579,8582,1998,-4484,5952,-6944
-12551,8534,3330,-4502,4038,-5657
-12519,9354,3810,-4700,1421,-4979
-11323,12682,3186,-3662,-3816,-3687
-11587,13130,3110,-3140,-5271,-3173
-11015,18054,2686,-3124,-7722,-2896
-10791,23758,1006,-1332,-8848,-2206
-12447,33293,2278,1020,-7420,-5463
-10151,33293,1134,3283,-6692,-5056
-9523,33038,1370,7671,-3528,-1780
-10099,30446,1646,6275,-1116,-760
-11503,29082,1394,2723,4068,3258
-11339,27702,1426,2971,4719,4943
-11335,21606,3634,3177,5843,8623
-11451,19842,4386,2955,5298,9513
-12011,14186,4846,2737,455,11227
-12051,12654,4690,2748,-1230,11522
-12951,10114,3734,3587,-4974,11913
-13339,9834,3382,4167,-5643,11910
-14375,9314,3050,6034,-5561,11345
-14475,9142,2958,6609,-5110,11152
-14555,8890,3026,7751,-3211,11022
-14835,9010,3146,7806,-2427,11045
-15799,10494,3326,7767,-86,11179
-16075,11322,3458,7521,643,11206
-17147,19586,3602,5165,2674,10212
-17435,21482,3390,4428,3225,9925
-17743,24406,3726,1881,5533,5903
-17843,25186,3846,968,6125,3986
-16763,26938,3558,-1900,8401,-3775
-16295,24998,4030,-3005,8463,-5739
-15435,20010,4206,-7531,4235,-9612
-15175,19294,3730,-8053,1778,-10072
-14687,17018,2266,-5883,-6541,-10391
-14787,15686,1910,-5156,-8359,-10428
-14939,13678,1390,-3899,-12791,-11324
-14723,13966,1142,-3767,-13970,-11380
-13763,13026,-1814,-3416,-15699,-9631
