acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1839,7902,-2126,1124,3751,582
-1795,7926,-2026,1187,3768,650
-1335,8334,-2314,1186,3687,930
-79,8930,-3314,776,4474,2905
-67,8866,-3462,751,4623,3133
129,8602,-3674,721,5005,3536
757,8002,-4334,2029,6978,5329
833,8106,-4454,2572,8064,5924
701,8202,-4390,3717,13335,8186
297,8022,-4006,4024,15451,8946
-2435,7302,-1606,4512,22586,10734
-3619,6806,-374,4352,24463,10966
-7063,5034,2858,3144,27960,9725
-8063,4614,3694,3030,27960,8746
-10151,4866,7098,4901,27960,3814
-10411,5046,8198,6218,27960,1774
-11271,5302,10418,10756,22661,-4594
-11739,5538,10690,12433,20745,-6599
-12959,7414,11570,18022,15797,-12716
-13251,8434,12254,19434,14564,-14388
-13071,11338,13482,22526,10288,-18801
-12683,12370,13530,23034,9021,-19815
-11143,14830,10654,22125,9326,-21540
-10587,15698,9974,21419,10753,-21567
-7403,19034,10806,18441,15765,-18893
-6351,19890,12018,17242,16408,-17267
-3327,19618,11706,14354,15996,-11409
-2127,19662,11518,14060,16248,-10354
1565,20686,12902,16004,17924,-10993
4045,21682,13878,16838,18812,-11699
12397,27310,20782,12670,21642,-8068
13097,26954,22130,9456,21779,-4674
9829,14594,26778,-553,17144,3226
7825,10402,26986,-889,11636,4180
2173,6994,20774,-1547,-7156,8003
685,6314,18662,-2872,-10612,9240
-3527,3786,12406,-7599,-14417,11722
-4427,3702,11054,-8994,-14324,12582
-7879,3178,8782,-12061,-15776,16032
-8763,3134,8190,-12688,-16617,17152
-9851,5194,7154,-16483,-16350,21112
-9371,6246,7006,-18275,-15504,22282
-7207,10034,6114,-24557,-9832,26452
-5855,10570,5554,-26683,-7346,27056
1697,9830,10302,-29395,3787,23065
4417,7758,13730,-26720,5366,20411
5701,12542,28282,-18076,7792,11186
4325,16034,29594,-17732,5576,10322
-5651,13018,25390,-12400,-7332,6939
-7239,11154,22258,-10868,-10441,4292
-9795,9014,12018,-5858,-13079,-3785
-11163,8366,10354,-3847,-13461,-5453
-18079,4774,5898,3158,-18058,-11810
-19315,4750,4614,5187,-18887,-13857
-20683,5482,234,9420,-15627,-19219
-20163,6234,-834,10196,-12895,-20290
-17767,10298,-2318,11167,-4100,-20624
-16503,11102,-2750,11238,-1549,-19798
-12143,14030,-2886,12356,6963,-16235
-10371,14942,-3022,13250,9652,-15262
-2187,20142,-930,15696,23051,-15168
1349,22794,1334,16121,27960,-15314
7965,24402,11978,17854,27960,-15748
10397,25910,16574,18754,27960,-15138
11233,24614,32102,14538,27960,-9685
10765,22414,34134,12596,20389,-7775
7205,12502,26906,7918,-5017,-3641
5009,9802,22190,6322,-9940,-2691
-651,3938,12162,1821,-15479,-365
-1879,2798,10142,252,-15218,520
-4559,510,6678,-4444,-12347,5447
-5407,-186,6210,-5573,-11517,7304
-7119,-1906,5314,-7938,-9215,12376
-7379,-1466,5490,-8825,-8413,13778
-6379,1862,5926,-13175,-6110,18340
-5239,3366,5854,-15069,-4928,19968
237,7338,6522,-23681,3181,24405
2001,6934,7526,-26077,6472,24429
8649,4026,16370,-21918,9150,18635
10225,5866,21186,-19074,9907,15988
8129,15346,31822,-16134,3134,10518
6117,16790,31762,-14139,-1260,9680
-755,17234,24998,-9076,-15334,6520
-3099,15982,20346,-7347,-17577,5183
-10219,11118,10090,-2044,-18688,339
-12099,10158,8714,-834,-18461,-1212
-17839,7810,5566,1527,-17650,-5912
-18895,7446,4374,2165,-16986,-6967
-20739,7134,338,3713,-10421,-9393
-20587,7290,-414,3896,-7260,-9801
-19415,7994,-1146,3995,2356,-9966
-18739,8554,-1154,4254,4751,-10200
-14655,10590,-1410,6900,10413,-11366
-12799,11502,-1490,7963,12153,-12294
-1963,17598,-754,13230,19102,-16239
1189,18986,1150,15904,21233,-17521
12189,23662,9894,21898,27960,-21424
14097,26122,14374,21558,27960,-20732
14093,23834,28570,14864,27960,-14333
13629,20682,31834,12538,23606,-12330
8193,11430,29090,7969,785,-7108
5657,9358,24722,6323,-5263,-5433
1273,5974,17650,3707,-10664,-2923
-3851,1106,11034,-200,-12902,1075
-5147,134,9518,-1560,-12979,2636
-8111,-1958,6458,-4982,-12755,7994
-9023,-2490,6206,-5947,-12468,9556
-9647,-2062,5678,-9067,-10961,13313
-9331,-1434,5774,-10144,-10184,14414
-4067,1870,4750,-14165,-5689,18535
-1223,3178,4814,-16250,-2629,19942
6997,5186,9394,-23808,9045,21976
9349,4554,13550,-24006,10825,21078
14157,2814,24386,-20966,11328,15854
12785,8074,35970,-19944,5936,9238
7509,20978,34766,-18244,-9444,6627
4597,20586,31662,-16604,-15150,6791
-9699,13686,11222,-6930,-25381,3598
-10611,13178,10478,-6512,-25068,3037
-13955,11278,8186,-5538,-23472,540
-18319,9070,4890,-5208,-20100,-3781
-19491,8754,3426,-4472,-18273,-4660
-21939,7678,326,525,-9225,-7165
-21963,7442,414,1737,-5540,-7766
-21767,7954,1226,2877,1523,-9020
-20963,9514,1014,3813,6423,-10138
-18219,10814,646,8570,9559,-12463
-17015,11558,822,9939,10097,-13938
-12095,16006,-854,12922,12422,-17925
-3855,18610,-2098,18661,15752,-22881
13085,28446,4330,26426,27960,-31594
16425,31678,8226,27064,27960,-31890
17096,33293,18322,20970,27960,-26928
16489,28662,27214,12316,27960,-19707
13637,14226,35918,8247,12980,-9853
11285,11286,32914,7853,1922,-6689
1033,2738,18586,4788,-18664,1271
-1127,810,14986,3824,-20940,2885
-4679,-3362,7430,61,-20420,7886
-5419,-3974,6698,-1735,-18718,9717
-8191,-5262,5126,-7012,-12964,15452
-8307,-4938,4954,-8279,-11136,16930
-5835,-1250,5366,-13780,-3553,22162
-4647,654,5854,-16327,-1135,24220
-871,5382,8118,-24448,6061,29787
1109,5842,8706,-26776,8819,30565
7637,3282,14550,-29669,14443,28506
12533,1018,27470,-26744,13305,22818
11437,18218,37217,-20962,-1074,15147
8865,24314,35910,-19147,-6374,14813
1749,23442,28354,-13781,-14442,14700
-3671,17202,18482,-10484,-16707,10133
-10611,10794,9914,-7547,-13179,196
-12791,9462,9322,-6916,-12862,-2831
-19203,8666,5662,-3873,-14127,-9954
