acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1209,2574,3471,-8020,3324,-14
1217,2666,3591,-8062,3150,54
209,3394,3631,-8043,1923,529
-59,3542,3255,-8109,1803,772
125,3502,3507,-9667,4400,-627
181,3622,3675,-9786,4356,-901
357,3882,3615,-9854,4266,-1136
861,5670,4207,-10229,2467,-2755
829,6174,4491,-10096,1364,-3238
565,7798,5111,-9179,-2348,-3665
129,8082,4855,-8677,-3364,-3622
-1471,7462,4035,-6851,-4406,-3319
-2187,7078,3843,-6442,-3982,-3136
-3579,5950,3703,-5785,-1125,-2944
-3767,5714,3911,-5640,-304,-2998
-4003,6146,5151,-5255,986,-3772
-3923,6394,5611,-5359,849,-4071
-3431,7026,7043,-6335,-1519,-5099
-3075,6994,6871,-6524,-2585,-5466
-1699,7766,6351,-6329,-6341,-6513
-1463,8118,5983,-5980,-7294,-6644
-1595,8170,4479,-4353,-8139,-6554
-1547,7938,3955,-4018,-7353,-6419
-1059,6710,4127,-3683,-3253,-6542
-1107,6350,4627,-3491,-2514,-6650
-1419,6142,6115,-2607,-2226,-6786
-1643,6270,6331,-2266,-2798,-6756
-1939,6662,5439,-1414,-3376,-6675
-1851,6802,5543,-1530,-3040,-6570
-1591,6514,5995,-1946,-3014,-5884
-1831,6310,6283,-1665,-3353,-5593
-3267,5342,5587,-483,-4142,-4960
-3255,5138,4975,-157,-3838,-4876
-2119,5014,4667,574,-2047,-4306
-2219,5050,5279,900,-1546,-3880
-3211,4998,6167,2051,-1359,-1467
-3195,4762,5951,2054,-1056,-589
-2359,2630,5203,1826,1433,1149
-1947,2326,5439,1892,1904,1325
1013,4230,4915,2618,1960,1906
1973,5898,4823,3034,1663,2485
2117,9334,3811,3823,849,6923
1793,8986,3635,3622,1203,8130
2985,6618,3111,2898,4292,10254
3669,6614,2927,2819,5044,10251
4473,6330,3475,2140,6537,8389
4853,5906,3679,1471,7129,6808
9561,9358,3275,-10,8622,455
9141,12622,3583,20,8303,-431
3685,14030,5163,-1068,5782,1493
2357,12814,5031,-1781,5550,2114
-1239,8042,4879,-1952,4590,2591
-1795,6934,4791,-1668,4081,2130
-1691,7262,3683,-485,3137,487
-1619,7842,3127,108,2903,57
-3059,9126,2731,1179,2770,227
-3527,8990,2287,1137,3207,639
-4731,6742,2507,-2,5932,1147
-4875,5982,2807,-288,6400,991
-4863,5418,4111,-1063,5824,306
-4747,5570,4167,-1150,5089,116
-4987,6310,4035,-1116,2741,-39
-4975,6414,3747,-1125,2341,188
-4863,6150,3599,-1866,2610,699
-4775,6002,3819,-2128,2742,844
-4767,5286,4823,-2883,2427,624
-4667,5162,4963,-3124,2025,420
-3827,5618,4803,-3249,922,19
-3699,5930,4847,-3242,959,116
-3311,5810,5819,-3752,602,1000
-2915,5658,5955,-3721,388,1121
-1631,7034,6311,-3560,469,1509
-1555,7562,6303,-3456,796,1682
1421,8522,8187,-4997,2131,1373
2365,8962,8919,-5763,2049,852
1657,10042,11879,-5801,-3238,1097
245,8986,12083,-5430,-5482,1242
733,6390,10279,-5396,-9379,-3237
1757,6562,9311,-5062,-10045,-5411
2589,8130,8059,-1857,-11333,-9543
1485,8562,7795,-756,-11050,-10216
-2475,9126,6679,1706,-9088,-10509
-2599,8502,6063,1884,-7693,-10499
-1815,6278,5363,3037,-3660,-10950
-1555,6406,5835,3779,-2885,-11138
-3147,6758,6755,5065,-2058,-11029
-3379,6902,6563,4837,-1533,-10768
-2755,7142,8655,2059,545,-9515
-2731,7022,9747,1318,324,-9038
-2851,6378,10927,673,-4435,-6590
-3099,6098,10543,651,-5872,-5938
-3599,5658,7511,1023,-7146,-4317
-3431,5778,6539,1198,-6521,-3945
-3627,6078,5819,1222,-2534,-3026
-3591,6354,6255,1038,-1347,-2809
-2735,7430,6983,859,-335,-1534
-2191,7766,6727,1118,-199,-884
-75,9758,6123,2060,704,1495
365,10598,5715,2449,826,2517
405,10898,4963,3104,1581,6112
429,10066,4359,3114,2138,6913
2213,8694,3591,4065,4044,7367
2465,8726,3351,4398,4386,6996
4589,9250,2339,4185,6205,3735
4997,9610,2771,3566,7010,2255
7085,12282,3455,1672,7786,-665
7281,13678,3575,1239,7731,-861
2341,12982,4763,206,6439,567
1161,11930,4987,-601,6320,845
-651,9294,5931,-1851,4629,704
-471,9526,6187,-1780,3507,665
-2487,10430,6015,-1143,-424,1284
-3367,10334,5827,-1222,-1135,1624
-5483,9894,4407,-1102,-2025,2758
-5651,9238,2779,-1401,-742,4138
-6407,6418,2199,-1896,4125,4553
-6851,5786,2435,-1737,5308,4327
-7247,5502,3295,-1571,7071,3773
-7523,5554,3551,-1536,7869,3372
-7795,5970,4395,-1409,8107,2920
-7799,6186,4675,-1629,8240,2732
-7519,6402,5303,-2496,8334,2347
-5815,7382,5915,-3569,7453,2410
-4611,10190,6075,-3351,4385,3904
-4639,11170,5959,-3344,3770,4769
-3963,10586,5055,-3911,5301,7087
-3935,10122,5447,-3846,6472,6972
-1179,11570,7911,-4447,6188,3894
-191,11838,10551,-1044,-4623,1728
-695,11366,10607,-730,-5277,1644
-1347,10614,10499,-139,-6263,1273
-1211,9774,8803,1055,-8320,-3696
-527,9862,8171,1309,-8518,-5461
-1239,10266,8283,2373,-6746,-9219
-2127,10454,9167,2432,-6563,-9732
-3403,11454,9743,2180,-8929,-10027
-2891,11378,9207,2041,-9761,-9954
-3239,9814,7159,3330,-10430,-10688
-3547,9474,6691,3784,-9813,-11012
-4143,9486,6315,3398,-6474,-11401
-3971,9662,6931,2922,-5423,-11090
-4083,9122,8811,2158,-4893,-9230
-4171,8570,9047,2110,-5270,-8601
-4743,7214,8387,2503,-5965,-7680
-4831,6350,7159,2598,-5536,-7142
-4251,5934,6499,2129,-3116,-6748
-4187,6054,6603,2141,-2613,-6614
-4207,6254,6887,2544,-2382,-6102
-4407,6466,6247,3238,-2351,-5212
-1943,7074,5031,3300,-84,-4093
-355,8286,5143,3429,517,-3589
1833,12198,5451,3884,940,-1229
1137,14122,5167,3534,1046,2470
1453,11166,4291,1742,3853,6577
2325,10670,4551,1662,4681,6979
3473,11282,4843,2432,4963,6757
3841,12490,4571,2967,3982,5712
5485,15490,3755,2503,3602,3068
5481,16090,4279,1468,3917,2656
5197,16218,4087,-1281,4146,1856
4889,16474,4283,-1840,3773,2210
493,13874,4811,-2596,2398,4434
-755,12562,4719,-2695,2088,4851
-4031,9318,4547,-2513,1770,4864
-4619,8914,4531,-2435,1797,4733
-5331,8446,5375,-2964,2173,4629
-5779,8222,5591,-3049,2163,4667
-6999,7658,4775,-2608,1745,4938
-7055,7442,4319,-2744,2340,5137
-7499,5566,3567,-3226,5227,4742
-7587,5238,3487,-2972,5842,4372
-7555,5686,3791,-2358,7261,3229
-7391,5922,3783,-2240,7415,2968
-6667,7422,3451,-1849,7894,2273
-6223,8206,3471,-2042,8257,2369
-5743,9014,4515,-3013,8857,2921
-5751,8990,5031,-3243,8597,2979
-5439,9514,6183,-3616,6972,3086
-5171,10058,5923,-3370,6500,3314
-4711,10494,6831,-2114,6203,5059
-4727,10002,7531,-2223,6330,5014
-3247,9570,8571,-3528,6331,316
-2035,10466,9187,-3535,5162,-1555
-1503,11634,11147,-2664,822,-3894
-2255,11722,11987,-591,-5012,-7280
-1451,14958,10147,4472,-13277,-11283
-2715,14230,8799,6103,-14302,-11626
-4975,13018,6651,6948,-11960,-12415
-4555,12750,6255,5230,-6844,-13334
-3983,12358,8535,4740,-6189,-13253
-4283,12318,8939,5141,-7246,-13017
-5631,11958,8519,5920,-9274,-12551
-6715,11446,8055,5593,-8851,-12006
-5919,10542,8623,2164,-5820,-11301
-5427,10694,8963,1451,-5830,-10854
-5727,10634,9823,1669,-8687,-8066
-6167,10554,9187,2019,-9402,-6926
-6187,9066,6139,1843,-7374,-4126
-5919,8726,5735,1831,-6030,-3608
-4663,9338,5671,2092,-2170,-2994
-3971,10266,5807,2396,-1547,-2657
-2579,12442,5643,3508,-313,374
-2711,12790,5859,3256,426,1537
-1887,12394,6355,1600,1830,4922
-1451,12030,6419,1169,1750,6009
-459,13166,5763,758,1242,8377
-363,13630,5275,405,1455,8534
745,12638,4595,-438,871,6333
2313,12862,3855,-441,920,4334
5109,17814,3947,-219,152,-1010
5285,19738,4063,-550,-662,-1141
3549,19954,2427,-1828,-1213,2091
2317,18254,2443,-2162,-468,3219
-911,12094,3011,-2806,2421,4988
-1923,10654,3335,-2833,3202,4938
-4607,7662,4811,-3650,4342,4119
-5047,7206,5587,-3942,4237,3852
-5955,7134,6547,-3999,2199,3724
-6087,7194,6591,-3802,1293,3960
-6799,7126,4703,-3179,520,5440
-6691,6954,4159,-3270,1212,5915
-6703,6274,2931,-3302,4645,6340
-6775,6258,2763,-3302,5791,6193
-6727,7262,3699,-3766,8188,5748
-6623,7766,4087,-3992,8426,5641
-6551,9178,4367,-4770,7837,5178
-6619,9662,4287,-4941,7388,4977
-6843,10774,4407,-5158,5883,4529
-6947,11346,4303,-5054,5349,4526
-7063,12974,4487,-4045,3972,4972
-6943,12998,4371,-3508,3750,5108
-5735,12522,4479,-2090,3439,4059
-5199,12726,4459,-1661,3312,2887
-2807,14754,6595,-94,1470,-1559
-2743,14870,7687,536,112,-2165
-3523,12454,9747,2805,-4436,-4251
-3351,11966,9699,3363,-5637,-5794
-1271,12970,8827,5486,-8566,-10702
-1531,13626,8739,5908,-8982,-11599
-4855,13122,8131,6243,-9286,-12543
-5163,12626,7839,5884,-8874,-12663
-3659,11382,8295,5493,-7745,-12732
-3687,11054,8527,5926,-7981,-12599
-4999,10438,7195,6660,-8175,-11934
-4727,10434,6859,6235,-7196,-11704
-3807,11054,7659,4364,-4280,-10873
-2779,11342,8891,3268,-3004,-9269
-3427,11090,9787,3481,-5005,-5803
-3715,10514,9435,3459,-5168,-4836
-4603,9378,8595,2998,-4337,-3555
-5223,8794,8735,1758,-3217,-2903
-5299,8566,7347,1196,-2909,-1835
-5651,8810,6575,1379,-2447,-1429
-5215,11614,3963,1508,789,1240
-4991,11730,4051,1492,938,1606
-4239,12078,4491,1622,1758,3594
-4283,12690,5215,1043,2418,6405
-3875,13034,4759,546,2576,6656
-1463,14238,4387,-1201,2347,5687
-947,14378,4655,-1546,1619,5091
521,14622,4007,-1720,86,1804
905,15226,3191,-1559,-45,468
4673,18038,1539,-1314,2890,-3539
4469,19110,1839,-1080,4171,-3839
1033,18478,3843,-1877,6381,-682
-155,17366,4547,-2504,6969,570
-2931,13110,7215,-4462,6520,3591
-3827,11782,7767,-4619,5306,4225
-5675,9386,7807,-4592,1091,5831
-6195,8958,7099,-4790,265,6240
-7711,8138,5475,-5013,-166,7182
-8095,7990,4907,-5005,237,7637
-8419,6794,4171,-6067,3119,8383
-8151,6486,4175,-6394,4215,8322
-7691,7202,4459,-6598,5595,7894
-7455,7870,4619,-6496,5684,7738
-7511,10182,4863,-6152,5935,7913
-7307,10574,4911,-6387,6192,8247
-6695,11034,6339,-7623,6965,9008
-6483,11154,6835,-7887,6806,9517
-6175,12174,6531,-7484,5158,10076
-5687,13298,6255,-7462,5140,9225
-2995,13986,7807,-6594,2575,3927
-2683,13386,8763,-5368,703,2600
-4055,11510,9723,567,-5892,-1769
-4179,11198,9091,2197,-7336,-3620
-2035,11670,7063,7142,-7423,-9826
-1715,12978,7587,7985,-6591,-10970
-3287,14246,8511,8026,-5575,-11575
-5135,13298,8087,6994,-5303,-11076
-5071,11430,10415,3703,-5836,-10396
-5067,10946,10771,3212,-7356,-10050
-5347,10170,10899,3265,-11236,-9213
-6363,9958,9399,2859,-14122,-8384
-6935,8790,6259,1913,-13200,-7407
-6655,8462,6107,1316,-11712,-7321
-5719,8490,7003,225,-8880,-7072
-5799,8374,7895,577,-8787,-6430
-5443,8070,7319,1501,-8637,-6299
-4547,8590,6843,1620,-8088,-6582
-2667,10562,6555,1505,-6548,-6839
-1503,13090,7775,1250,-6341,-5178
-2399,12734,7335,299,-6766,-838
-2239,11986,7015,-101,-6198,51
-1035,11482,6279,-1026,-4288,1692
-787,12114,6259,-1312,-3878,2213
-15,15474,6643,-2964,-3891,5996
-115,16250,6511,-3417,-4139,8005
-947,14958,5171,-4044,-3459,13035
-227,14070,5687,-4130,-2566,13984
-39,12770,5531,-2602,-880,15140
-359,11954,5487,-2434,336,14612
2273,9074,6459,-7014,6425,8514
4753,9238,8231,-8968,7559,5210
9157,16842,11967,-12410,2157,-2526
8633,20406,12467,-12925,-1525,-1922
369,18946,9719,-11595,-11082,5986
-2207,16338,8543,-12142,-10845,7699
-5311,10126,5587,-13534,-6200,9768
-5439,8578,5315,-14118,-4439,9657
-5527,6858,6431,-16054,-369,7583
-5787,6770,7039,-15895,-350,6953
-7455,7846,8731,-15001,-2306,5423
-7687,8082,8835,-14876,-2845,5494
-7815,7086,7303,-14618,-3070,5231
-7755,6694,6999,-14377,-2963,4774
-6563,7174,6919,-14062,-2261,3372
-5847,9362,7419,-13768,-2237,1749
-4295,12458,6579,-13462,-2778,1244
-3855,12582,6511,-13479,-2604,1266
-2931,11914,6831,-13523,-2401,1026
-3027,11578,6735,-13536,-2378,-1014
409,14458,6355,-14026,-5406,-8664
1385,15186,6751,-13391,-7098,-9440
293,16498,7315,-10706,-11480,-8952
-3007,16806,6787,-8618,-13744,-6665
-7107,11426,4199,-9248,-11152,-5342
-7975,9278,2795,-8995,-9067,-6537
-6503,7542,3347,-7841,-2665,-12912
-5943,8582,4171,-7456,-1991,-14193
-7139,10230,6543,-4116,-4881,-15296
-7495,10422,6855,-2918,-6219,-15009
-7319,10086,6415,-989,-7868,-14118
-6987,9714,6647,-895,-8001,-13827
-5071,8794,7191,-708,-8812,-12982
-4507,9002,7339,-670,-8933,-12798
-3199,11406,7075,-1470,-8375,-11269
-2615,12142,7251,-2157,-7732,-10320
-1815,12746,8595,-3388,-6927,-8090
-1707,12634,10423,-4831,-7742,-5821
-2143,11586,10347,-6559,-11024,-2868
-2303,11406,9919,-6862,-11886,-2181
-2335,11518,8683,-7620,-12576,-1067
-1743,12046,8431,-7982,-12506,-361
-879,14034,8403,-7909,-13184,2426
-1603,14270,8175,-7568,-13676,3576
-3147,13586,6935,-6984,-14007,5476
-3471,10974,4983,-6352,-12648,5095
-519,11878,4271,-6151,-7317,77
-351,13890,5231,-6769,-6328,-471
-2895,15334,7435,-9797,-6299,1819
-3807,14826,7827,-10611,-6562,2916
-3815,12646,7763,-11725,-7425,5156
-3927,11874,7711,-11502,-7834,5263
-4095,12470,6795,-10866,-7378,4647
-4347,12734,6707,-11184,-6691,4543
-4827,13118,6983,-13011,-4088,4718
-4791,13158,7455,-13683,-3397,4779
-4659,12574,8895,-15222,-4134,4679
-4891,12234,8931,-15243,-5139,4554
-5499,11814,8455,-15080,-7519,4172
-5875,11494,7099,-15019,-8797,3861
-4491,12038,5859,-14888,-8384,3329
-4539,12266,5883,-14620,-8277,3258
-5607,11374,5603,-12997,-8270,3503
-5867,11118,5383,-12879,-8210,3510
-6287,10082,4511,-12370,-7179,3200
-5883,8722,4143,-12078,-3559,1533
-5679,8866,4195,-11650,-2794,834
-5555,10086,5295,-9601,-1717,-211
-5663,10190,5231,-9189,-1263,-309
-5615,10134,5535,-9234,484,-581
-6275,9682,6655,-9889,2181,-1241
-6755,9994,7063,-10461,-68,-6864
-5003,11738,7107,-9566,-2313,-9878
-687,16798,8539,-7220,-9328,-12043
-1871,17174,8263,-3638,-15140,-9984
-5947,15318,6919,-2660,-15625,-4655
-6203,12858,5543,-3070,-13935,-3836
-6467,8086,3667,-2819,-9266,-4504
-6451,6902,4011,-2343,-4465,-7039
-6667,9826,5263,-909,-400,-9563
-6551,10694,5711,-221,237,-9855
-6067,11758,6991,495,564,-10103
-5731,11854,7883,1062,-450,-10230
-5391,11254,7823,1698,-3516,-9852
-5451,10918,7527,1652,-3990,-9555
-6023,9826,7879,452,-3707,-8878
-6247,9654,8063,26,-3873,-8682
-6223,8762,7959,-453,-4843,-8576
-6111,9058,8071,-475,-5216,-8498
-6499,10326,7999,-292,-7422,-6942
-6711,10142,7719,-341,-7825,-6276
-6735,9342,6515,-440,-7725,-4036
-6343,9026,6439,-478,-7326,-3343
-5743,8018,6987,45,-5261,-1824
-5515,8158,7011,-117,-4637,-1302
-4219,9346,6471,-739,-2017,350
-3571,10110,6699,-1106,-1226,905
-531,14302,7119,-1285,-1639,3903
-519,15346,7223,-900,-2451,5262
-1595,14926,5483,62,-3363,8984
-1431,14390,4963,-224,-2144,9203
585,13714,4687,-1336,2731,6878
1093,14194,4931,-1711,3991,5629
2233,18222,7135,-3588,6506,2146
2029,19882,8535,-4202,5812,1978
-387,19570,9167,-4116,-533,4091
-1139,18522,8383,-3931,-1891,4335
-2979,15858,5991,-3355,-2973,4051
-3751,14842,5431,-3340,-2587,3887
-4807,13130,5483,-4349,194,3449
-4951,13022,5939,-4707,684,3672
-7175,12042,6335,-4209,-337,5765
-7527,11614,6247,-4040,-431,6688
-8211,8930,4851,-5021,1362,8590
-8355,8062,4351,-4919,2023,8882
-8651,7010,5047,-4873,3898,9300
-8695,7182,5451,-5195,4633,9496
-9355,7466,5991,-5934,6209,10039
-9475,7542,6015,-6062,6200,10033
-8283,7926,5243,-6448,7678,8190
-7387,8634,5003,-6243,8065,7030
-4079,12238,5979,-4537,6890,5222
-3947,12946,6395,-3907,6063,5769
-6611,11158,6723,-3132,4925,7206
-6443,10346,6435,-3669,5292,6311
-2319,10810,7543,-3287,4289,758
-1171,11778,8675,-2310,2647,-241
-3899,11566,10151,1731,-4883,-1680
-4431,10990,9543,2217,-6240,-3282
-527,12562,7875,4946,-7416,-10224
-51,13730,8635,5972,-7692,-11117
-2803,14166,10335,6808,-8446,-10785
-5919,12150,10587,6089,-9084,-9588
-5135,9754,9179,4941,-7710,-8996
-5055,8930,8895,4963,-7081,-9064
-5639,7982,8743,6286,-6228,-9637
-6303,8462,8679,7020,-5320,-10437
-6455,9614,6879,7289,-2791,-11163
-6231,9862,6647,6900,-1306,-11245
-5827,10126,7567,6320,1362,-11568
-5803,10246,9319,6182,1610,-11233
-5011,10850,9719,7166,-909,-10093
-4851,11158,9247,7583,-1350,-9477
-4239,11678,8287,7814,-910,-7469
-4459,11282,7819,7546,120,-4855
-4519,10006,8339,5643,3412,-1558
-4279,9930,8447,4766,4160,-695
-3787,10270,8455,2927,5365,1108
-2943,11762,8123,1814,5609,2861
-1883,14194,7559,1333,4495,6436
-1475,14282,7063,1430,4454,7219
-1187,13802,6263,1853,5005,7725
277,13538,4359,2596,6060,5699
3453,15754,3523,2998,9630,-1288
4717,19210,5563,2900,10537,-2295
4589,22326,7827,1445,10752,-3689
2745,21990,9743,-488,7538,-873
-75,18034,9971,-3083,1764,3763
-531,16990,9771,-3792,189,4860
-1539,15082,8819,-4694,-2813,6796
-2831,13590,7787,-4898,-4647,8376
-5419,11622,6119,-4824,-5368,9983
-5555,11194,5495,-4937,-4641,10413
-5743,9810,4867,-5454,-2428,10893
-6343,8378,4691,-5569,-29,10747
-6627,7450,5563,-6282,2969,9518
-6511,7354,5467,-6486,3510,8936
-6075,8050,5259,-6585,3943,7453
-5963,8378,5255,-6651,4221,7209
-6259,8806,5423,-7123,4175,7294
-6579,8698,5403,-7161,4073,7554
-7743,7770,5379,-7332,3854,8122
-8003,7450,5283,-7541,3763,8087
-8031,6478,5063,-7502,3433,7618
-7855,6270,4919,-7056,3346,7254
-6871,7490,5499,-5718,4822,6136
-6543,8158,6055,-5783,5423,6299
-6643,7474,7291,-6541,7115,6054
-6115,7082,7563,-6727,7393,4626
-2155,9642,8851,-4584,3754,-2060
-1059,10570,9783,-2779,1253,-3251
-2387,10982,13151,1809,-4896,-5727
-2843,11186,13447,2850,-6769,-6744
-967,11290,9979,5978,-9803,-10254
-1175,11214,9431,6646,-8811,-11222
-3003,11938,10623,6552,-5613,-13241
-3407,12330,9571,7983,-9125,-12137
-3535,12294,9427,8074,-9235,-11938
