acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1952,2295,-3981,-74,646,-386
-1752,2371,-3593,-86,547,-538
-1120,3479,-2389,-515,-1042,-591
-980,3235,-4805,-444,-732,-61
-1004,3219,-4749,-374,-585,-48
-1120,3287,-4865,-365,-491,14
-1060,3291,-4869,-298,-441,43
-1356,3311,-4033,110,-149,774
-1376,3183,-4073,382,-346,1059
-1784,2615,-4485,1935,-546,1211
-1900,3939,-1641,1543,-801,1676
-3140,2363,-5025,2362,264,1270
-3460,2187,-4113,2488,481,860
-4652,2375,-4665,2760,5006,-699
-4940,2895,-4437,3008,6500,-1006
-6216,3511,-2541,3357,8999,-1063
-6392,3147,-2337,3386,9021,-970
-7052,1011,-2901,4654,9191,-2511
-6904,935,-3313,5494,9510,-3356
-6304,3003,-2525,6432,12387,-5360
-6136,3131,-1669,6050,12890,-5739
-4744,2287,-1045,6263,13308,-8084
-4664,2543,-713,6936,13053,-8806
-3772,4675,215,7994,13968,-10371
-3400,4839,31,7948,14984,-11121
-1056,7307,1063,8568,18669,-13031
-568,8447,2023,8632,19720,-13188
1004,10603,3939,8978,22437,-12659
1752,10907,3571,9384,23672,-12621
1836,12175,4627,13410,27078,-12418
2856,13307,5495,15036,27953,-12029
856,16811,11659,16292,27953,-10682
-288,16075,13331,16003,27953,-9696
-3412,14699,13971,16633,27508,-7216
-4424,14447,14259,16623,27631,-6804
-6920,11123,13459,15346,25936,-5883
-7320,10283,12059,15140,26093,-6118
-8972,10479,10255,15626,27953,-8027
-9632,10855,10467,15837,27953,-8569
-10640,10963,12427,15964,27953,-9498
-10768,11187,13219,15618,27953,-9535
-11360,12387,16111,13456,27953,-10062
-10656,13003,16923,12962,27953,-9773
-7064,15435,19295,13329,22585,-5271
-6668,15879,18991,13077,18155,-3420
-4068,14447,16403,10500,10039,-1764
-3728,15467,15395,9282,10055,-2471
-3192,15399,17619,7348,10768,-5311
-2632,16063,18511,7346,11029,-6207
-4276,19687,26543,6459,4257,-4732
-4248,18795,27983,4427,868,-3404
-7280,11483,24611,-1596,-7765,-413
-8232,9623,22599,-2426,-9361,-121
-10184,4951,18487,-6064,-10906,-423
-10660,3507,17487,-7542,-10803,-755
-10740,1687,16223,-12894,-11286,-985
-11024,1407,15723,-14606,-12017,-461
-12512,1907,13323,-19022,-15486,1737
-12648,2243,12491,-20172,-16262,2393
-12216,4435,9035,-23548,-15653,4953
-11676,5755,8395,-24606,-13333,5553
-11340,11855,8643,-25641,-1991,4634
-12112,15611,9387,-23301,1806,2567
-7520,25931,15855,-3295,9860,367
-8068,25867,23963,-687,11642,3146
-9764,33183,25859,-8384,20198,4712
-14852,32919,23279,-7976,16975,5381
-14404,22999,15823,4929,12056,4954
-14296,25315,16695,9067,10545,2653
-14728,21623,14183,16244,5696,1079
-14412,20951,13991,16549,2531,394
-8196,11451,8755,16277,-766,6056
-10668,6303,11055,16628,-1172,8285
-15432,-2453,15611,12327,-15417,5777
-6560,-3837,10219,10806,-15633,6338
-4684,-11025,17447,3499,-8598,12721
-5800,-9097,18731,1116,-8147,12884
-7848,3223,17779,-6317,-2294,8700
-7776,5815,26751,-8924,-1923,5241
-9436,22751,31843,-16196,-7607,-10271
-3816,27123,28875,-15159,-6808,-10833
-2192,18619,28711,-7383,-32261,994
-5224,15403,25367,-5835,-37582,5895
-10524,10727,15291,-4830,-37260,10965
-9684,10091,12667,-4506,-28487,10044
-6720,11507,3019,-12575,-10513,-1882
-1408,12687,-1065,-13724,-3514,-2244
-5056,4547,2043,-8115,755,2282
-4828,3455,2867,-4268,1117,2450
-6460,2631,7579,-1098,669,2567
-5720,3719,8915,-4970,1376,4418
-8636,5003,10099,-11725,1162,7251
-9440,4971,9783,-12454,-755,7924
-8364,3919,6835,-12004,-2262,7682
-7608,3359,7327,-11647,3661,4498
-8476,3287,13539,-11326,9086,-1110
-8940,3839,15759,-10280,9684,-3422
-8376,4651,22815,-4275,9544,-13434
-8352,3479,25347,-2690,8498,-16699
-2268,10155,27683,5761,8245,-15714
-372,12767,27367,6177,8100,-14543
-228,13371,26703,1519,-3846,-3801
-1216,11527,23155,1183,-8582,-1238
-4032,7855,13243,-722,-10183,2692
-4976,7871,13135,-1399,-8035,3526
-6616,4687,9055,-4164,-5025,-910
-7704,4619,8083,-4052,-3467,-2565
-6824,5471,9095,-2537,-4600,-3640
-6792,4819,8131,-1878,-6407,-2649
2028,15323,22347,-5751,-4562,456
636,26343,30839,-12506,-7379,7306
-2500,10483,15743,-5662,-17736,3984
-1908,13699,15371,-3220,-19410,2570
-5880,10431,9735,-12425,-14824,1629
-3088,9891,9979,-11617,-10792,593
472,13331,13387,-6792,-8149,-363
2992,16531,17863,-8873,-9265,1024
-2548,3471,3143,-9626,-13153,576
-776,-2425,-2325,-7276,-8243,-136
-5632,-361,10463,-644,20093,-10053
-3520,-1025,8599,-927,20422,-9510
-6424,2327,18819,-4259,18721,-6441
-6180,6167,20131,-8588,5316,-182
-8632,2235,14775,412,-12967,6394
-7700,-773,4967,3639,-17965,8436
-7548,2951,303,2099,-11155,11303
-7636,3003,1875,637,-9598,17903
-3628,-89,15607,-1570,390,14822
2444,-1157,12075,-5062,1340,8333
6300,355,17351,-14112,2116,-1101
12256,11259,14819,-13139,6204,4913
3568,12303,19403,-1938,2325,2462
8852,6959,12159,17137,-9085,-2870
9176,1079,8191,27055,-827,-8355
5732,7599,16055,20347,3377,-7912
3272,11147,17803,10857,4133,-4118
-1444,10771,14631,5713,4289,1833
-5908,6587,12579,10185,1544,9297
-11984,3127,855,14905,-5850,7119
-11600,3851,9535,15652,-9973,9868
-14164,2047,8031,15774,-12690,10146
-14152,-21,6027,14901,-14389,7757
-8236,459,2811,14520,-11070,6310
-3344,1575,1047,14874,-2684,4958
-1408,4095,2283,14790,6055,4975
-3688,3671,5815,13713,11134,4936
-3696,3163,7955,12811,14546,3031
-2144,3507,8791,12092,18748,448
-1600,6507,10139,11506,23323,-4025
-1820,8083,15915,10736,27953,-7781
-2336,6539,24595,9769,25974,-10684
-3036,6375,22591,10033,17693,-11156
-2776,7867,22855,8450,10149,-12362
-3232,7895,17491,1978,2938,-12849
-3084,5451,19287,-2706,-2026,-6058
-5900,2975,14243,-3539,-2221,-2429
-7232,2067,10827,-4128,-3933,-4044
-5320,2435,9831,-6032,-1218,-3366
-3956,2775,9999,-8952,4888,-2730
-5736,3191,13831,-12383,8651,-2122
-6700,1715,18015,-14716,8090,-3841
-3180,2163,19355,-16051,5767,-6782
2056,6767,20999,-15397,3913,-8897
1328,10155,22955,-9579,3431,-6301
-896,9775,24451,-4205,-782,-6195
-1024,10591,24191,-1448,-3141,-5558
-1220,11791,24359,-3118,-2955,-4352
-3064,8855,21739,-6329,-3653,-2523
-5796,6935,18431,-5009,-5392,-2196
-6648,7707,16239,-3062,-6302,-1523
-7616,8871,14343,-2884,-5166,854
-9172,8359,10611,-2548,-3483,2726
-9628,6699,9947,-3260,-4892,356
-8824,4211,9235,-3120,-3405,-734
-8420,3279,9479,-2940,-5861,-593
-7236,3239,8383,-1776,-3472,-1572
-5900,5247,10359,-1274,1409,-3798
-4972,5439,13071,-1887,375,-3093
-3524,4499,12647,-1739,-2745,-2025
-2132,4843,11811,-1021,-4573,-1435
-1792,4783,11507,211,-4153,-2101
-1760,4751,12811,1983,-2610,-3099
-1608,4147,13555,3411,-353,-3508
-1776,3435,14403,5031,3312,-4220
-2692,4707,15727,6286,8121,-5837
-4208,5715,19723,5756,8861,-7485
-5612,3687,23159,4296,5339,-6177
-6428,1715,20223,1625,1523,-4357
-6380,1439,17427,-1133,414,-3169
-6728,3703,16703,-4620,3673,-2456
-9072,4183,18175,-8384,3730,-734
-11284,2203,17467,-11372,-674,812
-11596,1515,15507,-15396,-1874,1273
-10028,2235,13591,-19786,1821,814
-7740,3715,13387,-22947,6492,-1505
-6056,5359,15767,-21591,7839,-3187
-5636,8043,20111,-16345,3434,-3443
-6332,10355,24087,-11741,-2005,-5204
-7216,16391,27867,-8637,-2974,-2554
-3168,15459,22735,-5261,-3188,-3992
-3464,16707,20255,-762,-1296,-3773
-5136,16687,19751,4387,-4543,-2537
-7684,12755,16555,7856,-4125,-2410
-8832,11399,13459,9958,-664,-2171
-8404,9303,10783,9918,-1941,-4779
-7316,8367,10803,10106,42,-3932
-7152,7387,10655,9954,955,-2182
