acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6969,4431,-6424,-415,-1596,-8413
-7197,4319,-6284,-500,-1566,-8551
-8073,3911,-5728,-927,-927,-9387
-9149,3523,-3416,-2582,-1000,-12565
-9093,3499,-3468,-2709,-1083,-12854
-9037,3583,-3412,-2848,-1231,-13165
-6073,4559,-5484,-3761,-1522,-15881
-4937,6207,-6792,-3745,-815,-16555
-3801,9483,-7740,-4989,3635,-17436
-4289,9755,-7124,-5548,5372,-17597
-5921,10047,-4640,-6171,7697,-17758
-7661,10003,-2228,-6487,7070,-17908
-9393,9111,-80,-7012,3319,-19156
-9849,9063,312,-7621,2346,-19818
-9545,10271,496,-9505,202,-21191
-9013,12523,-512,-11028,-1929,-22030
-8477,16607,-2736,-12446,-2875,-22128
-8573,17263,-3108,-13157,-2038,-21776
-9505,18395,-3316,-14504,-293,-20819
-10761,19491,-2544,-14536,610,-19972
-11761,21871,-1360,-13330,185,-19636
-11669,22159,-840,-13281,-31,-19421
-11785,21235,68,-12751,-1168,-18548
-11785,20979,364,-12530,-1884,-18226
-12001,20635,676,-12318,-4418,-17178
-12133,20495,344,-12316,-5076,-16812
-12385,19727,-960,-11926,-5466,-15587
-12501,19495,-1460,-11764,-4895,-15226
-12473,19223,-2080,-11332,-2996,-14643
-12181,18903,-2448,-10747,-559,-13873
-11893,17591,-2436,-9298,3401,-12163
-11985,16967,-2404,-8654,4464,-11518
-12289,14667,-2372,-6544,7995,-9455
-12489,14443,-2528,-5898,9357,-8875
-12577,13507,-2936,-4580,14872,-7350
-12729,13335,-2380,-4277,16463,-6832
-13741,11751,112,-2635,16370,-5297
-14145,11375,640,-1988,15390,-4955
-14417,11727,520,-640,12869,-4232
-14593,12931,528,477,10794,-3002
-15649,17587,656,2276,5469,-538
-15717,19995,784,2751,3403,393
-15961,23651,144,3318,-591,3332
-17073,24379,-1624,4512,-3278,6477
-19037,25175,-1164,6361,-5277,9044
-19233,27551,148,6004,-6773,9019
-19177,33258,1012,3417,-11470,7974
-17265,28999,-5112,2528,-13629,8860
-18241,21231,-8772,7034,-6071,11847
-18969,19107,-7480,8640,-2807,12666
-19977,15951,-3696,10781,2345,13509
-20029,13487,-264,11119,4545,13387
-18797,9699,2484,10103,2275,12089
-18349,9187,2788,9740,608,11492
-16717,7995,2216,8739,-4869,10066
-16457,7591,1944,8350,-6034,9792
-16089,6507,1136,7141,-7418,8758
-16157,6231,996,6727,-7314,8418
-15909,6595,544,6063,-6237,7015
-15737,6651,500,5910,-5587,6757
-15789,6119,1252,4724,-3706,6744
-15929,6051,1500,4255,-3741,6811
-16605,5991,2172,2985,-5316,6632
-16913,6527,2352,2709,-6375,6168
-15793,10583,516,2745,-11018,4625
-15565,12259,-752,3339,-12439,4414
-15005,21235,-2892,4157,-12402,2863
-15245,24823,-3252,2790,-10785,1743
-14745,30311,-4232,-67,-8678,-438
-13573,31071,-7400,-794,-5702,-2399
-13477,32207,-6316,-1141,-484,-3868
-13509,28083,-5164,-5366,4204,-4872
-13585,25671,-5780,-5614,5849,-5006
-14333,22083,-4108,-4328,11596,-5042
-14309,21351,-3080,-4630,12877,-4994
-14485,17767,-552,-6774,14076,-4482
-14849,16439,-48,-7020,13177,-4432
-15029,12803,568,-7041,8224,-4485
-14781,11735,416,-6981,6791,-4398
-14997,9367,104,-6390,4450,-3954
-15145,7559,-88,-5050,2560,-3645
