acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3089,16590,3823,840,8502,-1854
3305,17010,4259,527,8509,-2088
4425,19614,6059,-1592,3406,-1745
3913,19438,6091,-1882,1142,-922
1137,17630,4239,-2237,-3213,2645
461,16746,3807,-3042,-2906,3697
-2103,13674,4443,-6801,-1122,6097
-2883,12574,4831,-7573,-1460,6875
-5839,9442,4731,-7718,-3182,8904
-6823,8682,4447,-7322,-3349,9338
-8883,5962,2811,-5884,-2339,9843
-9175,5250,2571,-5575,-1401,9639
-9919,3966,2971,-5073,2067,8565
-10103,4038,3759,-5096,2815,8195
-9875,4662,3895,-5241,4779,7398
-9619,4718,3919,-5438,5309,6792
-6943,5946,3911,-5162,5951,4225
-5959,6966,3919,-4652,5558,3724
-4843,10974,4267,-2728,4858,4495
-4971,11726,4711,-2699,5386,5207
-3815,11254,6143,-4752,7269,6659
-2943,11086,6391,-5404,7414,6071
5,14110,9975,-6250,2963,1410
77,15958,11375,-6571,205,169
-455,15198,13323,-7222,-11606,-4353
245,15190,11943,-5409,-15628,-6409
1221,15214,7963,1226,-20513,-9025
-1455,13346,6507,5613,-18622,-10012
-4891,10922,3955,6726,-8465,-11146
-4823,9762,3127,6420,-4768,-11588
-4563,8010,3903,5000,2741,-12957
-4895,7494,6911,4051,5812,-13928
-5979,7310,7843,5537,1407,-13155
-6431,7606,7435,6296,1,-12834
-6859,7970,7419,5021,-986,-11548
-6823,7490,7127,4322,-1386,-11045
-5519,6786,6679,2760,-1757,-9748
-5575,7138,6807,2678,-2147,-9132
-6075,7930,7447,3031,-3901,-6819
-5799,8190,7235,2619,-3992,-6243
-3183,9990,6143,1579,-3747,-4612
-2463,10950,6035,1345,-3459,-3907
-1807,14062,6507,1022,-4172,288
-1991,14558,6823,890,-4506,1950
-1755,13970,5615,-563,-3767,6236
-1063,13750,5347,-918,-3134,7032
493,14870,6027,-2048,-684,8217
173,15886,6539,-2482,-301,8004
3149,18570,6387,-4444,-2947,5909
4241,18950,5955,-5688,-3694,5405
3321,19134,4879,-7463,-5509,4767
2953,18606,4899,-7698,-6177,4768
1569,15822,3711,-7351,-5578,4829
745,14770,3943,-7034,-4938,5024
-2947,10506,4619,-5838,-2869,5807
-4003,9238,5331,-5537,-2187,5994
-7019,5666,6751,-5495,-481,5964
-8027,4554,6939,-5705,-12,5628
-9375,3302,6939,-6077,377,4728
-9131,3074,5639,-7056,2158,3080
-8723,3254,5799,-7717,3056,2484
-8331,3986,5831,-8112,4027,1116
-8191,5046,6099,-7503,3247,148
-7107,7686,5303,-7351,2353,-848
-6331,8798,5159,-7660,2466,-944
-4703,10986,5423,-8545,2428,-959
-3635,13190,5791,-9076,843,-294
-2331,15614,5795,-8947,-1819,2021
-1959,16342,6007,-9128,-1814,3066
-2155,17506,7283,-10358,-1083,5718
-3103,16854,9111,-12818,-1409,8837
-2247,12822,8835,-16539,-3920,8458
-1307,11682,8619,-16889,-4488,6333
865,11174,9167,-16785,-6433,1410
1553,12902,11267,-15471,-10209,-3890
1849,15046,10395,-9628,-17758,-9112
977,15334,9783,-6789,-19121,-9638
-5067,12294,6983,-203,-18809,-8135
-6339,10162,5683,765,-16571,-7891
-6775,5206,4395,2157,-8131,-8626
-6135,4874,4967,2374,-5572,-9161
-5515,7038,6907,1042,-984,-9485
