acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-8103,14566,1498,-592,2555,-2140
-7995,14602,1330,-610,2494,-2101
-7071,15026,594,-793,2809,-1379
-7563,13226,1682,-1711,4929,54
-7623,13194,1730,-1653,4951,-91
-7631,13194,1662,-1527,4943,-237
-6843,14346,1530,-266,5006,-1873
-6483,14922,1606,506,5013,-2362
-6343,15662,1806,1261,6192,-2771
-6631,15522,1974,1080,6636,-2718
-6607,15254,1750,270,7590,-2310
-6475,15090,1814,-140,7936,-2007
-6675,13502,1394,-821,8562,-717
-7015,13014,1462,-748,8475,-530
-7855,11866,2018,-270,7577,-1079
-8035,11814,2114,72,7077,-1614
-8111,13014,1790,2006,5924,-3906
-8219,13354,1910,2619,5721,-4597
-8303,14626,1994,4035,5248,-6194
-8323,15494,2462,4314,5164,-6317
-8787,16690,3806,4252,4233,-6180
-8771,16998,3962,4164,3535,-5997
-8999,17210,3898,4389,923,-5187
-9107,17102,3894,4243,313,-4809
-9907,16706,3066,3630,-487,-3744
-10195,16638,2726,3605,-561,-3556
-10923,16438,2242,3647,251,-3586
-11167,16406,2150,3655,793,-3795
-11831,16906,2402,3856,2896,-5030
-12043,17126,2374,3961,3573,-5468
-12579,18162,2906,4129,5635,-6711
-12923,18470,3258,4090,6382,-7018
-14131,20210,4658,3293,8686,-8392
-14171,20310,5338,2997,8919,-8551
-14067,20086,6006,2093,8635,-8205
-14051,19258,6818,949,7008,-6959
-14199,16018,7170,-1174,2357,-3569
-14671,15502,6734,-1802,758,-2516
-16271,15390,5310,-2365,-1917,-1198
-17275,15782,3206,-1463,-2985,-1139
-17355,16954,446,-192,965,-2581
-17043,17130,94,-106,3240,-3212
-15899,17382,-554,-59,7811,-4252
-15267,16430,246,-599,11179,-5328
-15055,14886,822,-2230,14119,-6538
-14935,14466,1082,-2469,14418,-6674
-14599,13642,1770,-2343,13991,-6656
-13771,13138,2694,-1551,12114,-6203
-13375,13174,4082,-797,8215,-5704
-13195,13362,4310,-695,6805,-5666
-12435,14294,3610,-509,2828,-5324
-12147,14518,3202,-347,1609,-5138
-11139,15114,2206,-143,-1079,-4196
-11051,15138,1810,-300,-1562,-3831
-11015,15578,962,-1114,-2497,-2362
-11035,15934,566,-1486,-2426,-1956
-11367,17598,-42,-1964,-1390,-944
-11543,18466,182,-1944,-931,-744
-11687,21898,542,-1444,468,-764
-11619,22482,798,-1164,746,-712
-11143,22402,1746,-1077,539,112
-11099,22038,1974,-1446,202,655
-11791,21250,2434,-2617,-818,2823
-12379,21086,2658,-2809,-1208,3362
-13227,23190,3286,-2817,-1889,3580
-12451,22346,3822,-1090,-4153,4145
-12035,18074,4354,1002,-8850,6016
-12475,17330,4146,1138,-9737,6679
-13723,15986,4182,1288,-10781,7778
-14583,15574,4046,1425,-10848,8023
-14815,16706,4066,2490,-10367,7069
-14819,17502,4182,3115,-10246,6512
-14351,19090,4282,4768,-10051,5485
-14167,19750,4906,6021,-10048,4659
-14007,19006,4782,6191,-8681,5056
-14139,18434,4854,5849,-8136,5392
-14755,16302,5186,3928,-6744,6985
-14855,15890,5190,3324,-6455,7448
-15003,14854,5310,1886,-6083,8667
-14999,14654,5306,1526,-6013,8924
-15075,13562,5318,780,-6169,9218
-15135,13298,5002,613,-6228,9131
-15023,12570,4606,-115,-5851,8272
-15083,12546,4570,-291,-5681,7773
-15183,14078,4142,-556,-4454,5470
-15259,15194,3870,-468,-3972,4576
-15395,18390,3006,410,-1804,1235
-15351,18878,3138,666,-905,131
-14919,18854,3274,-54,1673,-2701
-14867,18978,3102,-741,2249,-3439
-15259,19462,1998,-1944,4203,-5803
-15303,19082,2082,-2044,4815,-6707
-13959,18514,2406,-2063,5089,-8749
-13351,17482,2506,-1893,4195,-8669
-13463,15986,1342,-1329,1862,-7836
-13735,16018,1886,-1317,284,-6474
-14735,16370,1354,-1080,-634,-4387
-15091,16050,1090,-797,-437,-3839
-15443,15310,458,-199,908,-3280
-15351,14866,362,-24,3709,-3497
-14535,14562,506,-196,9128,-4419
-14259,14458,702,-213,10571,-4645
-13491,13262,2074,-198,13125,-4943
-13607,12826,2670,-522,13408,-5029
-14123,12682,3362,-1044,12432,-4922
-14323,12622,3430,-896,11617,-4812
-14231,12942,3710,-1409,9740,-4811
-13967,12898,3634,-1686,9313,-4859
-12823,13974,3550,-2250,6599,-5130
-12379,14362,3398,-2291,5280,-5222
-11803,16038,2894,-2452,865,-5650
-11659,16970,2626,-2315,-686,-5868
-11475,18262,2210,-1704,-2958,-6246
-11171,20562,1414,-651,-5645,-6558
-11147,21346,1154,-405,-5913,-6471
-10931,22102,658,104,-5670,-5398
-10831,22202,626,-23,-5359,-4667
-10971,23922,238,-1474,-2756,-1675
-11371,24418,314,-1712,-1831,-678
-11491,27090,1334,-932,-7,1949
-11139,25698,2194,-80,-454,3108
-12263,20438,4202,476,-4032,7828
-12515,20082,4342,410,-4329,8135
-13375,18574,4462,430,-5843,9349
-13499,16906,3950,1071,-8010,10134
-13363,16662,3786,1611,-8387,10136
-13523,17634,4082,3677,-9169,9481
-13763,18006,4090,4358,-9246,9161
-13999,17806,4458,5846,-9535,8414
-13879,17394,4390,5930,-9480,8442
-14015,16046,4090,5583,-8969,8878
-14199,15890,3938,5419,-8628,9083
-14459,15254,3862,5321,-7147,9504
-14423,14946,3850,5311,-6623,9586
-14487,13714,4246,4932,-5258,9761
-14535,13406,4502,4645,-4950,9715
-14755,12782,4654,3211,-3799,9432
-14927,12778,4510,2672,-3509,9242
-15207,13930,4282,1363,-2528,7924
-15399,14450,3982,1142,-2057,7175
-15687,16418,3698,1292,171,3289
-15531,17130,3582,1479,981,1856
-15031,17754,4262,987,2909,-2293
-14927,17718,4362,327,3201,-3301
-14923,18058,3698,-1959,2994,-5950
-14735,18438,3422,-2247,2732,-6407
-14607,17910,2930,-2854,2239,-7592
-14283,17694,2722,-3044,2066,-7675
-14175,16926,2334,-3666,791,-7307
-14271,17054,2106,-3972,504,-7180
-14047,17290,1210,-3984,-504,-6269
-14159,16954,402,-3665,-535,-5823
-14615,16334,-554,-2594,1849,-5244
-14731,16142,-674,-2469,3263,-5244
-14463,15462,-730,-2684,8595,-5703
-14111,15246,-694,-2736,10304,-5818
-13367,13306,878,-2673,13569,-5779
-13247,12794,1238,-2714,13849,-5681
-13475,12334,2750,-2724,13244,-5458
-13447,12334,3158,-2642,12589,-5453
-13111,12802,3534,-2218,9643,-5626
-12803,13302,3598,-2158,8743,-5593
-11539,14910,4194,-2415,5161,-5009
-11259,15210,4258,-2624,3669,-4786
-10531,16602,3158,-2831,-1164,-4308
-10447,17114,2506,-2790,-2330,-4149
-10743,18562,906,-2222,-4028,-4107
-10655,19170,382,-2127,-3994,-4180
-10163,22058,-782,-1651,-2517,-4694
-9859,22402,-942,-1319,-1929,-4536
-9675,22122,-882,-904,113,-3450
-9983,22526,-810,-1060,930,-2989
-10687,22310,258,-916,3052,-804
-11163,22294,950,-917,3311,-391
-10703,22214,2634,418,1868,1313
-10791,21158,3170,1135,564,2073
-11787,19930,4350,2463,-3569,4322
-12283,19070,4630,2925,-4857,5009
-13247,17630,4742,3707,-8084,6234
-13431,17378,4366,4041,-8628,6483
-13755,17722,4298,5039,-8867,6646
-13743,17910,4278,5433,-8751,6584
-13695,18650,4102,6329,-7766,6610
-13699,18514,4046,6494,-7275,6761
