acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-14509,7739,-192,2067,-4724,-824
-14225,7835,-1056,2290,-2732,-1297
-14149,8083,-1484,2656,-80,-1556
-14497,8819,-1216,3471,4168,-1417
-14705,9159,-976,3803,5210,-1284
-15129,9563,-80,4336,6677,-873
-15829,10247,620,4778,6979,-501
-17293,15555,72,5795,4134,-549
-17225,18643,112,5489,2912,-839
-16513,25955,-112,3353,1209,-1442
-16189,30723,-836,487,191,-1569
-16761,30187,-4176,-1331,-1461,-1490
-16597,28603,-4712,-1344,-1311,-1178
-17045,27843,-3508,-1455,-449,-293
-17417,29595,-2108,-2241,-819,140
-17421,24279,-4508,-2679,-959,1217
-17341,22859,-4912,-2259,-292,1490
-17261,19507,-4652,-1520,1545,2135
-17209,16215,-4220,-856,3513,2624
-17505,11495,-2460,110,5121,2942
-17585,10299,-1852,308,5018,2948
-17193,7547,-232,603,2986,2535
-16901,6851,84,537,2065,2352
-16201,5711,772,46,-1097,1729
-16097,5719,728,-144,-2032,1530
-16213,6187,368,-309,-3897,1035
-15961,6419,-196,-405,-4680,446
-15729,7763,-732,-1179,-3842,-734
-15729,8275,-1144,-1377,-3501,-1107
-15249,9435,-1892,-1324,-155,-1706
-15161,9559,-1668,-1291,179,-1649
-15325,10195,-852,-1090,1351,-1369
-15857,12175,124,-835,811,-1130
-15753,12635,-132,-553,369,-1058
-15637,14647,-316,568,186,-273
-15965,17095,156,557,-102,-338
-16417,24059,148,108,-2183,-1163
-15929,30531,-1708,-343,-3456,-2046
-14885,30031,-3236,-79,82,-827
-15169,28671,-2696,113,1393,-225
-16197,25835,-1568,606,3008,971
-16929,25463,-980,598,3548,1075
-16277,26819,-1240,-198,2373,276
-15733,25663,-1864,-205,2148,74
-14985,22479,-2168,33,3095,-146
-14997,18803,-1580,159,4949,19
-15649,14555,260,71,5882,-23
-15869,13755,744,-75,5405,-234
-15717,12203,1112,-330,3846,-859
-15325,10707,816,-469,2249,-1524
-14737,8991,600,-595,997,-1954
-14785,8591,520,-530,809,-1938
-15177,8219,84,61,522,-1841
-15585,8503,-332,1033,273,-1711
-15417,8027,-512,2497,1183,-1495
-15293,8007,-468,2877,1610,-1430
-15097,8463,-52,3500,2214,-1421
-15073,9919,220,3630,2414,-1547
-15401,12503,-196,3396,1877,-2050
-15329,13271,-640,3313,1816,-2278
-15397,15215,-804,2944,1975,-2765
-15541,18655,-1196,2164,1511,-3129
-15653,23047,-2488,906,498,-2881
-15857,24099,-2628,400,436,-2683
-16341,26459,-3340,-569,283,-2441
-16161,28735,-4220,-1626,708,-2237
-15717,26975,-4520,-2966,2248,-658
-15833,25355,-4068,-2981,2364,59
-16777,21279,-2068,-2403,84,2218
-17001,20259,-1576,-2190,-1220,2696
-16705,17295,-1952,-1341,-4881,3620
-16525,16387,-2440,-850,-5303,3822
-15817,13883,-3832,301,-3785,4341
-15705,13111,-3784,596,-2793,4463
-15909,11287,-2940,1312,486,4795
-16161,10863,-2932,1555,1314,4748
-16197,10147,-1408,1553,2823,4238
-16097,9963,-724,1289,2834,4012
-15773,9215,252,392,1227,3417
-15737,8935,380,206,393,3295
-15857,7807,688,-129,-2215,3203
-15897,7771,872,-263,-2992,3159
-15929,9323,1448,-1341,-6277,2456
-15757,9959,1344,-1763,-7510,2178
-15409,10807,-600,-2270,-9714,1653
-15377,10763,-1008,-2082,-9575,1719
-15525,10823,-1540,-1374,-8456,1925
-15673,11535,-1724,-555,-6886,1914
-16069,16423,-1648,-131,-4802,983
-15949,19103,-2012,-100,-4597,436
-14757,25679,-3616,76,-1984,-653
-14457,26307,-3696,169,-389,-573
-14881,23227,-2360,643,4190,609
-15325,23495,-1376,580,4907,777
-16361,31423,436,-1694,1981,-592
-15909,29943,-820,-1963,639,-878
-13801,23451,-2340,-1267,1728,-1010
-13893,22595,-1496,-1571,2856,-605
-15505,20075,368,-3171,2801,-94
-15737,18955,424,-3395,1935,-310
-15565,15543,-356,-4068,-195,-1267
-15237,14359,-616,-4233,-327,-1683
-14561,11775,-148,-4972,109,-3025
-14509,11295,20,-5223,-167,-3362
-15373,10507,488,-5229,-2778,-4202
-15701,10347,196,-4887,-4047,-4456
-15493,10635,-736,-3548,-6350,-5087
-15325,10675,-1112,-3065,-6444,-5165
-14833,10627,-2432,-1039,-4969,-4857
-14709,10547,-2760,-250,-3881,-4602
-14433,10731,-3008,2207,662,-3519
-14437,11159,-2504,2774,2071,-3124
-14673,13007,-620,3900,4113,-2267
-14673,13419,-164,4123,4035,-2087
-14541,15187,388,4387,2590,-1823
-14701,15891,0,4478,2002,-1855
-14573,17787,-932,4774,1545,-1942
-14349,19955,-1804,4759,2157,-1824
-14829,20591,-2864,4699,5179,-314
-15289,20579,-2692,4686,6301,338
-16153,21035,-2012,4420,7535,1522
-16677,21927,-920,3716,7069,2243
-16577,23095,656,1878,3282,2143
-16389,23619,872,1191,1379,1969
-16333,26519,1388,-474,-3323,1310
-16021,27135,-328,-2014,-7403,1111
-16213,21939,-3504,-2141,-8097,2283
-16469,20151,-4032,-1629,-7276,2874
-16909,16935,-4904,-315,-4272,4083
-17173,14859,-4752,577,-3,4865
-16941,12159,-2744,1246,3951,5561
-16833,11263,-1756,1399,4116,5639
-16517,9751,-60,1453,3029,5683
-16357,9015,1304,1374,176,5492
-16521,9027,2324,427,-5810,4580
-16505,8995,2172,8,-7774,4173
-16445,8975,1132,-819,-10896,3257
-16293,8903,-404,-1398,-12251,2424
-15733,9163,-1768,-1586,-10703,1618
-15613,9455,-1708,-1601,-9785,1429
-15861,10859,-1100,-1580,-7905,779
-15801,11471,-764,-1525,-7608,446
-15377,13707,-1216,-1303,-7088,-582
-15037,13775,-1768,-1114,-6475,-637
-14757,12579,-1884,-85,-2851,433
-15077,12507,-1536,305,-1904,905
-16209,14851,200,922,-1399,1859
-16485,16407,564,847,-2261,1781
-16153,19675,-392,602,-5469,1090
-16073,21135,-748,550,-6295,749
-15537,25179,-2064,510,-7850,-74
-15293,33258,-2420,-1694,-5255,-983
-15097,33258,-2976,-1901,-4925,-882
-15013,33258,-3412,-2031,-4616,-742
-15133,25831,-2988,-2021,578,608
-15533,23667,-2040,-2137,1403,995
-15929,17531,-520,-2610,924,1030
-15777,16315,-232,-2685,386,835
-14917,13411,560,-3393,-1907,217
-14853,12663,536,-3640,-2740,109
-15045,10559,-68,-3868,-5226,-330
-15117,10231,-332,-3644,-5716,-494
-14877,9403,-1464,-2783,-5155,-717
-14809,9303,-1400,-2472,-4624,-710
-14753,9179,-1180,-1123,-3099,-451
-14697,9003,-1300,-547,-2553,-328
-14301,8699,-1232,1223,85,472
-14397,8635,-792,1543,940,798
-15377,9607,656,1818,1279,1033
-15537,10567,1112,1682,291,694
-15309,13455,1464,1009,-2383,-630
-14589,17219,1064,-103,-5344,-2271
-13497,18559,-1184,-1533,-7360,-3517
-13489,17959,-1940,-1623,-6952,-3376
-14821,17179,-3344,-627,-4502,-1727
-15325,16811,-3452,103,-3537,-1009
-16065,20551,-1788,1545,-1467,486
-15917,22271,-1772,1793,-1467,965
-15205,28391,-2252,2264,-481,3343
-15529,27435,-2344,2425,-104,4396
-16873,21671,-316,3038,-1274,5965
-17089,21139,604,3016,-2788,5981
-16949,20811,2392,1518,-9278,4481
-16657,21067,2496,656,-11863,3554
-15577,21175,-688,-1699,-17383,1159
-15449,20719,-2248,-1880,-17615,753
-15273,18171,-4688,-1011,-13080,526
-15293,17211,-4564,-444,-10675,716
-15421,15211,-3540,651,-6098,1182
-15617,13939,-1060,1367,-3553,1565
-15525,12647,1388,1974,-4905,1503
-15257,12275,1700,2057,-6214,1355
-14693,11819,2060,2103,-9068,817
-14457,12231,2160,1958,-11767,283
-14429,13411,488,1723,-14351,-555
-14461,13599,-84,1732,-14312,-639
-14333,14059,-1580,1942,-12836,-434
-14101,15583,-2500,2900,-10473,138
-14517,19843,-1856,3347,-7117,1035
-14553,20055,-2048,3431,-6451,1336
-14069,19095,-2228,4309,-3941,3021
-14153,18519,-2088,4686,-3115,3755
-14849,16935,-420,5412,-925,5901
-14989,17975,496,5224,-1085,6096
-14565,22895,1540,3424,-5200,5280
-13929,22123,732,3143,-6494,5160
-13173,18155,-288,2866,-6321,5759
-13529,16763,408,2615,-5947,6117
-15021,14955,3032,1231,-8488,6460
-15221,14847,3360,848,-10379,6305
-14709,14271,3144,166,-16132,5686
-14569,14479,2972,-166,-17662,5528
-14801,16235,2692,-1133,-22091,4913
-15009,17087,2100,-1298,-23270,4664
-15237,18287,60,-1039,-24441,4035
-14549,18463,-2812,279,-22614,3841
-13265,17255,-4168,3297,-13088,5502
-13293,16863,-3836,4085,-10489,6241
-13985,16391,-2208,5997,-5227,7892
-14569,16547,-672,7212,-1816,9126
-14793,17135,2100,7674,-533,10244
-14793,17255,2712,7547,-1183,10292
-14497,16987,3576,6949,-3299,9978
-14361,16171,3460,5860,-5593,9348
-14677,14787,2236,4053,-7929,7962
-14673,14579,1772,3499,-8308,7418
-15145,13647,344,1820,-8345,5699
-15101,13695,8,1477,-8061,5176
-15001,14399,-840,981,-6556,3681
-15045,15539,-656,659,-6220,3087
-15069,18771,-836,-900,-6342,1377
-14877,20511,-544,-1567,-6505,801
-14761,28459,-532,-5105,-8284,-730
-14509,27787,-1864,-5834,-8426,-633
-14333,19211,-4668,-5222,-3999,1595
-14693,15571,-4816,-4535,-2125,2728
-16733,8839,-2636,-1829,1686,5231
-17181,8555,-1352,-1050,1739,5602
-17117,10191,1788,72,-2635,5579
-16805,11147,2336,42,-5115,5120
-16105,14587,2212,-633,-10683,3837
-15277,17903,272,-1739,-15063,2559
-14725,19335,-3868,-3087,-14862,1638
-14969,19367,-4732,-3422,-13252,1523
-15253,18871,-6056,-3752,-8112,1467
-15269,17795,-5296,-3712,-2320,2085
-16273,15455,-928,-3002,306,3480
-16565,14703,416,-2754,-826,3781
-16673,13911,1936,-2402,-4820,4057
-16613,14003,2268,-2363,-9741,3976
-16041,14059,412,-2010,-15849,3516
-15977,13939,-344,-1835,-16779,3343
-15949,14111,-2500,-1722,-16374,2479
-15825,14463,-2732,-1828,-15519,2188
-15861,14707,-2748,-2274,-12459,1401
-16085,14467,-3264,-2185,-11561,1055
-14825,14799,-4720,-1704,-6736,401
-14601,14487,-4736,-1389,-4844,601
-14673,14635,-3364,-411,-1936,1085
-15029,14775,-1788,273,-1206,1615
-15317,15403,-908,790,-2054,1994
-15233,15903,-684,910,-2751,2086
-14889,16875,-980,969,-4117,2210
-14429,17159,-1508,1112,-5026,2538
-14569,17679,-2040,1150,-4464,3363
-14725,17755,-2080,1109,-3961,3596
-14729,17179,-2072,844,-2487,4028
-14945,18855,-1384,22,-1501,4091
-14805,21103,-1728,-1085,-2175,3582
-14509,21499,-1592,-1234,-2167,3422
-14021,18099,-468,-1746,-1424,3696
-13973,17699,-304,-1786,-1391,3822
-14417,15451,856,-2074,-1762,4539
-15389,12303,1328,-2045,-4665,5605
-15589,12011,1568,-1899,-5731,5714
-15733,13051,2808,-2040,-10596,5533
-15793,13939,3036,-2252,-12807,5143
-15545,16907,2080,-2607,-20417,3490
-15337,17871,1124,-2320,-22277,2995
-14185,19787,-1784,-1386,-22541,2410
-14185,19867,-2340,-1072,-21301,2505
-14209,18827,-4080,869,-15438,3214
-13989,18211,-4340,1509,-12826,3627
-14457,16323,-2976,3415,-5165,5043
-14641,15883,-2152,3967,-3688,5357
-14445,15623,-572,5316,-1391,5575
-14337,15603,40,5502,-969,5557
-14345,15439,1500,5530,-1396,5136
