acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-8585,-6037,-8072,632,2849,-1153
-8501,-6077,-7976,637,2720,-1154
-7673,-6097,-8828,1054,1823,-1505
-7345,-5437,-8420,784,3647,-1446
-7313,-5425,-8180,743,3643,-1488
-7281,-5485,-8032,696,3637,-1422
-7581,-5657,-7120,548,2505,-1283
-7629,-5757,-6872,550,1742,-1231
-7865,-6021,-6932,165,-203,-1238
-7953,-6113,-7132,79,-578,-1234
-8325,-5873,-7352,-296,-1319,-1456
-8645,-5761,-7360,-479,-1528,-1574
-9881,-4765,-6712,-1191,-3008,-1871
-10361,-4453,-6604,-1514,-3769,-1906
-11853,-3725,-5988,-2354,-5542,-2114
-13361,-2953,-4780,-3306,-8124,-2676
-14413,-1601,-4132,-5550,-13990,-4674
-14381,-953,-4272,-6425,-16086,-5525
-14017,1055,-5664,-8858,-19864,-7420
-13157,4151,-7632,-11773,-21697,-9005
-12625,8595,-9928,-16886,-19382,-10725
-12325,9131,-10196,-18431,-17762,-11042
-11637,9115,-9976,-21884,-12573,-11771
-11549,9039,-9692,-22791,-11431,-12027
-11029,9199,-9396,-25163,-8272,-13120
-10889,9415,-9476,-25792,-7383,-13479
-10265,10803,-9096,-27672,-6555,-14585
-10065,11703,-9260,-28275,-7025,-14855
-9669,14139,-10352,-29611,-8498,-15144
-9065,16727,-13260,-30333,-9688,-15166
-7981,21627,-20412,-29671,-9011,-14126
-7769,21855,-22572,-29528,-7034,-13309
-8213,19511,-25604,-27473,2470,-10943
-8189,18759,-24912,-26122,5383,-10208
-11001,14871,-20944,-21187,11200,-7786
-12289,13535,-19564,-19424,11339,-7226
-15049,9971,-15472,-14735,7923,-6506
-15193,9431,-14568,-13560,6675,-6443
-15781,8715,-13348,-11313,4486,-6342
-15993,7899,-12848,-9403,2978,-6536
-16157,5807,-14144,-7844,1305,-6914
-16357,5115,-15244,-7296,876,-6578
-16705,4611,-16756,-4287,846,-4307
-16573,4651,-16804,-3095,993,-3377
-15577,5039,-17072,1680,2431,560
-15369,5339,-16608,3283,2965,2060
-15529,4279,-13800,7962,3691,6092
-15401,3483,-12904,9548,3223,7053
-15169,3023,-9712,13379,313,9757
-15177,2855,-8904,14410,-865,10545
-15813,2079,-7792,17244,-3892,12835
-15669,2067,-7632,18028,-4762,13511
-15365,2515,-7676,19537,-6150,14869
-15813,3199,-7296,20653,-6551,15930
-14757,3143,-7496,22538,-9929,16240
-13733,3707,-8228,22835,-11533,16007
-12113,5779,-11496,21739,-15468,15181
-10965,10659,-17928,18053,-24351,13080
-9573,18619,-28316,18551,-23995,10962
-9921,17347,-27304,18641,-21084,10558
-11825,18907,-22436,13061,-17387,7113
-12381,20351,-21584,9866,-16248,5748
-12257,22691,-21004,8,-7593,2081
-12413,24439,-19440,-1598,-3828,1804
-14377,23891,-12648,-2507,7607,1434
-15101,23099,-8596,-1182,10430,1740
-17441,22179,-5016,1806,12583,2002
-18221,19795,972,4753,8991,2102
-18029,19219,1364,5199,7474,2136
-17785,17327,1780,5705,2941,2495
-17705,16491,1664,5583,1724,2627
-17589,13943,2636,5124,-1095,2673
-17633,13535,2324,4989,-1716,2382
-16597,11419,2276,4271,-2894,681
-16129,11079,1880,3988,-3035,-138
-14825,11227,332,2179,-2443,-3178
-14353,11291,-404,1379,-1809,-4218
-12621,11611,-3964,-1518,470,-6964
-12265,11531,-4776,-2831,1593,-7485
-11809,10947,-6500,-9010,5374,-9440
-11789,11603,-6988,-11764,5802,-10418
-11069,14455,-9440,-18389,5176,-12507
-9817,17931,-15032,-24343,4767,-13179
-11477,17519,-22708,-28801,14511,-12444
-12349,16863,-22800,-29377,17918,-12519
-13781,16283,-22108,-30233,21352,-12665
-15105,15083,-20580,-30333,20506,-12521
-16753,12119,-18676,-30160,12942,-11977
-17193,11123,-18284,-29603,9605,-11473
-17697,8491,-20208,-25108,-2117,-9114
-17229,8263,-21212,-23530,-4812,-7895
-16309,6435,-23696,-20349,-6142,-4578
-16961,3171,-23988,-16527,-3440,-661
-20069,-1965,-20208,-10193,814,3939
-20169,-2837,-18588,-8184,1066,4855
-21189,-4201,-14948,-4201,471,6089
-21269,-4329,-12324,164,-2748,6534
-20369,-2877,-10504,7451,-10150,5909
-19805,-2109,-10588,9349,-11897,5685
-18009,215,-11420,13647,-13445,5384
-17277,1131,-11636,14685,-13170,5448
-14657,4175,-11456,16929,-12103,6037
-13937,5215,-11992,17656,-12554,6303
-11133,9615,-14440,20421,-14975,6460
-10785,10975,-15292,20473,-15075,6546
-11333,14331,-17960,18691,-18123,5728
-10573,20435,-24288,18185,-23025,4273
-10281,21075,-25368,21591,-16181,4876
-10981,20515,-23176,22213,-14135,4701
-13629,23831,-18116,18747,-15161,2272
-12933,23839,-18240,16915,-15191,1311
-12073,23647,-17256,11131,-9771,-1277
-12225,22211,-12304,6368,4621,-1634
-12433,21903,-11772,6254,5794,-1554
-12729,21163,-10668,6222,7714,-1354
