acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-9951,15294,3702,369,1039,-100
-9907,15358,3570,330,1330,-342
-9779,15566,3646,178,1644,-524
-9627,16078,3846,286,1211,-210
-9691,16030,3890,268,1155,-147
-9699,16058,3874,219,1030,-123
-9831,16014,3886,187,766,-1
-9999,15902,3666,128,684,87
-10175,15722,3594,133,944,79
-10235,15590,3910,23,1213,-89
-10019,15662,3978,-13,902,-81
-10047,15602,3950,-5,480,-149
-9947,15630,3682,11,249,-268
-9971,15734,3562,56,462,-452
-9891,15978,3418,120,1002,-457
-9819,16006,3506,23,1500,-436
-9827,16030,3742,-5,1929,-339
-10047,15890,3870,-47,2158,-248
-10119,15838,4122,-49,2096,-174
-10163,15730,4082,8,1760,-131
-10175,15558,4282,-19,1462,-303
-10191,15542,4038,-110,1312,-457
-10031,15658,4062,-65,1263,-466
-9987,15822,3990,-42,1405,-394
-10063,15814,4070,-75,1514,-309
-10211,15862,4058,-155,1728,-393
-10179,15990,4058,-158,1891,-396
-10171,16170,4230,-178,1804,-370
-10079,16078,4354,-134,1620,-363
-10007,16130,4118,-136,1546,-223
-10119,15914,4150,-277,1678,-107
-10299,15954,4190,-362,1957,-121
-10371,16122,3958,-276,2168,-158
-10439,16022,3990,-96,2393,-292
-10407,16094,4046,70,2651,-435
-10339,15946,4306,124,2707,-553
-10311,15778,4250,296,2690,-890
-10151,15718,4238,443,2828,-1195
-10199,15830,4342,523,3007,-1346
-10119,15958,4966,632,2630,-1249
-10135,15918,5422,656,1851,-1039
-10351,15954,5254,711,902,-875
-10579,15926,5042,571,542,-758
-10647,15982,4834,406,570,-671
-10775,15942,4902,235,562,-645
-10719,16058,4978,140,243,-675
-10539,16194,4622,194,-116,-623
-10563,16226,4118,307,-88,-527
-10487,16174,4134,321,142,-296
-10543,16146,4018,227,371,-117
-10615,16258,4062,239,622,-124
-10571,16314,4062,232,1052,7
-10691,16106,4246,215,1326,77
-10779,15962,4630,148,1188,99
-10807,15910,5090,142,737,118
-10863,15738,5026,34,157,77
-10867,15714,4946,-85,-331,56
-10799,15814,4894,-197,-826,75
-10783,15938,4730,-136,-1280,131
-10763,16062,4394,-129,-1350,115
-10779,16014,4270,-248,-851,112
-10807,16002,4274,-273,-450,55
-10847,15998,4266,-198,-280,-13
-10803,16006,4302,-138,-309,-127
-10671,16106,4414,-81,-524,-9
-10731,16078,4366,-64,-727,144
-10875,16046,4274,-65,-695,184
-10895,16038,4062,-79,-430,101
-10811,16198,4110,15,20,100
-10511,16350,4070,135,602,171
-10627,16494,4194,112,1037,272
-10891,16338,4370,131,1075,445
-10907,15950,4818,64,667,423
-10791,15674,4810,15,87,230
-10627,15710,4330,15,-293,78
-10287,16034,4002,106,-105,85
-10267,16210,4070,143,401,223
-10523,16034,4554,86,593,257
-10591,15938,4738,88,407,118
-10443,15918,4702,138,14,25
-10507,15834,4458,187,-97,1
-10543,15806,4350,197,-1,-118
-10651,15718,4390,139,44,-256
-10599,15738,4622,162,-268,-384
-10551,15922,4546,207,-660,-446
-10407,16122,4330,191,-821,-367
-10323,16266,4134,195,-623,-326
-10455,16350,4162,149,-258,-256
-10527,16306,4338,212,-85,-203
-10563,16202,4358,226,-161,-32
-10795,15974,4682,170,-267,73
-10983,15838,4522,148,-364,-7
-11039,15794,4254,123,-325,-90
-10951,15774,4038,89,-149,-119
-10963,15798,4034,155,55,-118
-10911,15870,3966,176,447,-165
-10839,16014,3830,90,993,-230
-10671,16162,4154,45,1445,-226
-10551,16186,4534,9,1365,-143
-10527,16246,4738,12,888,-109
-10567,16310,4650,40,407,-106
-10559,16246,4534,1,79,4
-10539,16150,4410,-12,-37,128
-10615,16162,4334,8,-65,222
-10663,16122,4302,56,-52,322
-10775,16114,4286,32,92,412
-10727,16142,4162,100,209,452
-10919,15958,4246,194,283,423
-10947,15746,4270,193,541,299
-10851,15858,4450,174,640,183
-10719,15998,4490,93,567,129
-10595,16102,4466,65,321,127
-10603,16038,4426,86,20,72
-10483,16034,4282,107,-193,9
-10415,16042,4234,78,-152,33
-10599,15978,4202,37,90,25
-10563,16058,4306,30,185,-67
-10547,16098,4570,110,216,-89
-10563,16082,4506,133,151,-43
-10739,15878,4454,20,126,-32
-10847,16002,4534,-42,-72,-15
-10891,16014,4346,-13,-334,-99
-10751,15942,4090,-12,-312,-137
-10635,15922,3738,-10,62,-255
-10467,16194,3862,41,540,-254
-10467,16078,4210,-25,832,-169
-10523,16126,4446,-25,654,-145
-10591,16038,4566,99,209,-139
-10695,16098,4438,139,-52,-156
-10523,16210,4578,66,-193,-68
-10603,16170,4434,-20,-334,15
-10751,15978,4410,-22,-416,70
-10759,15930,4178,-32,-311,86
-10715,16014,4086,47,-43,-19
-10639,15970,4286,68,8,24
-10651,15986,4130,98,26,26
-10679,15978,4034,103,293,-10
-10743,16050,4066,63,610,-27
-10699,16002,4346,52,604,30
-10647,16122,4474,16,233,69
-10707,16086,4294,77,-12,59
-10739,16042,4226,73,87,-19
-10595,16038,4326,87,168,-55
-10659,16046,4394,95,224,-68
-10727,16014,4262,47,307,-111
-10631,16030,4254,82,384,-128
-10695,16110,4338,89,342,-78
-10671,16114,4454,58,199,-61
-10679,15998,4538,62,-94,-27
-10799,16062,4274,12,-176,-128
-10695,16090,4242,13,-74,-98
-10719,16074,4122,-114,373,0
-10899,15918,3974,-136,772,-28
-10879,15970,4334,-19,868,-59
-10659,16110,4778,58,585,47
-10595,16086,4654,43,74,81
-10635,16082,4454,75,-210,8
-10575,16078,4110,84,62,-20
-10487,16118,4182,56,415,104
-10567,16038,4298,104,470,153
-10663,15934,4546,114,315,131
-10739,16006,4478,75,-6,99
-10611,16002,4546,76,-275,152
-10651,15906,4478,56,-452,147
-10667,15926,4162,93,-357,44
-10651,15958,4058,111,-121,-22
-10659,16038,4170,69,152,28
-10531,16042,4406,74,185,35
-10671,16014,4298,52,73,-13
-10603,16098,4254,13,85,31
-10631,16054,4302,18,139,87
-10583,16022,4502,-22,-49,117
-10603,16014,4354,-46,-255,155
-10631,16030,4150,-40,-274,78
-10663,16066,4158,-57,-82,88
-10667,16058,4382,-15,148,27
-10647,15994,4394,-65,170,35
-10703,15998,4374,-71,28,17
-10639,15958,4418,-58,-110,-14
-10715,15966,4306,-87,-246,-20
-10659,15910,4410,-123,-198,-17
-10647,16042,4246,-1,-200,-49
-10635,16034,4110,-40,40,-77
-10667,16098,4294,-29,297,-82
-10707,16138,4314,1,237,-68
-10595,16154,4414,-24,60,-27
-10591,16122,4390,-57,-119,45
-10683,16026,4266,-53,-241,46
-10707,16078,4070,-9,-158,19
-10663,15990,4018,-8,-55,1
-10735,15998,4234,23,145,-1
-10703,16070,4506,10,307,38
-10679,16090,4498,-12,220,68
-10643,16090,4590,-50,82,125
-10703,16054,4510,7,-263,179
-10639,15974,4134,49,-282,88
-10643,16054,4054,43,-4,22
-10639,16054,4238,13,277,39
-10623,16086,4730,-57,205,41
-10671,16050,4566,16,-152,83
-10743,16042,4174,45,-223,46
-10775,16022,4146,42,-5,33
-10711,16082,4118,32,242,-23
-10679,16102,4494,12,290,-31
-10639,16034,4398,-10,212,-13
-10679,15998,4406,-43,-29,3
-10767,16010,4386,-72,-153,9
-10699,16078,4338,-63,-180,-26
-10691,15942,4202,-6,-101,-28
-10643,15994,4190,5,133,-52
-10563,16066,4182,-50,311,-89
-10491,16098,4470,-135,258,-47
-10535,16050,4598,-115,5,-24
-10643,16006,4494,-27,-300,12
-10723,15962,4466,-20,-477,-60
-10663,16022,4282,-58,-379,-39
-10643,16086,4270,-44,-336,-37
-10627,16102,4258,-98,-187,-2
-10663,16010,4326,-47,1,6
-10715,16046,4302,-15,83,62
-10635,16086,4330,-40,6,72
-10615,16006,4286,-16,-94,48
-10659,15942,4150,-3,51,-15
-10503,15998,4122,-12,273,28
-10479,16050,4298,-64,454,48
-10511,16082,4622,-26,264,62
-10599,15998,4738,-2,-118,67
-10671,15982,4446,-31,-529,48
-10635,15982,4154,25,-557,-1
-10647,16066,4098,-9,-264,18
-10611,16018,4086,-6,119,-15
-10671,16042,4370,-31,431,6
-10667,16050,4698,-83,320,-3
-10655,15990,4730,-79,-89,-2
-10703,15930,4490,-58,-491,-39
-10703,16074,4242,-61,-561,-120
-10639,16046,4122,-91,-373,-129
-10519,16134,4162,-97,-122,-41
-10611,15966,4086,-48,-75,-1
-10711,15974,4114,-36,55,14
-10727,16014,4330,-25,71,3
-10683,16046,4398,45,30,-6
-10643,16082,4266,89,19,4
-10643,16118,4246,47,232,17
-10599,16070,4126,46,452,36
-10687,16054,4446,3,414,74
-10607,15966,4754,-47,45,69
-10703,15922,4538,49,-405,35
-10775,15986,4114,90,-409,23
-10743,16002,4202,70,-121,-43
-10663,16062,4270,-22,297,-54
-10579,16146,4366,-69,405,-5
-10567,16090,4414,-8,210,17
-10599,15990,4414,-3,65,6
-10771,16014,4306,-26,-106,22
-10651,15950,4378,-14,-156,13
-10595,15946,4310,-21,-91,1
-10571,16054,4294,6,-2,13
-10575,16030,4298,-32,189,67
-10599,16022,4458,-18,184,101
-10579,16050,4474,-26,37,58
-10491,16026,4446,-18,-119,32
-10539,16066,4250,40,-79,36
-10591,15910,4334,56,32,29
-10607,15970,4358,-12,107,8
-10591,16118,4462,-5,47,-14
-10639,16098,4466,50,-182,35
-10655,15998,4362,63,-175,90
-10579,15942,4310,23,-16,82
-10755,15926,4378,-37,233,79
-10707,15994,4250,14,262,50
-10579,16078,4430,35,196,50
-10499,16058,4422,38,229,57
-10563,16018,4342,20,136,84
-10619,16026,4434,43,124,80
-10603,16030,4566,-3,-11,77
-10563,15922,4466,-54,26,86
-10679,15966,4418,-17,-168,70
-10695,15922,4358,45,-147,29
-10695,15962,4150,14,110,-13
-10567,16078,4302,42,271,-27
-10511,16034,4306,33,334,0
-10639,16046,4378,-5,334,55
-10603,16034,4366,-67,258,44
-10623,16094,4414,-30,185,66
-10551,15926,4434,16,92,46
-10583,15986,4554,31,81,50
-10627,15934,4218,1,127,5
-10619,16022,4342,-4,230,35
-10539,16034,4382,-8,229,55
-10535,16094,4478,27,200,85
-10539,16006,4402,47,109,74
-10603,16010,4398,35,234,39
-10559,16062,4354,24,248,49
-10571,15978,4514,35,228,63
-10583,16002,4542,-13,64,41
-10599,16002,4506,-18,-78,2
-10631,15958,4382,45,-134,-34
-10583,16030,4322,63,-151,-45
-10507,16022,4386,3,-18,-32
-10519,16002,4274,8,104,-14
-10607,15990,4402,38,160,53
-10639,15982,4478,46,185,61
-10643,15970,4450,28,85,1
-10603,16058,4410,46,-54,17
-10419,16066,4362,37,-196,40
-10499,16062,4354,15,-143,57
-10515,16034,4174,6,-2,105
-10631,15966,4362,24,60,115
-10731,15978,4394,27,125,39
-10683,15902,4422,48,95,-37
-10519,16002,4282,59,118,-10
-10483,16074,4278,73,93,-3
-10535,16054,4494,33,77,38
-10579,16018,4398,5,13,82
-10575,15978,4534,40,-197,10
-10559,15926,4354,27,-155,39
-10543,15942,4138,29,20,16
-10563,15954,4322,71,178,-12
-10527,16002,4366,88,65,15
-10479,16086,4426,33,-31,57
-10471,16110,4362,59,-197,100
-10587,15998,4286,78,-239,159
-10611,15954,4230,123,-120,136
-10583,16030,4510,99,66,162
-10487,16094,4506,48,-5,209
-10479,16046,4394,141,-143,162
-10523,16046,4346,184,-170,211
-10547,16066,4406,146,-195,268
-10535,16018,4474,88,-262,326
-10599,15970,4302,35,-314,284
-10623,15970,4118,112,-241,223
-10559,15910,3966,170,-47,243
-10631,15774,4090,89,273,233
-10647,15850,4402,-70,476,172
-10415,15998,4350,-35,307,41
-10415,15838,4382,99,-8,112
-10491,15798,4314,67,-77,118
-10479,16058,4218,-20,47,89
-10431,16138,4234,-129,140,80
-10371,15938,4150,-116,58,143
-10575,15710,4002,-63,60,149
-10515,15914,4114,-118,354,-23
-10371,16094,4210,-194,482,-70
-10243,16190,4254,-140,403,-108
-10195,15926,4274,-36,264,-66
-10267,15998,4246,-33,302,-80
-10331,16034,4398,-82,295,-57
-10263,16042,4450,-75,176,-14
-10439,15870,4494,-26,-6,-9
-10447,15794,4286,-15,-84,-28
-10359,15910,4266,20,-5,-45
-10299,16054,4014,69,227,-4
-10387,16034,4370,75,398,-3
-10463,16042,4570,37,276,39
-10515,15994,4318,12,77,2
-10487,15950,4270,58,-51,-16
-10471,15838,4094,51,63,-23
-10419,15910,4162,58,326,-40
-10379,15938,4374,42,514,-95
-10223,15998,4362,70,458,28
-10255,15846,4682,92,266,74
-10395,15942,4698,10,38,92
-10343,16010,4738,-13,-203,139
-10367,16018,4278,33,-267,148
-10503,15850,4294,62,-159,115
-10323,15982,4306,3,-87,116
-10395,15950,4270,-13,-78,132
-10411,15846,4058,-6,80,96
-10359,15830,4042,14,301,50
-10439,15966,4318,52,525,-11
-10343,15902,4434,61,511,-73
-10339,15942,4534,37,368,-99
-10359,15958,4578,47,164,-85
-10267,16086,4694,-13,-87,-43
-10411,15990,4742,-78,-380,41
-10399,15914,4438,-36,-625,38
-10415,15874,4150,-13,-490,-49
-10503,15918,4186,-23,-193,-87
-10503,15966,4314,-4,2,-191
-10439,16030,4238,-29,-28,-229
-10467,15982,4442,-37,-83,-279
-10399,15934,4362,-7,-104,-314
-10355,16114,4302,-1,-113,-281
-10259,15994,4398,-54,-238,-225
-10415,15966,4446,-36,-494,-173
-10455,15974,4342,-6,-579,-109
-10479,15922,4154,-49,-405,-60
-10491,16002,4270,-101,-251,-55
-10579,16054,4322,-53,-291,-70
-10555,15982,4258,-12,-327,-80
-10571,15838,4110,6,-165,-52
-10627,15894,4242,-62,59,-80
-10559,15930,4358,-69,170,-91
-10471,15994,4394,-61,-23,-129
-10455,15954,4314,42,-62,-133
-10451,16018,4182,-26,105,-150
-10411,15978,4346,-101,256,-113
-10467,16006,4418,-128,90,-65
-10467,16014,4618,-90,-202,-38
-10575,15878,4378,6,-492,-12
-10483,15918,4158,-27,-380,-26
-10587,15938,4146,-121,-89,-71
-10579,15938,4414,-102,93,-59
-10479,16002,4230,-54,83,-71
-10415,16026,4262,-42,91,-31
-10483,15990,4290,-30,43,39
-10503,16038,4302,-80,20,-8
-10583,15998,4434,-47,-24,-52
-10591,15934,4362,-46,33,-20
-10639,15954,4290,-3,61,-22
