acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-4269,7323,-5736,-2230,885,-375
-4309,7243,-5688,-2194,775,-337
-4669,6867,-5292,-1751,-129,-32
-5673,6775,-5208,-1380,-998,-881
-5685,6807,-5264,-1411,-877,-1003
-5765,6779,-5336,-1401,-752,-1087
-5869,6755,-5352,-1480,-611,-1174
-6001,6735,-5208,-1686,-138,-1592
-6413,6775,-4760,-2147,1386,-2652
-7565,6279,-2792,-3432,2024,-4542
-7757,6375,-2368,-3814,1652,-5174
-6373,7511,-2988,-4219,417,-6161
-5525,9927,-4312,-4247,-522,-6207
-6373,9343,-4148,-5442,531,-6186
-6689,9227,-3748,-5666,582,-6387
-7173,8715,-3320,-5745,-290,-7234
-7205,8735,-3236,-5913,-1137,-8747
-5165,9871,-4392,-7080,-1228,-10622
-4133,12299,-5944,-6583,-963,-10345
-4789,15107,-6668,-5647,845,-7842
-5437,14447,-5956,-5224,1517,-7239
-6449,14127,-4772,-3922,2325,-6336
-6033,14079,-4716,-3524,2383,-6024
-5949,13463,-3872,-3021,2165,-4960
-6093,13031,-3404,-2976,1709,-4774
-7761,11763,-1932,-2937,-993,-4894
-8221,11407,-1716,-2985,-2181,-5169
-9037,11395,-2528,-3504,-5121,-6478
-8957,11715,-3048,-3746,-5395,-6729
-9509,12235,-4044,-4284,-4965,-6974
-10285,12447,-4252,-4677,-4047,-7219
-9417,14679,-5440,-4567,-2375,-7325
-9213,15615,-5652,-4301,-1756,-6863
-9329,16483,-5128,-3580,-609,-5826
-9993,16419,-4268,-3063,-426,-5014
-10261,15715,-3904,-2419,-978,-4287
-10273,15339,-3936,-2120,-1130,-3989
-10149,14667,-4336,-1332,-1527,-2893
-10077,14583,-4528,-1227,-1401,-2471
-10353,13491,-4404,-1241,-1191,-1302
-10525,13107,-4292,-1338,-1338,-1124
-10165,13015,-4412,-1574,-2113,-628
-10069,12907,-4380,-1556,-2445,-380
-10165,12771,-4400,-1397,-3099,-172
-10017,12747,-4508,-1473,-3541,-292
-9801,13555,-4204,-1791,-4514,-600
-9885,13807,-4824,-1755,-4904,-607
-9897,14263,-5800,-1485,-5233,-564
-10021,14555,-6312,-1336,-4606,-190
-10545,14143,-6396,-778,-3752,798
-10837,14039,-6200,-534,-3744,989
-11181,13903,-6128,-99,-4357,978
-11161,13947,-6644,318,-4855,579
-10577,14323,-6808,507,-4681,193
-10613,14047,-6612,622,-4552,398
-11309,13287,-6344,924,-4443,689
-12193,12615,-5452,916,-4249,897
-12365,12383,-5284,1003,-4350,786
-12505,12391,-4480,999,-4910,463
-12497,12347,-4072,963,-5461,143
-12661,12807,-3504,898,-6221,-427
-12817,13003,-3532,802,-6344,-570
-13361,13015,-3288,633,-6326,-1113
-13389,13583,-2928,326,-6096,-1738
-13709,14047,-2068,-178,-5699,-2065
-13945,14623,-1936,-291,-5767,-2143
-14317,15483,-1780,-587,-5493,-2259
-14733,16387,-1600,-1122,-4629,-2607
-14953,17971,-1096,-2451,-3997,-3608
-15141,18859,-840,-2799,-3966,-4133
-14729,22711,-2396,-4106,-2847,-5836
-14421,22931,-3128,-4601,-1321,-6089
-14609,19891,-2756,-5948,4448,-6270
-14829,18911,-2592,-6156,5994,-6332
-15313,15983,-2088,-5629,10274,-5658
-15597,14859,-1476,-5034,11353,-5272
-16029,13475,440,-3900,12973,-4705
-16277,13691,2428,-3229,12264,-4507
-15865,15691,2956,-2293,8357,-4513
-15769,16271,2560,-2030,7427,-4624
-15193,17075,1640,-1942,6876,-4991
-14697,17187,1076,-2433,7730,-5322
-14689,16415,368,-3354,9941,-5538
-14865,16283,492,-3621,10558,-5526
-14957,15683,808,-4123,11601,-5369
-15065,15287,1596,-4707,11722,-5201
-14917,15359,2516,-5679,9724,-5018
-14741,15683,2368,-5924,8785,-4912
-13797,15991,1284,-6263,5897,-4373
-13961,16659,1224,-6855,5275,-4293
-17069,12383,3616,-8329,3036,-4176
-13997,15511,1084,-8623,1663,-3381
-16289,15007,-2668,-9094,-772,-3777
-6345,21675,-3768,-11236,-2358,-4545
-15605,15683,-2700,-11351,-2365,-2297
-15737,14507,-6284,-10548,211,-1266
-14441,14967,1780,-7206,-5881,462
-6597,24419,8408,-3807,-2790,4777
-13713,15831,-2900,-6197,-11394,-1479
-17009,18787,-3076,-5603,-11826,-472
-16445,19647,-3632,-5434,-11435,-276
-17001,22091,-3088,-3889,-6786,53
-17001,22827,-2104,-3689,-7189,112
-16453,20691,-2908,-621,-9930,340
-16053,20779,-2740,685,-9854,330
-15057,20359,-2436,2233,-7818,572
-14593,17923,-1952,3081,-4663,971
-15629,15591,4,4197,-3359,1632
-16137,14687,320,4304,-4091,1589
-16405,12719,412,4679,-6630,700
-15673,11831,120,5142,-9678,-455
-14613,12423,188,5930,-13235,-2306
-14513,12815,-120,6295,-14049,-2745
-14581,14019,-1064,7481,-15202,-3392
-14613,15039,-1976,8989,-14861,-3710
-15065,17467,-3208,11640,-12073,-3446
-15125,20895,-3504,14701,-6297,-2704
-15097,21127,-3500,14889,-5761,-2613
-14945,21447,-3480,15245,-4770,-2390
-14997,21879,-3092,16631,-610,-1143
-15085,21743,-2924,16989,336,-681
-15409,21047,-916,17529,1861,698
-15633,20523,-484,17615,1780,1063
-16129,18579,376,17544,557,1938
-16389,17935,196,17509,137,2050
-16265,16707,392,16740,-379,2116
-16213,16207,364,16191,-299,2125
-16249,14735,716,14892,-104,2261
-17101,12875,904,13751,-142,2330
-17493,11759,1752,11755,-1371,1765
-17453,11619,1748,10825,-1567,1583
-17477,11843,2132,8719,-2207,1240
-17377,13195,2444,6540,-3151,738
-17621,14103,2052,2700,-4251,594
-17797,14183,1928,1366,-4189,626
-18317,17939,1928,-1124,-5054,-119
-17241,24339,972,-4749,-5381,-1562
-15993,21003,-1088,-11431,555,-1212
-16549,20435,-916,-13136,2177,-1080
-17573,21187,-412,-15131,3165,-858
-18053,21775,-864,-15188,3559,-528
-17925,19791,-156,-12746,6310,460
-17861,18839,528,-12027,7115,776
-17777,16023,2480,-10875,9849,1454
-17817,15351,2916,-10862,10122,1401
-17445,13327,2788,-11257,8629,255
-17361,12855,2680,-11807,7934,-210
-16301,12559,1724,-13820,5270,-1996
-15969,12803,1200,-14435,4730,-2624
-15633,14395,36,-16686,4707,-4226
-15729,15175,-376,-17374,4926,-4673
-15865,17163,-1928,-18523,6011,-5737
-15813,17475,-2452,-18390,6592,-5861
-15629,18207,-3316,-17626,8313,-5842
