acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-12799,12906,2574,-2696,5935,-5324
-12535,13522,2522,-2484,4320,-5383
-12463,13742,2534,-2454,3672,-5473
-11807,15702,2274,-2065,1358,-5554
-11603,16430,1974,-1753,521,-5450
-11823,18702,1658,-1168,-1267,-5174
-11843,19698,1462,-1193,-1601,-5071
-11407,22450,862,-1282,-1847,-4055
-11315,22582,670,-1274,-1739,-3457
-11379,21422,826,-1511,-1318,-1418
-11683,22250,986,-1783,-841,-871
-12711,25654,1654,-1389,517,544
-12687,26978,2306,-1082,790,778
-10883,22914,3470,1295,-2413,3403
-10819,20954,3530,1736,-3760,4581
-12827,17674,3798,1303,-6282,8142
-13423,17402,3622,1071,-6630,8958
-14211,17046,3458,1466,-7435,10538
-14267,17102,3430,1564,-7472,10535
-14447,18090,3306,2472,-7252,10217
-14231,19318,3598,4725,-6356,8924
-13963,19162,3454,5306,-5945,8597
-14063,16998,4310,5593,-4759,7881
-14039,16310,4630,5259,-4585,7785
-14551,15094,4406,4475,-3960,7994
-14703,14718,4426,4413,-3779,8229
-15235,13794,4862,3903,-3449,8084
-15163,13582,5010,3620,-3417,7958
-14959,12782,5150,2988,-3667,7278
-14939,12658,5018,2729,-3769,6956
-14803,12518,4686,1913,-3685,5666
-14955,12834,4574,1609,-3428,5095
-15407,14642,3790,1217,-2167,2819
-15575,15366,3778,1377,-1604,1852
-15419,18146,3514,2174,740,-1477
-15251,18470,3706,2265,1425,-2315
-15147,18190,3838,934,2853,-3948
-15275,18438,3574,230,3285,-4376
-15887,19502,2486,-857,5487,-6207
-15819,19714,2482,-1060,6300,-7009
-14495,18190,2850,-1763,6999,-8623
-14311,17238,2550,-2061,6574,-8620
-15267,15778,1210,-2309,5440,-8782
-15147,15890,1122,-2229,5170,-8721
-14779,16766,1846,-2917,3931,-7518
-14863,16874,1814,-3094,3336,-7030
-14603,16718,1422,-2619,1815,-5902
-14307,16390,1050,-2310,1475,-5631
-13623,14918,326,-1810,2499,-4885
-13539,14398,238,-1730,3177,-4671
-13407,13386,1014,-1898,5389,-4043
-13343,13294,1226,-2001,5920,-3841
-13315,13242,1766,-2522,7203,-3408
-13271,13450,2046,-2693,7519,-3378
-12795,13470,2454,-2822,7231,-3443
-12507,13630,2714,-2833,6777,-3468
-11723,14698,2474,-2628,4519,-3515
-11555,15174,2486,-2531,3575,-3459
-11447,17262,2266,-2149,358,-3435
-11395,18170,2066,-1943,-452,-3483
-11067,20386,1618,-1506,-2339,-3451
-10939,21170,1342,-1449,-2574,-3445
-10155,21522,458,-720,-2688,-2648
-10199,21054,534,-613,-2521,-2240
-11007,23302,590,-990,-577,-1374
-11155,23814,798,-802,6,-886
-10963,25530,2414,419,459,581
-10591,24334,2782,997,-265,1597
-11063,19382,3478,1428,-3382,5374
-11703,18626,3394,1088,-3950,6544
-13283,17370,3494,771,-5133,9044
-13407,17042,3666,893,-5616,9520
-13655,16822,3826,1794,-7138,10130
-13755,17094,3682,2343,-7452,10059
-14143,18038,3730,4062,-7427,8895
-14083,18134,3850,4571,-7290,8414
-13887,17654,3906,5282,-6919,7751
-13923,16574,4174,5357,-6388,7227
-14331,15346,4086,4888,-5021,6970
-14451,15050,4102,4812,-4539,6977
-14739,13998,3966,4428,-2974,6825
-14799,13874,4330,4267,-2559,6743
-14751,12986,4742,3321,-1640,6454
-14715,12730,4862,2954,-1535,6248
-14919,12514,4750,1922,-1303,5238
-15007,12802,4562,1736,-1141,4702
-15235,14562,4262,1244,17,2467
-15299,15130,4094,1240,484,1602
-15231,17558,4218,1357,1965,-1593
-14995,18030,4214,1453,2277,-2394
-14859,17902,3802,554,2558,-4241
-15099,18202,3694,-37,2793,-4750
-15415,19650,2826,-1503,3964,-6527
-15475,19722,2702,-1776,4472,-7206
-14375,19270,2406,-2021,4755,-8565
-14155,18018,2442,-2113,4426,-8427
-14891,15626,1738,-3125,3301,-7712
-14855,15674,1958,-3384,3082,-7451
-15023,16302,1850,-3887,1951,-6413
-15071,16162,1738,-3812,1520,-6203
-14867,16118,774,-2789,1004,-6355
-14663,16066,686,-2453,1291,-6498
-13891,15530,666,-2163,3343,-6763
-13727,15282,830,-2127,3850,-6745
-13199,14218,1130,-2418,5526,-5990
-13159,13934,1210,-2566,5955,-5712
-13027,13534,1874,-3250,6776,-4575
-13059,13554,1890,-3284,6720,-4325
-12583,13978,2074,-3299,5556,-3956
-12243,14110,2414,-3208,4873,-3886
-11319,15098,2002,-2609,1819,-3571
-11119,15738,1910,-2458,809,-3355
-11003,17630,1438,-2016,-2387,-2420
-11091,18038,1338,-1944,-3211,-2136
-11223,19878,482,-1880,-4158,-1404
-11267,20422,78,-1872,-3936,-1214
-10943,20938,-118,-1615,-2256,-576
-10939,20406,114,-1535,-1918,-331
-11475,21222,858,-1700,-960,197
-11607,21810,1010,-1597,-596,337
-12367,24266,2162,-374,-323,306
-11991,24514,2366,532,-908,511
-11391,22054,2846,2961,-4089,2604
-11631,21434,2626,3175,-4510,3609
-13563,18882,3094,3469,-4324,6349
-13875,18410,3658,3458,-4465,6899
-13551,17650,4250,3808,-5659,8292
-13587,17778,4270,3985,-5999,8716
-14099,18470,3746,4759,-6153,9448
-14379,18642,3718,4981,-5704,9529
-14559,17506,4074,5147,-4067,9440
-14511,16926,4130,5016,-3588,9411
-14511,14910,4470,4222,-2560,9223
-14579,14538,4374,3983,-2226,9102
-14927,13418,4574,3892,-1776,8344
-14943,13174,4730,3977,-1757,8023
-15011,11974,5206,3046,-2561,5816
-14959,12070,5274,2904,-2658,5650
-14943,12078,5086,2706,-2844,5382
-15003,13294,4154,1794,-3241,3550
-15067,13874,3918,1827,-3083,2831
-15303,15770,3150,2259,-1701,-293
-15327,16670,3174,2376,-1022,-1457
-14891,18258,3466,2143,555,-4494
-14635,18442,3570,1706,763,-5140
-15011,19950,2606,-70,1566,-6711
-14967,20466,2146,-285,2106,-7120
-14795,19962,2390,-922,3863,-8300
-14247,19182,2422,-1281,4036,-8274
-13831,16658,2506,-2505,3110,-7062
-13959,16806,2238,-2714,2478,-6549
-14223,16946,2170,-3026,342,-4614
-14471,16878,2178,-3096,-302,-3936
-15099,16234,1274,-3099,-1177,-2822
-14995,16058,854,-3106,-936,-2729
-14279,14958,14,-2939,1437,-3038
-14015,14498,-146,-2793,2459,-3189
-13467,12902,214,-2619,5066,-3572
-13543,12706,434,-2597,5785,-3781
-13655,12746,758,-2437,7561,-4194
-13619,12850,1042,-2512,7980,-4293
-13107,13278,1822,-2544,7567,-4362
-12895,13294,1990,-2469,6977,-4375
-12107,14218,1846,-2258,4484,-4343
-11903,14466,1614,-2152,3572,-4190
-11335,15762,846,-1989,979,-3347
-11439,16354,502,-2035,493,-3166
-11603,18670,426,-1902,-85,-3144
-11447,19254,486,-1764,-339,-3186
-10839,21010,-30,-979,-636,-3060
-10727,20786,-106,-676,-459,-2897
-10787,19478,526,-764,157,-1999
-11051,19586,530,-1014,472,-1749
-11643,21662,810,-961,1849,-808
-11903,22214,1050,-773,2414,-668
-11247,23070,2530,654,2161,304
-11087,21906,3162,1117,1168,967
-11631,20478,3618,1313,-2121,3601
-12191,19738,3758,1478,-3018,4518
-13283,17670,3834,1536,-5178,6430
-13303,17330,3698,1599,-5557,6834
-13719,17954,3066,2294,-5390,7187
-13767,18526,3182,2695,-5067,7025
-13467,18750,3646,4302,-4586,6666
-13379,18158,3750,4585,-4503,6710
-13535,16706,3990,4550,-4114,6996
-13891,15290,3894,3996,-3634,7438
-14271,14558,3774,3215,-2576,8063
-14427,14406,3830,3104,-2206,8184
-14599,13994,4282,3043,-1692,8251
-14747,13650,4714,2929,-1502,7966
-14935,13102,5082,2443,-1692,6949
-14795,13222,4794,2183,-1720,6622
-14807,13498,4582,1771,-1485,5774
-15051,14198,4350,1280,-793,4463
-15499,16274,3958,1250,623,1752
-15463,16986,3846,1372,1050,802
-15331,18322,4078,1421,1991,-1213
-14799,18490,4290,903,2075,-2368
-15067,17994,3306,-795,1410,-3353
-15467,18650,2854,-1043,1552,-3874
-15755,19094,2590,-1247,2098,-5278
-15099,19662,2438,-1527,2412,-7058
-13599,17570,2194,-2231,1338,-7767
-13627,17066,1942,-2551,808,-7609
-13899,16446,1142,-2733,-811,-6340
-14239,16558,1158,-2920,-1196,-5753
-14887,16310,1054,-3080,-2294,-3839
-14947,15834,738,-2786,-2515,-3462
-14731,14998,-562,-1907,-870,-3374
-14419,14782,-694,-1670,262,-3407
-13751,13714,-406,-1602,4362,-3425
-13675,13262,62,-1727,5374,-3430
-13635,13102,1170,-2333,7493,-3362
-13515,13158,1490,-2546,7924,-3294
-13527,13230,1850,-2661,8110,-3208
-13391,13398,2350,-2378,7433,-3324
-12975,14070,2754,-2060,5680,-3958
-12635,14286,2662,-1967,4824,-4135
-11863,15294,2322,-1703,2807,-4363
-11275,15886,2158,-1701,863,-4205
-11291,17222,1374,-1907,-1525,-3635
-11399,17730,1054,-1957,-1998,-3502
-11471,19190,610,-1948,-2171,-3359
-11243,20470,346,-1756,-1857,-3152
-10855,19570,498,-1285,-1598,-2123
-11055,19590,498,-1475,-1372,-1793
-11879,22318,982,-1859,126,-1063
-12151,22902,1246,-1635,595,-888
-11611,24986,2586,-70,677,-352
-11251,23874,2770,828,-286,338
-11639,19998,3182,2049,-3323,3220
-12075,18986,3342,1947,-3916,4134
-13243,16970,3446,1343,-5312,6254
-13267,16910,3454,1343,-5638,6708
-13635,17570,3290,2594,-6180,6989
-13495,18138,3154,3112,-6197,6812
-13119,18870,3126,4857,-5854,6363
-13047,18562,3110,5143,-5518,6324
-13215,16846,3502,4775,-4153,6874
-13335,16322,3634,4487,-3837,7168
-13599,15710,3650,4100,-3385,7862
-14039,15274,3614,4090,-2810,8373
-14403,14614,3834,4127,-1539,8576
-14451,14402,3946,4030,-1196,8505
-14423,13814,4446,3668,-610,8367
-14475,13414,4750,2981,-291,8106
-14779,13706,4334,1898,88,7267
-14855,13870,4118,1796,415,6762
-15191,14566,3738,1649,1702,5314
-15355,15518,3650,1700,3337,3358
-15295,17414,4398,1865,4811,83
-15183,17474,4822,1779,4758,-728
-15043,16906,4826,1121,3967,-2097
-15463,17286,3878,201,3437,-3397
-15803,18862,3342,-551,4252,-6254
-15591,19258,3554,-942,4496,-7276
-13687,17434,3102,-1954,2273,-8911
-13567,17158,3010,-2102,1977,-8783
-13871,15930,2338,-2728,603,-8105
-14531,15610,1454,-3462,-1102,-6746
-14527,15798,1362,-3675,-1510,-6342
-14783,16502,982,-3438,-2328,-5877
-14663,16594,754,-3092,-2052,-5950
-13787,16534,-166,-1975,114,-6497
-13331,16354,-402,-1801,1366,-6548
-12887,14818,-478,-1659,5042,-6152
-12915,14362,58,-1747,6055,-5995
-13099,13974,1250,-2363,8560,-5175
-13139,13954,1554,-2604,8947,-4904
-13331,13718,2026,-2645,8778,-4372
-13127,14046,2378,-2705,8466,-4312
-12507,14362,2834,-2401,6517,-4213
-12195,14454,2702,-2263,5611,-4232
-11595,15282,2394,-1838,2511,-4097
-11515,15770,2258,-1835,1652,-3967
-11591,17478,1646,-2162,-545,-3569
