acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-11199,16438,2102,1323,2109,-3013
-10691,17254,2358,1015,2121,-2644
-10523,17286,2614,155,1935,-1862
-10599,16374,2498,29,1456,-268
-10643,16362,2646,-39,1476,-244
-10683,16170,2698,3,1469,-157
-10831,16074,2758,323,1239,-98
-11047,15814,2846,632,884,-131
-11471,15622,2894,599,707,-216
-11679,15482,2482,555,1019,-452
-11915,15410,2106,513,1702,-898
-11867,15554,2170,567,2477,-1381
-11663,15710,2358,545,3090,-1828
-11651,15934,2718,464,3269,-2011
-11855,16074,2926,296,3199,-2075
-11899,16138,3038,159,2859,-2294
-11615,16426,3078,177,2352,-2329
-11475,16646,3174,-30,1854,-2138
-11567,16890,3130,-307,1399,-1750
-11647,16838,3150,-542,1103,-1535
-11623,16818,3010,-693,1011,-1323
-11619,16814,2882,-865,1208,-1058
-11743,16614,2738,-975,1540,-798
-11779,16506,2626,-1078,1963,-669
-11611,16462,2438,-1041,2332,-540
-11467,16454,2410,-848,2536,-495
-11663,16414,2490,-710,2769,-567
-11667,16438,2574,-547,2888,-671
-11603,16518,2586,-326,2709,-617
-11667,16654,2422,-321,2733,-534
-11711,16618,2358,-192,2915,-409
-11791,16634,2346,-161,3037,-364
-11879,16654,2634,-143,3175,-302
-11947,16550,2858,-92,3133,-359
-12007,16482,3226,17,2877,-430
-12027,16470,3238,48,2484,-466
-12255,16474,3622,88,1979,-595
-12283,16422,3734,113,1416,-597
-12279,16346,3614,105,1086,-597
-12315,16178,3786,3,732,-636
-12527,16154,3542,-4,458,-767
-12391,16426,3374,-37,466,-750
-12379,16394,3294,-45,725,-730
-12263,16482,3330,-92,860,-734
-12251,16598,3318,-222,1184,-711
-12299,16742,3438,-103,1127,-624
-12235,16638,3538,-203,961,-511
-12383,16570,3502,-186,636,-408
-12411,16554,3574,-214,328,-272
-12383,16574,3502,-229,-7,-256
-12375,16562,3286,-130,-303,-179
-12407,16542,3238,-115,-389,-150
-12423,16550,3238,-68,-312,-113
-12367,16546,3250,-28,-218,-97
-12415,16582,3194,49,-76,-72
-12535,16398,3138,156,89,-110
-12515,16462,3338,115,265,-81
-12583,16522,3414,136,465,-103
-12671,16646,3522,101,588,-128
-12627,16598,3630,61,616,-234
-12503,16726,3890,-12,559,-259
-12431,16666,3706,96,204,-261
-12355,16722,3730,136,-129,-177
-12263,16758,3762,161,-483,-124
-12319,16630,3870,63,-754,46
-12471,16530,3606,1,-883,247
-12607,16510,3526,-104,-862,341
-12663,16482,3286,-160,-799,233
-12815,16454,3186,-58,-727,31
-12811,16590,3170,-23,-502,-129
-12731,16634,3242,-65,-339,-209
-12683,16562,3418,-52,-375,-230
-12723,16578,3302,-88,-451,-190
-12595,16630,3178,-61,-419,-159
-12547,16474,3278,0,-362,-34
-12447,16538,3094,68,-274,140
-12535,16582,3398,119,-107,288
-12699,16618,3278,131,236,296
-12759,16686,3290,142,692,330
-12883,16774,3566,72,1118,205
-12843,16810,3630,47,1128,110
-12691,16602,3630,18,902,140
-12647,16482,3714,-79,536,197
-12667,16510,3498,-173,94,276
-12655,16602,3354,-77,-178,297
-12659,16498,3250,-70,-205,260
-12579,16574,2938,-145,158,194
-12651,16454,3094,-127,589,75
-12671,16286,3266,-90,907,-134
