acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-13395,16802,562,911,5704,-1360
-13223,16930,726,864,5708,-1367
-12719,16870,1066,632,5585,-1066
-12099,16514,1534,243,4381,-111
-12091,16534,1534,275,4261,14
-12071,16390,1546,294,4225,52
-12531,16182,1226,505,4254,439
-12663,16338,1174,592,4566,509
-13151,16354,1106,372,6713,780
-13303,16214,1018,236,7670,853
-13295,15634,1082,-638,10998,361
-12999,15582,990,-869,11992,180
-12827,14558,1458,-1113,14102,-112
-12791,14274,1778,-1162,14462,-214
-12463,13858,2422,-986,14768,-702
-12067,13958,2502,-863,14671,-821
-10887,14498,2842,-540,14263,-1598
-10547,15066,2974,-420,14229,-1937
-9751,17650,3638,826,14287,-3280
-9275,18158,4034,1281,14103,-3546
-8315,18762,4506,2480,12910,-3327
-8211,18542,4634,2660,12570,-3063
-8399,17230,4682,2142,11463,-1688
-8367,16822,4786,1886,10909,-1213
-8703,16522,4642,1863,8465,-6
-8883,16618,4606,2066,7618,229
-9091,16538,4490,2773,5101,567
-9035,16714,4386,2937,4431,787
-9223,16862,3154,3231,3431,1766
-9483,17010,2734,3413,3588,1976
-10023,16830,2662,3928,4973,2461
-10103,16662,2486,3999,5505,2685
-10835,15834,2170,4361,7778,3130
-11095,15694,2190,4381,8672,3121
-11711,15338,3006,4369,10930,2852
-11911,15318,3298,4375,11389,2737
-12479,14910,3870,4254,11931,2187
-12799,14954,4154,4201,11982,1870
-13347,15750,4486,4094,12116,971
-13979,16930,4854,4029,12292,-214
-14207,18858,5470,3981,11812,-2398
-14195,19158,5682,3951,11493,-3040
-14479,19306,5706,3912,10624,-4603
-14707,19518,6258,3729,9508,-6298
-14675,19438,6638,3212,6411,-8694
-14303,19366,6246,3304,5191,-9034
-13287,17454,5382,3335,2729,-8855
-12875,15058,4878,2509,696,-7966
-13791,16154,4014,484,-1592,-5945
-13995,16734,3778,81,-2181,-5190
-13847,17146,2250,-71,-2823,-3564
-14235,16438,-146,235,-825,-2549
-14247,15490,-1082,530,6569,-3222
-14059,15434,-686,405,8962,-3587
-12875,14470,954,302,13571,-4407
-12439,14050,1562,417,13974,-4444
-12495,12502,3554,516,12772,-4384
-12687,12318,4138,355,11852,-4370
-12719,12294,3914,84,8417,-4462
-12687,12610,3594,119,7480,-4547
-11903,13186,3366,516,5119,-4711
-11507,13162,3426,566,4325,-4720
-10567,14070,2886,452,2072,-4459
-10387,14658,2794,255,1527,-4203
-10235,15862,2154,-687,266,-3255
-10283,16486,1818,-1028,193,-2889
-10559,18326,1234,-1849,1241,-2109
-10643,18950,1430,-1905,1731,-2026
-10703,21390,2038,-1758,3043,-2136
-10627,21466,2338,-1584,3143,-2110
-10711,22322,3102,-2002,2713,-1460
-10951,22746,3014,-2350,2639,-1036
-12123,24966,3606,-2977,2752,-332
-12299,28394,4614,-2874,2091,141
-9911,21314,5314,-246,-4277,3174
-10135,19454,5362,-175,-6155,4513
-11811,17110,5178,-1276,-8758,7416
-13323,15850,4406,-2724,-9738,9798
-14351,16094,3614,-3303,-9897,11516
-14515,16918,3634,-3077,-9700,11621
-14599,19210,3310,-1825,-9110,11219
-14331,20394,3486,294,-8342,10335
-13891,18918,3998,2534,-6838,9135
-13923,17786,4458,2566,-6387,8767
-14311,16014,4818,2067,-5796,8252
-14647,15054,4710,1616,-5437,8087
-14775,14094,4890,1441,-5083,8373
-14903,13922,4894,1302,-4998,8477
-15063,13306,5322,872,-5284,8244
-15167,13138,5174,786,-5462,8089
-15287,12494,4694,416,-5533,7073
-15231,12346,4466,282,-5312,6521
-15267,13238,3466,407,-3711,3992
-15435,13742,3390,598,-2893,2973
-15431,16290,3382,1404,-403,-966
-15319,17394,3614,1807,120,-2215
-14819,18946,4366,2531,-334,-4816
-14703,18726,4258,2383,-744,-5252
-15107,19722,2558,1327,-588,-6309
-15355,20402,2058,1101,229,-6824
-14443,22894,1918,660,3425,-8935
-13727,22062,2106,706,3611,-9098
-12547,18114,1974,-43,2382,-7579
-12643,17358,1574,-244,1870,-6650
-14035,15874,1534,-1498,987,-3697
