acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-7920,8299,11743,14102,5700,-12955
-8712,5679,9019,17145,5632,-17507
-7432,5899,9083,18180,4525,-17869
-4900,8983,10231,18231,2935,-17437
-4852,9163,10331,16882,3613,-15859
-3596,7103,8551,15790,4574,-12136
-2988,6435,8631,14918,5076,-10663
-748,4367,9847,13568,5308,-5833
-60,4123,10487,13681,5584,-4832
2140,3043,11335,13409,8137,-2826
3316,3179,11891,12709,10349,-2507
2128,1187,12299,10635,15129,-767
2472,2455,15279,13558,14205,-711
3376,10015,20859,13729,18456,-2339
4248,10663,23131,10614,20145,-1910
1420,9427,25875,2859,16990,-413
424,8995,25267,2622,13547,-262
-556,8043,20807,-666,4060,-239
-1572,7399,19911,-2562,1392,629
-4816,4331,15967,-7132,-6827,2944
-6460,3023,15119,-8031,-9623,3609
-9560,223,11799,-9931,-14509,5192
-9652,-141,10375,-10483,-14336,5459
-9320,1215,7559,-13867,-9002,6460
-8696,1903,6895,-15482,-5894,6199
-7448,4211,8727,-19612,1722,5175
-7680,5351,12799,-23516,9183,2922
-5480,5183,20451,-18787,10016,-2748
-5444,6507,24239,-15199,7745,-4395
-2636,12143,31275,-9590,-1100,-5848
-1768,15451,30799,-7188,-12674,-4086
-2500,17227,20459,585,-18372,-1481
-3336,16687,18511,2760,-17627,-1077
-6632,13783,15387,5341,-15642,-749
-10108,11327,12759,6203,-14798,-715
-15320,8623,8167,7261,-14507,-2379
-15684,7715,5651,7488,-12989,-3317
-15484,5367,1391,9068,-9327,-5625
-13984,4671,-721,10436,-8163,-5968
-10180,6463,-2505,16690,4099,-4989
-9396,6755,-493,16227,7842,-5558
-7528,6723,3223,15681,17150,-4153
-6364,7211,3919,16611,18528,-3195
-2356,8855,9095,21793,22497,-3333
-1496,8907,11543,22410,23635,-4623
4016,14235,17831,19787,27953,-7103
2408,15715,23471,17094,27953,-6699
956,17139,31527,14984,27953,-4710
964,15671,35619,14323,17248,-1904
136,12207,28887,8788,3022,1131
-440,10615,25443,6432,1586,1344
-2748,5239,20199,1667,2607,613
-5060,1215,19235,-3031,2907,-595
-6932,-657,18907,-9277,-3169,-306
-7184,-261,18331,-10778,-5752,225
-8248,1407,17571,-14177,-10827,1680
-9460,2751,15787,-18157,-14502,3197
-7696,4323,11311,-23086,-13368,5151
-6252,5603,10883,-24740,-10484,5638
-4036,9099,11259,-29135,-1398,5758
-4816,10931,14643,-30330,7700,3777
-5160,12479,27567,-20895,7776,-1894
-4628,15171,31503,-16647,3151,-2544
-3668,22263,26879,-7128,-15246,1947
-5044,21103,22595,-3538,-18406,3424
-10012,13919,13803,7381,-21650,2943
-11404,11715,12503,9103,-21538,1813
-13476,8199,8387,10589,-19461,-2178
-13340,7699,7291,10278,-18072,-3279
-12672,5591,1591,12082,-3938,-4752
-11424,6087,3871,11397,-3775,-5437
-10236,5711,5899,7839,1421,-3197
-10852,5531,6867,7395,3098,-2770
-10432,4415,6959,6887,2582,-1447
-7300,3695,6091,6587,4150,-432
-3028,5159,7971,7056,7079,-1189
-1808,5591,8019,8315,8148,-1781
1488,7923,9563,11431,13214,-4253
3624,11531,15379,11614,19842,-6100
4244,12459,25887,5986,23754,-6535
3832,11903,28243,5453,22668,-6261
2920,11483,31235,6134,17120,-5458
1128,9959,32351,3615,5024,-2206
-3588,2739,22059,-2008,-7580,757
-4888,1383,19827,-3447,-9994,1067
-8264,-513,12819,-12837,-14068,3064
-8488,-405,12519,-13795,-14144,3340
-8864,355,11291,-16703,-14356,4338
-9156,2375,7155,-23597,-12473,7386
-8264,2763,5127,-24453,-10225,8427
-5828,5759,6123,-26104,-1470,8998
-4776,6987,7035,-26984,2479,8843
-6480,9003,11319,-23143,15524,2848
-6564,10379,13619,-17668,16284,142
-2024,20475,26823,1111,9360,-2995
