acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-7588,1863,13943,-27107,-9464,3940
-8168,2123,13191,-28843,-10657,4698
-8988,4871,9367,-29591,-8273,9384
-10276,5075,8963,-30292,-7193,9859
-10116,7443,7771,-30330,-4017,8501
-9836,6587,7539,-30330,-1742,8628
-7892,5455,8543,-24089,5121,6003
-7132,5755,9471,-20230,7235,4742
-4936,8111,13171,-7404,10835,-1322
-4032,9319,15999,-4393,10134,-3431
-3288,11131,24063,4738,12670,-3010
-2200,8019,19399,13773,13398,-7952
-3040,12723,24435,25090,11315,-10010
-2792,13203,24619,27904,7791,-9355
-3352,10759,20603,32338,3011,-9128
-5420,8679,19235,34242,-1683,-7687
-4460,5523,15971,31468,-4041,-3277
-4244,5523,15595,29321,-2557,-1261
-5676,4103,15447,24165,893,3555
-7048,459,15183,19574,2606,6760
-6948,-3613,17059,13934,2275,5987
-5540,-2773,17863,11593,1531,5799
-3216,-1637,18559,6584,-672,6372
-2676,-2249,19239,6090,-968,6009
-28,-4325,22683,3504,-1055,2871
-32,-4581,22727,2713,-1260,1665
1864,-4141,21323,671,-815,-2651
3572,-2953,21275,-479,285,-3599
1488,2235,22535,-3237,3395,-3724
728,2251,22387,-3950,2601,-3663
-3340,-273,20727,-9114,-4384,-2938
-4736,-641,18987,-11150,-7288,-2611
-6572,155,12551,-16873,-11607,-1980
-6240,1151,11983,-18960,-11527,-1030
-5772,3859,10691,-25021,-7682,3092
-6408,4787,10679,-25354,-4841,5251
-8376,5675,6635,-26382,122,5272
-6992,4799,9267,-26251,1085,4828
-4240,9287,12071,-25998,3715,3957
-3704,9039,15259,-23339,5179,4293
-4592,8675,16295,-14819,6181,3244
-5564,9111,17495,-6035,3292,249
-6244,8415,18391,8402,2693,-3390
-5992,8335,18187,13423,3031,-5521
-3152,9827,19999,20511,4999,-9101
-3428,11607,22991,24202,7532,-8363
-5552,9567,21563,27448,2028,-6336
-6828,7767,20431,28108,-603,-5756
-5912,4655,17131,27858,-4119,-5165
-4016,5943,16023,23886,-2719,-2342
-6824,3443,13855,17847,-2354,5078
-7968,899,13831,16787,-2688,7393
-8824,-2677,12019,15371,-5926,9979
-8336,-3573,10447,12700,-7780,9859
-4092,-201,6435,8781,-1421,8071
-2504,-1117,5819,7559,3567,5979
412,-709,13855,827,13346,-3254
8028,1451,26063,-2105,15139,-4977
4360,-85,24843,-1706,13859,-2174
4476,1327,26715,-286,11457,-4866
2220,6755,28463,-3553,2222,-5882
1516,5163,28371,-5327,492,-4926
-3588,2211,20807,-9678,-7495,-1611
-5340,2219,18335,-10042,-9336,1703
-8432,95,11047,-14038,-14712,701
-8424,103,11603,-14891,-13982,2002
-9020,2191,5855,-18955,-7750,6397
-9756,3755,755,-21661,-6678,4749
-9088,3683,7851,-24081,910,6869
-9032,3783,8707,-24372,1740,7217
-6564,3251,10171,-24141,3901,5749
-5408,3439,10951,-23930,4675,4038
-1676,7519,17135,-21683,6711,-825
-1056,9007,21151,-17445,8999,369
-2632,8787,23799,-576,6134,-3600
-2796,8303,21335,14883,-2926,-6501
-2620,8919,21207,15925,-2668,-6647
-2624,10283,20815,17611,-1703,-6552
-4168,9987,19743,21960,4788,-5467
-4724,9575,19919,22377,6233,-4814
-7148,6503,19575,22793,2625,-1999
-7392,5471,18503,22972,124,-1482
-8108,4143,15763,20964,-5402,1152
-8028,4063,14667,19783,-6620,2611
-8532,1623,10191,16174,-5732,8699
-8780,1079,9699,15412,-5082,9700
-6716,711,7659,12828,-4339,7180
-5896,715,7835,12250,-2824,6926
-3224,-2045,9515,11140,4562,3452
-2272,-2961,10699,10954,6890,1047
5992,-3157,25883,4343,9597,-7528
3256,511,25731,4644,11019,-2253
3736,4327,30651,578,9030,-4275
2992,6187,33787,893,4924,-5986
2536,3415,26739,-679,-1914,-2856
-1028,663,24311,-5236,-9573,-2674
-4684,-1709,13455,-10284,-16219,-1147
-6012,-1873,12331,-12351,-17156,-1797
-4896,791,8191,-16578,-9207,3281
-4836,927,5755,-18510,-6475,4523
-6440,991,5327,-22301,-881,3469
-6660,1591,7019,-22062,968,3852
-6376,3751,10395,-23388,1220,5325
-6404,4475,10763,-24053,2,5680
-4008,4499,12811,-23782,364,6976
-3484,3935,13031,-22587,1418,6224
-1864,5971,16215,-19454,2871,363
2580,7203,20987,-17436,3768,356
-1116,9187,24095,-7774,1807,-300
-1036,8251,24059,-4479,-749,-808
-1888,7031,19999,6737,-4632,-4233
-2108,7955,18535,9854,-3685,-4800
-3312,10703,18243,16777,3279,-4590
-4124,10827,17831,17934,5263,-3857
-7992,9039,17331,20473,7494,-523
-9020,7955,16903,21148,6883,308
-11272,3247,14939,22770,3202,2733
-11984,3103,12383,22305,1513,3124
-11244,1119,10367,18852,-3585,3392
-10264,1315,9927,17476,-4002,3922
-9448,3,8487,15678,-1479,6004
-7248,-1593,6267,14188,376,3639
-848,-2721,9039,11928,9810,-772
1024,-3321,10959,9875,12464,-3143
5572,-505,20871,4095,17479,-7516
5004,-1865,28571,3452,20271,287
6180,-3477,32155,3678,6166,-4510
3644,-1197,36307,4378,2336,-2922
2260,-433,29627,1875,-4070,-2402
-528,-2445,24219,-1802,-4293,-2461
-6080,-7793,18807,-9001,-4274,-4315
-7316,-5401,19307,-11877,-6743,-4366
-9616,-3061,17355,-18471,-9506,-2929
-11176,1127,14599,-23654,-10063,661
-12732,4259,7903,-28893,-9200,4239
-13796,4771,3755,-30330,-10282,2961
-9940,7167,6167,-29285,-5220,4765
-8016,7631,7395,-28995,-2447,5125
-3532,6463,12563,-28321,3742,2922
-3064,6103,14035,-26409,5150,2256
-2492,7783,18739,-13326,7332,-734
-732,8439,25727,-8353,6230,-1379
-2456,9255,23419,8547,1739,-1765
-3888,9163,24575,13162,677,-2658
-5040,10467,25203,20460,3237,-3265
-5800,9991,24011,21817,2990,-3240
-8468,6775,19039,26882,204,-4268
-9028,6331,18179,27738,-1370,-4343
-9564,2455,14475,28617,-6957,-2995
-8836,2783,11555,27561,-7242,-1962
-7976,2351,9911,24656,-7117,-1521
-7756,3363,9351,21941,-2684,1803
-7864,-1097,11063,17288,3563,5378
-7148,-3333,10451,15672,4675,4483
-3364,-2817,13387,12154,5241,2313
-920,-517,13819,9317,6338,503
2792,843,23063,5174,10267,2586
2920,-517,24423,3067,9416,1902
3880,-3213,25775,580,9673,154
4700,715,29019,-1312,7929,-2598
1704,1651,26635,-3911,5590,-17
520,-401,26263,-5042,4509,-819
-2372,-1725,24087,-8097,1992,-2776
-4760,-613,22879,-12186,-1963,-3442
-5824,2835,16591,-19940,-9851,-4163
-6232,4151,14811,-21373,-10817,-2555
-8720,7063,11739,-22818,-11986,3342
-13160,8519,7739,-24036,-11166,8283
-12188,7719,4311,-27557,-9728,8748
-10448,8079,3439,-27337,-6263,8309
-8408,7307,5435,-24855,2918,6684
-5788,4667,8963,-19359,9766,3125
-4636,7267,16611,-9482,11045,-4171
-3472,9535,19595,-6325,9744,-5894
-5036,5931,20231,11767,5082,-6115
-4060,5523,20931,17557,2229,-8738
-3960,10583,21563,27544,-2329,-10808
-4232,11443,20123,28963,-2999,-10513
-6320,10047,13867,33531,1290,-9223
-6592,9659,13579,34363,3048,-8167
-4256,12819,16247,27125,4258,-5856
-4932,13671,18967,22283,5150,-1329
-7612,5299,16175,16660,5123,5034
-8648,2031,16387,16642,3841,6370
-8912,-1653,14383,14698,-993,5879
-7144,-2077,15767,10619,-4388,4339
-1844,-1437,17315,6426,2654,-63
572,-761,19283,3746,4974,-2436
2680,371,27143,683,12002,1275
2528,-693,30759,-2498,9884,1108
2700,-633,29031,-5384,-1779,-600
3388,1599,27599,-6867,-3529,-1339
2348,3631,23871,-9342,-5363,595
196,2851,20735,-10516,-5509,1256
-4408,1211,15127,-14195,-5204,2855
-5792,1535,15963,-15318,-5620,2826
-10684,5287,12935,-20376,-6272,7506
-11548,5019,13623,-20826,-6274,7790
-12956,5987,9851,-22625,-4923,10650
-14960,6863,7463,-27458,-5881,9380
-14308,6899,6155,-27903,-4459,9166
-10856,7483,7303,-26970,2739,7263
-9080,6903,8103,-25810,5091,6399
-5068,6975,12583,-18182,10888,1742
-4928,9259,14143,-14257,12246,48
-4508,16719,22263,4263,14932,-5094
-6628,17779,29135,10657,12764,-1963
