acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
17096,24482,9658,7775,11377,-19990
17096,20162,8038,60,7442,-9972
16313,17030,7254,-1475,6171,-6760
8809,8262,4486,-2582,2692,2245
5481,5366,4738,-2005,666,4530
-1515,1246,5050,-462,-7260,9326
-2891,1294,5394,-915,-9415,10846
-5099,2998,5238,-4092,-13493,16923
-5367,3806,5122,-5278,-14000,19192
-5135,6958,3574,-8101,-13948,26177
-4335,8330,3554,-9122,-13266,28305
77,10418,4014,-14257,-9112,31985
3497,11046,4270,-15432,-7647,31405
11337,13834,8022,-11946,-2731,27885
12097,13770,10394,-10416,-1122,25792
9129,19142,16998,-9415,-656,21619
5181,18530,16698,-8769,-2166,20511
-4287,13158,14398,-6134,-9018,15444
-6191,11378,12094,-4800,-10398,13392
-12763,6706,7126,167,-11331,5306
-14531,5546,6222,777,-10521,2256
-19463,2802,2890,1669,-6101,-7064
-20127,2394,1902,1982,-3995,-9654
-19335,3622,794,2123,4609,-16079
-18911,4698,550,2197,7226,-17227
-17123,8418,1202,4007,11323,-18262
-16051,9374,1542,5006,11033,-18181
-11955,10654,2066,9034,6949,-18850
-9863,11190,1514,10169,5302,-20346
1225,14798,-370,13226,1818,-26265
4617,16234,-534,13068,1484,-28102
14977,22782,-2366,9940,2395,-30099
17096,23950,-1746,8124,3508,-28649
17096,23822,1786,-376,5956,-20150
17096,22226,1970,-2233,5477,-16724
12737,14034,882,-3802,4119,-5502
10249,10422,154,-3422,4210,-2276
2409,1290,734,-760,3590,3714
689,350,1418,-149,2825,5232
-3095,946,3330,-1846,1062,11489
-3803,1126,3310,-2928,1105,13818
-4707,3278,3974,-4999,-942,21310
-4295,4594,4418,-5584,-2221,23795
-2471,9502,5922,-8769,-5699,31128
-1767,10110,6554,-10189,-6600,32644
5097,10574,9190,-12716,-9945,32488
6545,9250,10154,-11328,-11428,30232
10029,12698,12154,-3478,-13057,19644
9273,16334,12250,-2659,-13188,18260
-1667,13234,8950,-4267,-11940,14770
-3751,12550,7566,-4419,-10407,12490
-8283,7938,4598,-784,-1727,2386
-9927,7438,5014,160,1314,-1294
-15063,6874,6982,987,6645,-10915
-16339,7050,7022,1517,7326,-13094
-18275,7246,6026,3022,9154,-18406
-17895,7078,5394,3300,10228,-19810
-13323,11710,3970,5687,12000,-23180
-12955,12162,3970,5899,11591,-22917
-12335,12914,4098,6200,10926,-22563
-6135,16294,3158,8310,5335,-18169
-3527,16086,2658,8789,4286,-17430
5801,16402,-302,10216,4035,-20228
9785,17466,-762,10359,5130,-22060
17096,25498,438,9681,10588,-21017
17096,25418,2690,8516,10834,-17639
15605,17522,7302,698,7660,-8111
14581,14618,7178,-664,5014,-6285
9569,9382,2654,-1125,-2145,-962
7609,8246,1606,-747,-3423,1229
-15,2658,2250,-147,-6650,6618
-1619,1978,2634,-561,-7261,8222
-5243,1418,1926,-2187,-8170,13848
-6067,1642,1450,-2439,-8224,15705
-6315,4066,930,-2708,-7801,21812
-6115,5046,1010,-2931,-7180,23741
-4511,7906,2194,-5422,-4417,29828
-3687,8098,3018,-6753,-3813,31179
2261,7042,5706,-9888,-3636,30443
3801,5938,6070,-9098,-3915,28822
8601,6346,8710,-2442,-2599,18888
8829,10150,10122,-497,-1592,16214
1817,14434,12174,1360,532,10340
-75,14282,12294,901,745,8316
-4639,10838,10102,1909,776,848
-6455,9638,9582,2360,1323,-2131
-12043,7794,8606,2416,3008,-10325
-13759,7618,8002,2473,3359,-12231
-16851,6802,5946,2896,5088,-16939
-17055,6426,5194,2812,5941,-18338
-15731,6890,3406,3123,7270,-22138
-14867,8254,3146,3500,6537,-22728
-11887,12618,2742,4995,1981,-21487
-10539,13258,2262,5562,154,-20648
-2923,13386,-1850,7424,-2913,-20353
449,13466,-3050,7966,-2146,-21612
12369,18090,-4730,9374,3865,-26467
15917,22102,-4646,9554,6754,-26621
17096,25890,1374,5704,14483,-16262
17096,23646,3686,2587,15399,-11964
12605,13146,7582,-4004,11275,-2760
10365,10406,7614,-4406,7991,-977
3085,4494,5922,-3128,-2272,3464
1225,3402,5454,-2794,-4565,4564
-2955,2002,3902,-3436,-8306,8758
-4127,2002,3486,-3852,-8889,10379
-6935,2198,2234,-4760,-10047,16185
-6931,2706,1954,-5058,-9982,18142
-5847,6222,2158,-6779,-7727,24654
-4903,7154,2394,-7612,-7049,26472
1109,9146,4570,-11267,-4703,29430
4857,9450,5098,-12333,-3447,28943
12501,10078,9978,-9054,121,23427
13333,12534,12294,-6297,465,21013
6989,18738,17846,-4600,-3176,20579
2981,16286,17062,-5315,-5250,19823
-2507,12074,13242,-3144,-10836,11611
-2963,11794,10794,-2330,-10991,9296
-9127,5738,7306,-2580,-8931,-147
-10855,4898,6674,-2828,-8012,-2817
-16459,4210,3786,-2435,-3453,-9398
-17679,3890,3046,-2244,-1215,-11094
-18791,3162,1450,-1236,7297,-16472
-18395,3854,1434,-608,9698,-17988
-16543,7518,2922,2243,12436,-20988
-15775,8998,3574,3416,11080,-21220
-12151,11942,3766,7771,2220,-20562
-9963,12278,3422,8797,-649,-20715
1169,15806,-318,10179,-6028,-23084
5213,16690,-1298,10094,-6378,-24636
14517,22226,-4446,8691,-1905,-26975
15297,23910,-4538,7985,54,-25174
14545,22370,-2158,1041,6775,-15408
13749,20378,-1342,-888,7809,-12528
9537,12470,594,-3215,7432,-4823
7817,10202,534,-3310,6924,-2470
1337,3214,1778,-2680,4474,3737
-371,1918,2226,-2577,3198,5249
-4615,342,3114,-2394,-1216,10194
-5255,458,3178,-2505,-2277,11769
-5611,1774,2738,-2580,-4028,15088
-5279,3486,2322,-2277,-5310,18651
-1299,7966,2722,-3977,-4881,24298
601,9558,3342,-5344,-4291,25846
3769,10242,4670,-7894,-3336,27701
8493,8302,5570,-8177,-1819,25387
13385,13314,11258,-3880,1481,18580
12549,15986,13334,-2580,965,17652
3281,15858,15782,-2762,-5120,15864
113,14794,14630,-2013,-7352,14183
-6235,11534,9802,914,-10410,7897
-7923,10566,8830,760,-9950,5615
-13335,6698,5402,-1198,-7472,-829
-15011,6090,4378,-1389,-6034,-2563
-17815,4002,2430,-1363,1352,-7887
-17619,3570,2366,-1553,4323,-9610
-16131,4894,3078,-1413,11515,-14128
-15251,6026,3490,-783,12430,-14992
-12487,10282,5058,3025,8576,-15606
-11223,11290,4906,4677,5642,-15315
-5127,13646,2514,8762,-3312,-17099
-1255,14702,318,9625,-4942,-18376
7117,16178,-4054,10582,-5335,-22090
12825,19234,-7198,10505,-631,-24982
12201,20554,-4930,6443,6318,-19662
11829,18566,-3314,3633,7958,-17104
10549,13690,-478,-1040,9640,-12906
7653,8346,942,-1742,8361,-10550
4233,5102,2606,-539,5780,-5953
3637,4730,3094,-511,5221,-4076
2437,4090,3906,-831,4410,450
1229,3878,4830,-1760,3005,5359
-2279,2690,4726,-3430,155,12807
-3351,2442,4302,-3853,-747,15035
-4247,2970,3686,-4978,-2351,19697
-3303,5150,3658,-7122,-2762,24224
673,8002,5258,-12000,-3486,28203
3293,8746,5638,-13262,-3916,28503
9317,10058,8594,-9058,-3361,21719
9813,10650,9254,-8151,-3100,20747
9981,14938,11834,-5048,-2480,17190
2653,15346,12666,-4600,-3089,12788
293,14694,11998,-4516,-3618,10969
-6307,10762,8758,-1043,-3173,3586
-8471,9350,8126,-144,-2256,1058
-14295,6910,7050,1401,56,-6038
-15547,6330,6358,1927,585,-7862
-18207,5898,3946,4890,4333,-13331
-18399,6142,3522,5872,6175,-14789
-18191,7454,3274,7104,10335,-17072
-17243,9846,3586,7486,13578,-17983
-15579,12898,3990,9415,12503,-17546
-14975,12946,3754,10222,11052,-17635
-12355,13226,1710,11896,8269,-19754
-6803,15194,194,14293,7492,-24574
4673,20814,1794,16371,8774,-31970
9993,24654,2482,16231,10425,-32611
15897,27878,7514,10160,17253,-27319
16097,26762,9434,6923,18537,-24250
15221,21202,14370,1452,14832,-13740
13821,18546,14514,1593,10887,-10170
6569,9574,10114,1881,1318,-229
3857,6778,9098,1614,-178,1805
-1999,1042,8530,-1101,-4058,5778
-2955,442,8602,-2205,-5479,6966
-5151,1038,8198,-5101,-11866,11981
-5523,1310,7774,-5647,-13779,13686
-4575,3482,6226,-7032,-15804,17667
-2543,7318,6038,-10074,-14759,22133
1825,12430,8006,-16208,-11327,27461
4333,13650,9170,-17194,-11226,28155
8861,14502,11166,-16168,-10411,28312
12169,16546,15046,-12760,-9938,25857
10209,24530,17546,-7477,-10769,24831
6405,23954,17006,-7220,-11353,25065
185,19850,14166,-7339,-12107,23801
-4519,14698,10838,-6737,-11831,19929
-10995,8470,7378,-3510,-9857,10639
-12567,7450,7002,-2668,-9293,7503
-17707,5198,6326,-1992,-7323,-1226
-19499,4190,5334,-1875,-6745,-3660
-21799,1782,2710,-1199,-2642,-11959
-21771,2354,2054,-1115,-322,-14420
-20475,6890,1278,401,6267,-19955
-20055,8602,882,1076,7535,-20552
-17679,12270,946,5600,7030,-22483
-15931,12658,586,6807,6218,-23376
-3711,18018,-2954,10859,5851,-29351
2033,21466,-3058,11859,7039,-31498
12253,28722,-3282,12679,12535,-32611
15953,31182,-1890,12573,19650,-29572
14685,25782,5302,6844,26626,-17721
13297,22090,8330,4290,26718,-14736
9613,13846,12622,788,21737,-9949
6525,7906,12946,479,11924,-6296
1097,1906,10386,-88,-1967,-1295
-155,854,9574,-411,-5404,186
-2019,1078,7846,-1575,-14589,5615
-2735,1626,7298,-2135,-16751,7454
-5067,2858,5450,-3657,-22372,13475
-4747,3974,4830,-4122,-23582,15626
-2443,8246,3694,-5942,-23931,22663
-1667,8762,3746,-6724,-23653,24422
6613,12930,1958,-9568,-20255,25887
10409,15170,1486,-9625,-18795,25202
15613,23658,3514,-3775,-12204,22843
15093,26370,4570,-1562,-9960,23299
5001,23638,6754,1575,-3703,23515
2609,22146,7206,1920,-1944,22071
-3287,17310,6950,1612,2524,16267
-5339,15378,6390,1496,3791,14579
-13007,8718,7678,1196,4913,6726
-15331,7154,7958,728,4491,4470
-21255,3578,6986,167,3673,-2798
-22891,1458,6254,160,3530,-5981
-23179,234,5306,196,3060,-11801
-21235,4242,2650,908,2887,-18406
-20455,6330,1986,1365,3019,-19247
-17695,9194,1178,3575,2866,-20884
-16131,9594,722,4376,2610,-22234
-4131,17402,-2274,7549,3041,-27726
457,19754,-2734,8402,3727,-28453
10721,25118,-2474,8762,5342,-30309
11713,26082,-2754,8935,5739,-29347
14809,26202,-1802,5693,8673,-22160
14841,24646,-830,3297,10090,-19274
11349,17182,1098,-519,10953,-10918
10045,14826,1790,-1192,10014,-8352
4457,7610,2658,-2398,5132,-153
2621,5534,2778,-2567,3455,2091
-1451,1714,1802,-2547,-1723,8379
-2631,1334,1534,-2470,-2948,10394
-4943,1998,1114,-2482,-5295,16924
-5567,2302,1518,-2507,-5795,18730
-3703,5190,1922,-2118,-7442,24089
-1719,7250,2046,-2241,-7944,25767
3809,10842,2242,-4151,-7118,29210
6761,11650,1758,-4535,-6032,29314
10821,12490,2822,-3794,-1943,27146
12809,14858,6850,-1442,1449,23037
6297,19250,13210,-541,-572,20899
2361,16790,13318,-1239,-2684,19625
-3323,13314,11694,-1492,-7354,14799
-6207,11194,7422,333,-9845,9863
-12415,6554,5290,655,-7403,1092
-13943,5810,5170,23,-6013,-1386
-17083,5258,3838,-753,-2483,-5585
-18327,4562,2718,-860,2403,-8997
-17827,4514,3394,-1217,10353,-13801
-17631,4978,3958,-919,11766,-15280
-16515,7698,5394,376,12023,-17594
-14675,11258,6330,2327,8172,-18100
-10179,14606,5730,4850,-265,-17791
-7851,14770,4882,5058,-2630,-18539
1073,16646,-74,5803,-7948,-23663
3737,17606,-2198,5590,-8473,-25772
11297,23666,-8306,2902,-2933,-26770
12069,20738,-5122,-3545,6910,-16527
11945,20362,-4750,-3856,7216,-15810
11769,19490,-4138,-4282,7638,-14522
8657,14130,-2022,-3600,5614,-6987
7389,12170,-2430,-2607,4556,-4171
2869,4806,-2402,784,2561,2477
1385,3586,-1850,1397,2511,4178
-3103,1038,502,1104,1151,9449
-4227,694,862,780,478,11035
-5823,1534,1358,-1033,-443,16223
-5687,1990,1378,-1458,-895,17860
-3427,5258,2906,-3963,-2278,23199
-1659,6470,3650,-5437,-3100,24534
2625,9566,5806,-9431,-5605,25182
5825,9726,5866,-9737,-6358,23903
10629,13462,7614,-5614,-5086,17161
10929,16606,8370,-2622,-5000,15301
5625,21266,11894,434,-5435,14424
3077,20330,11210,443,-5823,13990
-1447,16998,9142,1546,-5232,11858
-5359,13398,7034,2367,-2525,8756
-11583,9254,7178,1839,1598,3300
-13275,8230,7402,1243,2174,1740
-15871,6834,6546,208,2876,-1194
-17699,5650,5766,323,3618,-4347
-18111,5010,5286,504,3986,-8638
-17895,5402,4630,474,3551,-9538
-17131,7218,3814,628,1813,-10602
-15771,9114,2270,1411,-518,-11420
-8987,12130,-202,2803,-3052,-15450
-6431,13142,-946,3199,-3437,-17613
-731,14298,-3182,3859,-3034,-23812
8649,20982,-5522,3958,5,-29231
12049,25182,-4654,2213,4977,-24873
11549,22922,-3966,184,6301,-21902
10385,17742,-1930,-3215,8366,-17442
8057,12386,-346,-3774,7731,-15570
3721,8578,-286,-1816,4382,-12071
1873,7526,-426,-806,3513,-10455
565,4562,-1218,1806,3664,-4293
229,3694,-810,2111,4040,-2543
-2111,3546,2610,1074,4177,3384
-2727,3486,3138,561,3655,5617
-3819,3018,3670,-283,1680,10132
-3431,3782,3970,-1184,-521,14367
633,7702,5682,-4275,-4117,19582
2717,9290,6290,-5425,-5829,20601
5925,11926,6754,-6659,-9510,21753
9965,13074,6658,-6043,-11225,19681
11393,19998,6198,-680,-10546,16728
9917,21006,6602,474,-10348,16952
2249,19878,5850,408,-7017,17276
265,18382,5530,453,-5507,16430
-6439,14026,4998,1128,417,10723
-8355,13118,5582,1419,2313,8621
-13947,10562,8422,-271,5547,3415
-15455,9194,8546,-959,5646,2084
-18179,5646,7146,-1272,5322,-3220
-18415,5042,6474,-819,5432,-5215
-18667,5662,5162,1295,6357,-11054
-18435,6786,5086,1991,6153,-12360
-16691,10838,3870,4088,3411,-14057
-15731,11610,2922,4941,2350,-14393
-10355,13418,-118,6922,889,-17870
-7119,14714,-1090,7071,743,-19661
3985,20082,-3434,6567,3351,-25048
6885,22014,-3662,6146,5214,-26396
11981,25298,-1434,4379,9484,-24710
12253,25518,-338,2851,10051,-22608
11145,22454,1150,77,10091,-17480
8913,16954,2642,-1483,7482,-12854
4441,8518,2062,-903,2435,-6457
3701,6810,1502,-416,1362,-4540
861,2482,1330,96,48,-1275
-1479,418,2638,-592,-918,1416
-4235,206,3786,-1533,-4100,6906
-5019,326,4158,-1616,-5446,8609
-3763,3142,4234,-2963,-8433,14676
-2435,5054,4450,-3983,-8539,16808
2149,11202,5858,-8505,-8243,22539
3769,11990,6306,-9596,-8632,23377
9253,12914,7934,-9987,-10423,22498
13033,18230,9030,-7688,-11513,19896
10305,23678,9086,-698,-11715,21713
7361,22690,9294,-799,-11221,22580
3349,19962,7726,-1208,-9533,21772
997,18130,5638,976,-6741,18159
-4879,14854,5874,2367,-138,11827
-7159,13706,6706,1596,1376,10135
-11375,11310,7646,-880,2931,7130
-15067,8370,7222,-3151,3244,4656
-19103,4694,5762,-3285,3774,-682
-19639,3966,5506,-2584,4053,-2877
-19759,3894,5054,-595,4077,-7466
-19431,5874,4874,1062,2989,-10602
-18871,9042,3946,2837,-656,-12476
-18379,9342,3370,3117,-1572,-12838
-15355,9782,1726,3255,-2259,-15547
-9375,12714,-430,4226,-3379,-20201
-1543,17954,-2406,4583,-4112,-27634
1205,20218,-3874,3515,-2589,-29355
7925,23970,-5434,-738,5912,-29715
9005,24502,-4802,-2329,8273,-28457
10045,23254,-1014,-4983,10948,-22257
10301,22246,206,-4835,10012,-19740
9017,17406,1194,-4049,5980,-10251
8389,15318,14,-3042,4884,-6692
3425,7570,-1182,1297,2536,1781
1285,5574,-70,1842,2235,3879
-3603,2006,1890,1576,932,10006
-4319,1650,2178,1275,468,11680
-4339,3954,2834,353,-1113,17747
-3755,5282,3406,-253,-1757,19641
-843,10310,4978,-3787,-3030,24898
637,11554,5494,-5157,-3416,25826
8549,14014,7882,-5685,-5668,22836
9825,16250,8554,-3623,-6584,21139
8597,23190,10186,3001,-7795,19629
5933,22442,10090,2732,-7453,20302
261,19438,7962,1663,-4641,18693
-1491,17658,7546,1993,-3460,16788
-8335,13570,7090,1978,725,9527
-10443,12414,7646,1276,1761,7470
-14007,9674,8078,-957,2916,3450
-19863,3006,5586,-1618,3144,-5740
-20071,2750,5282,-1377,3154,-6457
-20579,1902,4734,-226,3324,-9340
-20323,2474,4134,1514,3582,-13684
-19615,5002,4158,2657,2987,-16531
-16923,9910,3586,2980,370,-17751
-14971,10870,2810,3026,-484,-17836
-10035,12634,866,3667,-1984,-19180
-3247,15122,-398,4677,-3201,-22394
5973,22474,-3222,4521,-2710,-26676
8301,24294,-4326,4130,-860,-26476
11781,24274,-3746,756,6772,-20229
11289,22806,-2666,-853,8578,-17968
8769,17662,622,-2552,7723,-13084
7857,16202,990,-2142,6127,-11676
