acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1105,2190,2783,215,-419,99
973,2298,2811,239,-533,189
349,2266,2631,481,-1148,777
301,2086,2335,399,-1008,887
-3,2394,2679,268,1056,-289
-63,2454,2691,331,960,-327
-127,2474,2819,355,893,-292
-587,2754,2851,528,148,26
-691,2530,2667,492,106,120
-1343,1790,2343,234,1062,-41
-1635,1514,2503,126,1450,-230
-1867,934,3275,407,1688,-956
-1879,730,3207,585,1502,-1219
-1619,366,2471,1562,1803,-1828
-1471,170,2227,1911,2260,-2079
949,-910,3299,1688,3056,-3222
1777,-762,3671,1488,2726,-3479
3245,1082,4387,1379,553,-2783
3349,1382,3775,1433,-131,-2104
3177,610,2663,1549,413,-294
3117,174,2599,1483,1189,-45
2333,222,3163,1274,3640,145
1845,518,3575,1164,4339,164
225,1286,5051,825,5201,217
-227,1370,5255,714,5227,95
-691,1762,5275,527,4602,-602
-659,1802,5271,470,4293,-901
-651,1638,4831,230,2507,-1515
-699,1730,4523,290,2290,-1745
-859,1990,3743,140,2613,-2506
-835,2054,3271,18,2827,-2704
-487,2526,3827,-395,3248,-3153
-611,2902,4031,-403,3131,-3140
-835,3182,3843,-800,3055,-3389
-675,3318,3599,-978,3267,-3578
-327,4130,3979,-1554,3771,-4530
-307,4370,4147,-1658,3626,-4851
-499,5538,4695,-2266,2402,-6354
-443,6082,4859,-2491,1920,-6868
-139,7210,5831,-3102,-466,-7880
-99,7402,6171,-2995,-1484,-7790
-1483,7190,6035,-1822,-4223,-7165
-1875,7106,5363,-1639,-4364,-7136
-1575,6454,4175,-2278,-2102,-7883
-1215,6838,4807,-2717,-1431,-8140
-331,8310,6603,-2286,-2943,-7653
-399,8870,6851,-1900,-4014,-7355
-1359,9670,5523,-1458,-6509,-6273
-1311,9238,4659,-1762,-6205,-6163
-1455,7294,4095,-3323,-2737,-6857
-1467,7058,4543,-3456,-1905,-7149
-2211,6842,6395,-1882,-2896,-7503
-2319,6658,6359,-996,-3543,-7544
-1791,6690,4519,942,-3818,-8043
-1247,6870,4107,1244,-3168,-8173
-143,8330,4619,1476,-1141,-7605
-143,8682,5019,1615,-1105,-7111
189,9578,5063,1673,-1075,-5358
645,9730,5047,1326,-946,-4659
1001,9806,5619,189,-1002,-2111
837,9618,6039,43,-1544,-1234
45,8394,5703,-344,-2994,901
437,7934,4971,-381,-2880,1360
1577,8222,4503,-539,-652,2305
1573,8586,4947,-278,-372,2694
1697,8654,5195,181,-33,3874
1865,8470,5063,253,0,3927
3065,8254,3979,843,-292,2990
3301,8566,3751,1244,-556,2561
3585,10274,2759,2854,-1817,1445
3569,10830,1963,3496,-2123,1234
3625,11038,579,5893,-1445,1293
3501,11038,263,6578,-926,1534
2061,10930,-241,7956,1310,3183
1493,10586,-369,7995,2337,3723
513,9342,-865,7466,5844,4991
361,9206,-561,7405,6727,5271
-467,9458,787,7655,7649,6745
-751,9426,1351,7832,7414,7377
-1871,8598,1175,8185,6716,9060
-2051,8222,747,8100,6973,9396
-2479,7226,227,7167,9139,9602
-2715,7278,435,6841,9752,9673
-3955,7066,1903,6026,10936,9773
-4583,6782,2415,5459,11177,9869
-5311,6062,2915,4621,11388,9886
-5843,4618,4195,3462,10530,9467
-5815,4234,4223,3272,10103,9170
-5803,3962,4287,3463,8763,7384
-5711,4398,4087,3382,8435,6810
-5075,4638,4055,1989,8158,4976
-4875,4610,4387,1706,7994,4248
-3827,5234,4663,1191,6393,1728
-3499,5874,4871,1112,5662,1009
-2691,7266,5107,1029,3105,-674
-2459,7582,5235,1057,2540,-1225
-1695,7826,4867,990,900,-3631
-951,8158,4551,1058,588,-4594
-111,10094,4107,1497,1038,-7698
-231,10546,4603,1618,1607,-8472
-1287,11950,6343,1089,2088,-9593
-2455,11506,8143,-137,608,-10202
-2551,9730,8127,-1478,-3393,-12703
-2071,10166,8275,-1709,-4604,-13354
-2675,11258,7931,-1744,-7333,-13626
-4567,11286,7391,-1437,-8704,-13362
-5343,10526,6327,-3434,-7444,-13070
-5207,9870,6131,-3980,-6809,-13259
-4251,10362,6643,-3429,-6824,-13769
-4527,10790,6559,-2949,-7419,-13646
-5787,10938,5755,-1891,-8156,-13902
-5899,10934,5739,-2116,-7752,-14129
-4899,10646,6295,-3266,-6722,-14553
-4083,10718,6415,-3350,-7004,-14295
-4363,10766,6399,-2656,-8126,-13521
-4739,10726,5739,-2062,-8756,-12489
-3219,10706,4823,-2402,-7952,-11219
-3111,10362,4727,-2091,-7701,-10947
-3103,9746,4847,-1768,-6899,-10465
-2899,9910,4799,-2181,-5968,-10113
-1587,11018,5779,-2768,-5558,-8994
-1455,11686,6027,-2752,-5899,-8511
-1015,12826,5663,-2159,-6954,-6967
-327,13194,4343,-2156,-6260,-5341
1157,13926,3771,-2035,-3023,-3322
1413,14658,4307,-1908,-2198,-2707
1813,16750,5163,-991,-1724,275
1557,16686,5239,-662,-1729,1486
1085,15442,4723,175,-1387,3843
69,14542,4099,2101,-324,4787
-95,14486,3963,2256,-156,4762
-115,14466,3931,2636,188,4847
-143,14154,3939,4600,465,5737
-111,14530,3447,5161,668,6138
-635,15010,2791,6031,1611,7612
-1783,13706,1951,5958,3423,9079
-2387,11966,1575,5488,7161,9848
-2463,11822,1715,5337,7996,9981
-2819,11782,2263,5119,9286,10234
-3379,11926,3227,4690,9691,10687
-4523,11422,4003,3703,8507,11359
-4771,11106,3843,3370,8200,11403
-5267,10426,3407,2603,7806,11323
-5479,10278,3035,1731,8082,11229
-5407,10274,3159,218,9196,11258
