acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-5617,8111,-6048,-23,7,11
-5577,8107,-6116,7,-48,-6
-5413,8131,-6008,-48,-152,-15
-5405,8147,-5996,-51,-205,-58
-5377,8239,-5876,-41,-129,-31
-5457,8243,-5972,-37,-135,-20
-5457,8235,-6044,-17,-169,-5
-5417,8239,-5964,-43,-196,29
-5445,8271,-5968,-25,-167,-32
-5473,8235,-6044,6,-158,-51
-5517,8243,-6144,12,-95,-48
-5517,8171,-6164,30,10,-74
-5517,8155,-6244,17,58,-76
-5429,8091,-6220,7,77,-118
-5453,8111,-6060,70,22,-135
-5493,8103,-6044,69,49,-9
-5549,8115,-6072,65,71,23
-5573,8111,-5940,63,200,188
-5589,8151,-5952,65,285,173
-5477,8067,-5888,71,536,58
-5329,8063,-6224,151,566,55
-5145,8223,-6164,140,763,49
-5105,8219,-6140,159,853,6
-5017,8175,-5860,76,1041,80
-5213,8071,-5656,23,997,116
-5241,7867,-5780,87,772,246
-5281,7811,-5968,153,717,306
-5305,7755,-6016,385,752,469
-5221,7835,-6072,415,840,429
-5153,7915,-6084,322,1347,350
-5125,8103,-5912,180,1367,282
-4989,8171,-5804,-119,1154,110
-4965,8211,-5748,-194,926,179
-5193,8555,-5368,-363,-128,326
-5209,8551,-5324,-408,-558,361
-5381,8539,-5348,-694,-1149,360
-5545,8459,-5172,-759,-1264,349
-5817,8175,-5400,-710,-1022,136
-5661,8099,-5664,-625,-886,-19
-5093,8239,-6580,-177,-67,-308
-4801,8339,-6540,-29,303,-333
-4317,8355,-6240,0,1552,-343
-4501,8267,-5720,-71,1768,-277
-4677,8127,-4792,-221,1046,-90
-4693,8107,-4680,-266,626,22
-4449,7939,-5364,-434,-303,467
-4541,7867,-5496,-576,-458,667
-4865,7347,-5212,-1128,-652,806
-4973,7387,-5084,-1115,-803,777
-5001,7615,-6076,-960,-1146,545
-4869,7731,-6428,-810,-1093,514
-4897,7963,-6592,-595,-379,363
-5129,7915,-6388,-547,-88,311
-5513,8103,-5520,-411,381,-31
-5605,8159,-5576,-224,290,-144
-5353,8707,-5640,80,482,-403
-5289,8915,-5676,67,746,-455
-5229,9203,-5464,276,1256,-361
-5189,9183,-5304,350,1251,-326
-5229,8703,-5124,563,1017,-241
-5185,8511,-5108,553,953,-245
-5009,8259,-5720,405,788,-296
-4877,8187,-5960,373,703,-284
-4893,7831,-5684,0,792,-280
-5069,7683,-5360,-110,785,-340
-5189,7795,-5204,-93,294,-333
-5061,7795,-5384,-44,49,-299
-4925,8011,-5732,66,-418,-215
-4957,7991,-5792,37,-353,-240
-5165,8303,-5712,197,183,-513
-5157,8423,-5668,260,306,-614
-5037,8807,-5508,405,668,-802
-5017,8899,-5384,434,716,-732
-5197,8967,-4976,313,587,-711
-5269,8975,-4892,290,416,-607
-5185,8871,-5216,284,35,-517
-5181,8751,-5316,305,-96,-488
-5105,8655,-5664,249,-141,-430
-5165,8447,-5696,141,45,-406
-5049,8535,-5624,144,59,-405
-5093,8331,-5300,107,-117,-362
-5157,8283,-5436,82,-261,-352
-5021,8231,-5652,315,-219,-539
-5013,8111,-5628,415,-26,-673
-4841,8167,-5664,780,1026,-1014
-4805,8179,-5524,835,1415,-1113
-4697,8483,-5044,925,2077,-1101
-4617,8467,-4840,932,1906,-1007
-4729,8555,-4796,1035,1004,-645
-4773,8563,-4880,1010,776,-615
-4873,8527,-5432,799,685,-381
-4925,8587,-5452,678,759,-332
-5093,8507,-5376,505,655,-270
-4981,8519,-5484,447,606,-235
-4993,8555,-5244,246,374,-88
-4913,8575,-5148,198,255,7
-4945,8519,-5296,129,25,152
-4949,8467,-5376,163,24,200
-4997,8239,-5296,59,54,192
-5033,8199,-5216,63,107,164
-4965,8135,-5252,47,-32,-47
-4941,8175,-5412,31,-56,-71
-4697,8307,-5548,172,44,-21
-4693,8303,-5460,184,155,-7
-4745,8327,-5132,170,212,75
-4761,8355,-5100,181,122,72
-4873,8399,-5016,210,-233,90
-4813,8475,-4988,184,-366,48
-4745,8407,-5236,68,-404,-51
-4729,8331,-5336,33,-415,-88
-4701,8147,-5336,60,-588,-31
-4749,8107,-5348,8,-652,-42
-4753,8155,-5448,67,-929,-81
-4713,8231,-5368,49,-986,-51
-4897,8507,-5380,71,-1204,-221
-4925,8619,-5392,115,-1276,-250
-5081,8891,-5328,238,-1451,-362
-5057,8863,-5376,269,-1444,-439
-5141,8983,-5236,164,-1627,-440
-5173,8939,-5164,155,-1803,-346
-5501,8723,-5648,435,-1833,51
-5661,8635,-5868,478,-1561,159
-5977,8271,-6244,513,-683,129
-5985,8239,-6284,533,-369,100
-5729,7787,-6132,556,557,-142
-5573,7791,-6140,557,621,-227
-5029,7811,-6480,309,582,-410
-5033,7727,-6544,247,572,-443
-5069,7795,-6260,-20,346,-287
-5133,7787,-6036,-91,177,-230
-5153,7943,-5728,-306,-378,11
-5197,7995,-5660,-378,-633,44
-5229,8103,-5584,-539,-1154,182
-5153,8191,-5744,-566,-1270,222
-5273,8335,-5836,-552,-1224,255
-5321,8367,-5804,-540,-1100,249
-5381,8479,-5876,-521,-678,176
-5481,8547,-5768,-363,-361,120
-5453,8555,-5676,-360,-311,125
-5449,8551,-5868,-300,-280,99
-5561,8675,-5884,-227,-190,71
-5569,8563,-5856,-194,-148,105
-5657,8539,-5900,-128,-89,116
-5641,8583,-5844,-177,-54,95
-5589,8547,-5976,-211,-26,55
-5609,8531,-5932,-237,-66,59
-5633,8395,-5992,-307,-322,145
-5593,8439,-6088,-326,-458,160
-5713,8307,-6048,-85,-473,353
-5861,8223,-6152,-47,-327,360
-5781,8131,-5928,-3,94,349
-5561,8191,-6100,-41,461,296
-5345,8243,-6224,-100,728,104
-5173,8259,-6176,-126,852,75
-5073,8267,-6252,-311,998,113
-5173,8247,-6020,-470,874,148
-5181,8227,-5800,-927,571,215
-5177,8327,-5760,-1087,372,226
-5245,8135,-5856,-1416,-200,281
-5245,8067,-5804,-1476,-1018,369
-5437,8211,-5880,-1368,-1826,396
-5409,8223,-5904,-1330,-1834,344
-5361,8479,-5736,-1248,-1526,279
-5389,8751,-5576,-1037,-1247,223
-5465,9003,-5344,-657,-847,81
-5509,9039,-5332,-532,-786,83
-5545,9123,-5352,-329,-530,34
-5681,9171,-5548,-127,-263,16
-5705,8959,-5512,91,32,15
-5745,8935,-5628,145,60,3
-5845,8815,-6016,315,215,4
-5801,8783,-6092,319,274,13
-5789,8647,-6140,275,397,-34
-5785,8579,-6116,274,478,-36
-5713,8443,-6024,237,408,-100
-5621,8455,-5908,273,322,-72
-5553,8427,-5904,130,133,-66
-5473,8467,-5840,85,85,-41
-5465,8479,-5760,-42,-124,60
-5437,8463,-5788,-49,-267,100
-5325,8471,-5812,-119,-358,160
-5337,8515,-5808,-142,-456,134
-5477,8563,-5980,-201,-218,170
-5445,8599,-5820,-209,-132,189
-5473,8595,-5712,-192,-116,197
-5505,8591,-5676,-145,-185,201
-5401,8627,-5788,-52,-101,193
-5437,8611,-5792,-56,-23,204
-5509,8547,-5800,-40,135,208
-5525,8595,-5720,23,181,149
-5537,8571,-6012,141,206,98
-5521,8607,-5856,139,194,100
-5525,8619,-5944,124,230,58
-5553,8631,-5696,96,180,72
-5589,8651,-5720,97,174,60
-5653,8639,-5844,92,183,45
-5593,8603,-5824,144,214,-31
-5529,8703,-5888,145,150,29
-5589,8511,-5820,138,160,12
-5497,8503,-5724,121,145,-8
-5405,8507,-5820,195,175,-46
-5409,8471,-5800,183,182,-41
-5373,8399,-5856,152,187,-14
-5337,8435,-5868,171,188,-22
-5317,8471,-5836,150,304,30
-5345,8451,-5688,101,280,35
-5397,8467,-5696,83,202,52
-5401,8591,-5752,65,79,118
-5413,8455,-5804,70,108,123
-5481,8403,-5840,39,145,181
-5477,8403,-5744,83,205,127
-5485,8483,-5772,116,233,159
-5377,8427,-5948,88,306,130
-5433,8511,-5668,83,317,142
-5421,8471,-5828,129,258,157
-5401,8427,-5736,144,230,158
-5285,8527,-5772,139,276,150
-5317,8471,-5764,151,231,139
-5285,8435,-5756,182,265,115
-5421,8451,-5856,124,297,149
-5349,8419,-5688,171,297,106
-5289,8351,-5736,172,321,135
-5289,8375,-5688,172,293,125
-5229,8387,-5724,196,257,106
-5241,8271,-5828,221,225,98
-5157,8267,-5744,186,260,77
-5137,8423,-5708,78,32,31
-5137,8507,-5640,86,-91,41
-5221,8455,-5592,-6,-360,43
-5321,8459,-5660,-11,-357,60
-5393,8399,-5852,-2,-377,78
-5469,8415,-5744,12,-310,65
-5473,8443,-5844,64,-195,15
-5469,8431,-5792,77,-139,-12
-5429,8359,-5780,258,84,-62
