acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-10299,16018,2838,-129,-1095,-1099
-10171,16334,2694,-126,-370,-963
-10191,16290,2854,-168,259,-708
-10243,15914,3246,-198,348,-556
-10271,15930,3154,-160,312,-529
-10267,15930,3262,-162,322,-507
-10343,16038,3046,-132,357,-321
-10603,16006,3126,-286,602,-282
-10455,16074,3254,-227,652,-356
-10255,16130,3278,-117,429,-377
-10403,15990,3174,-78,392,-213
-10507,15978,3230,-97,588,-139
-10615,15734,3258,-165,704,-177
-10663,15722,3242,-149,693,-338
-10615,15886,3166,-85,747,-439
-10647,15982,3262,-43,984,-389
-10815,16106,3330,-64,1271,-383
-10719,16198,3486,-102,1413,-289
-10799,16334,3450,-42,1688,-276
-10983,16134,3454,-148,1967,-193
-11047,15994,3702,-258,2225,-381
-10975,15974,4014,-178,2092,-645
-10747,16006,4194,-175,1696,-782
-10679,15894,3982,-105,1173,-802
-10707,15970,3750,-66,981,-858
-10595,16278,3890,-16,1016,-923
-10479,16518,3662,40,1203,-850
-10539,16410,3566,39,1598,-554
-10839,16350,3650,-127,2086,-305
-10999,16098,3846,-178,2269,-376
-10891,15942,4070,-131,2089,-705
-10783,15842,4018,32,1624,-865
-10679,15834,4022,60,1263,-916
-10519,16002,4242,-56,826,-789
-10547,16110,4294,-86,297,-666
-10527,16266,4074,-110,-109,-449
-10711,16266,3886,-218,-211,-290
-10899,16190,3870,-157,-131,-125
-11187,16146,3890,-225,73,-236
-11131,16190,3982,-88,88,-448
-11079,16214,4146,-5,-177,-532
-11143,16238,4234,-25,-394,-502
-11339,16318,4202,-84,-713,-523
-11355,16418,3950,-58,-854,-496
-11223,16398,3918,-91,-908,-429
-11387,16498,3938,-95,-921,-382
-11275,16650,3878,-92,-994,-233
-11311,16674,3790,-49,-993,-86
-11327,16534,3778,46,-758,-16
-11431,16178,3626,181,-412,4
-11439,16046,3746,138,137,-79
-11403,15958,4002,54,490,-145
-11423,15998,4106,28,368,-197
-11359,16106,4082,95,2,-229
-11411,16178,4066,48,-418,-307
-11295,16314,3830,20,-631,-345
-11311,16394,3626,-38,-611,-336
-11347,16478,3578,-41,-439,-371
-11379,16622,3538,7,-321,-314
-11347,16574,3822,6,-333,-305
-11383,16298,3942,-36,-512,-225
-11511,16190,4050,-163,-560,-231
-11647,16214,4014,-131,-682,-263
-11643,16162,3778,-25,-801,-335
-11671,16226,3750,63,-812,-374
-11631,16270,4058,23,-901,-356
-11515,16318,4090,7,-1158,-259
-11519,16334,3870,3,-1299,-78
-11559,16278,3658,9,-1016,39
-11595,16278,3330,-118,-418,-27
-11531,16334,3306,-10,89,-121
-11547,16350,3498,112,406,-111
-11527,16390,3822,103,417,-52
-11651,16306,3810,28,228,92
-11679,16242,3842,-71,36,67
-11615,16206,3682,-5,-102,50
-11631,16210,3494,40,40,-55
-11551,16166,3626,10,340,-116
-11419,16294,3802,40,523,-79
-11371,16466,3946,28,468,32
-11455,16390,4074,-36,339,105
-11475,16450,4342,-92,-52,102
-11475,16430,4230,0,-533,181
-11499,16266,3902,56,-808,191
-11475,16174,3602,43,-680,259
-11579,16174,3422,-95,-294,285
-11595,16262,3462,-91,-15,218
-11627,16362,3458,38,169,74
-11439,16338,3630,85,347,28
-11371,16410,3862,3,384,80
-11371,16326,3902,13,129,202
-11491,16174,3782,46,-165,255
-11567,16318,3622,37,-219,139
-11415,16282,3554,27,-25,99
-11463,16290,3694,70,219,111
-11463,16194,3886,12,313,138
-11427,16258,3858,40,267,107
-11451,16190,3722,104,271,73
-11411,16294,3830,82,277,81
-11355,16374,3746,37,233,35
-11355,16378,3902,100,50,81
-11415,16234,3802,89,-109,90
-11463,16182,3774,72,-200,81
-11475,16238,3750,37,-285,71
-11451,16170,3610,30,-334,61
-11387,16214,3638,82,-338,-12
-11359,16298,3778,5,-336,49
-11303,16290,3894,-65,-415,93
-11371,16254,3706,-30,-591,26
-11391,16302,3566,67,-580,-2
-11403,16186,3462,45,-399,-13
-11411,16238,3506,-10,-105,-49
-11355,16314,3506,2,97,-91
-11467,16198,3658,43,228,-106
-11435,16262,3814,21,204,-130
-11403,16238,3854,-34,5,-46
-11367,16222,3938,-24,-309,-30
-11443,16274,3702,9,-455,-14
-11379,16254,3458,6,-245,20
-11367,16266,3426,21,103,14
-11367,16214,3722,43,265,-22
-11319,16374,3638,53,255,-101
-11387,16350,3582,52,262,-69
-11399,16430,3842,18,199,-5
-11479,16214,3966,-8,-125,43
-11519,16266,3834,0,-493,42
-11587,16142,3514,31,-486,-33
-11491,16158,3450,37,-156,-77
-11403,16234,3518,49,315,-79
-11367,16270,3658,-9,531,-24
-11335,16390,3674,46,442,-29
-11323,16358,3718,95,289,27
-11315,16342,3690,106,104,48
-11319,16350,3770,78,8,127
-11475,16222,3866,-52,143,128
-11463,16150,3930,24,67,116
-11495,16138,3922,-3,-163,79
-11483,16258,3594,26,-306,-13
-11451,16314,3498,102,-192,-67
-11375,16342,3446,83,182,-86
-11323,16366,3506,35,409,29
-11355,16358,3722,-10,448,79
-11419,16250,3814,-7,181,56
-11439,16170,3894,27,-102,33
-11451,16238,3758,-41,-160,7
-11463,16158,3706,-23,-154,-68
-11343,16286,3574,60,-26,-82
-11339,16342,3506,26,116,-63
-11363,16390,3678,-21,94,-5
-11387,16362,3766,-32,-38,78
-11523,16218,3694,17,-187,75
-11515,16146,3582,28,-20,34
-11403,16266,3594,20,180,-71
-11359,16298,3654,27,311,-73
-11319,16254,3802,57,182,-22
-11503,16174,3718,-1,-74,13
-11419,16314,3778,-44,-264,-41
-11347,16310,3614,-16,-239,-16
-11471,16246,3538,-35,-99,34
-11363,16186,3654,-34,64,14
-11455,16182,3750,-69,135,-4
-11403,16266,3786,-32,56,-13
-11359,16294,3702,23,-168,34
-11371,16274,3638,56,-212,62
-11299,16274,3610,-25,55,60
-11383,16290,3546,-4,231,32
-11451,16214,3698,59,230,34
-11447,16334,3850,36,99,37
-11371,16242,3898,-20,-26,54
-11435,16214,3690,12,-265,84
-11483,16242,3526,16,-230,61
-11439,16250,3530,-39,-90,19
-11379,16298,3570,-31,173,-11
-11415,16322,3618,-39,308,-1
-11331,16322,3762,18,238,-10
-11363,16286,3894,-47,180,5
-11447,16238,3674,-40,-7,6
-11407,16274,3786,24,-100,0
-11315,16382,3590,25,-180,4
-11335,16282,3642,-51,-105,17
-11375,16302,3646,-27,37,31
-11411,16330,3722,-2,80,-5
-11463,16286,3782,-2,-61,37
-11407,16238,3902,3,-125,63
-11507,16174,3646,3,-163,-6
-11491,16218,3426,51,-40,-35
-11407,16298,3446,27,214,-65
-11259,16338,3746,55,369,-66
-11359,16254,3834,-54,356,-35
-11391,16310,3998,-59,67,8
-11419,16266,3794,-32,-214,2
-11463,16154,3578,-6,-310,-21
-11471,16122,3494,41,-149,-94
-11307,16246,3502,-27,219,-131
-11283,16278,3650,-45,426,-107
-11343,16338,3770,-42,285,-78
-11407,16326,3846,59,-40,-29
-11351,16214,3754,50,-235,-2
-11415,16274,3590,38,-262,50
-11471,16278,3570,-18,-60,11
-11435,16306,3566,-16,17,30
-11455,16186,3678,9,80,-9
-11475,16282,3546,3,167,-7
-11359,16230,3634,14,242,-36
-11455,16310,3690,-37,275,32
-11355,16290,3778,-50,197,-4
-11347,16266,3786,37,-2,13
-11323,16242,3650,-36,-34,-15
-11327,16226,3734,-51,-69,0
-11391,16270,3674,12,30,-11
-11331,16258,3738,-22,-28,6
-11395,16266,3730,-46,-58,38
-11483,16246,3658,-53,-96,16
