acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1439,3902,3630,-7383,17086,7033
-1243,6266,-170,34,-271,-14
-1259,6318,-150,61,-78,-99
-1103,6510,-226,42,228,-160
-1107,6578,174,50,-202,-27
-1151,6474,46,49,-210,13
-1159,6526,50,68,-159,5
-1191,6490,18,104,-239,33
-1115,6478,2,73,-202,3
-1119,6510,-38,96,-213,24
-1183,6482,-46,123,-176,12
-1131,6526,-242,153,-135,2
-1195,6486,-326,308,130,-41
-1079,6626,-294,306,555,-18
-1163,6650,22,223,833,32
-1267,6562,230,203,785,38
-1259,6558,210,318,448,45
-1211,6518,210,269,175,47
-1143,6510,150,252,133,60
-1135,6578,94,138,293,83
-1067,6566,110,151,320,139
-1063,6530,238,209,396,131
-1003,6510,274,223,431,145
-1079,6550,438,191,513,147
-1275,6518,386,228,412,182
-1311,6414,434,288,239,119
-1223,6450,390,317,246,119
-1031,6350,334,304,175,79
-903,6406,202,277,121,16
-943,6258,186,335,-32,-68
-1131,6346,206,372,-156,-175
-1199,6282,138,376,-275,-373
-1219,6454,2,357,-231,-559
-1267,6590,74,418,-92,-581
-1155,6678,106,369,-23,-639
-871,6986,50,404,-48,-584
-975,6970,-78,548,135,-512
-1619,6530,314,443,420,-586
-1751,6442,542,270,336,-870
-1427,6562,434,240,186,-1120
-1327,6662,454,211,-136,-1063
-1355,6482,238,251,-303,-985
-1051,6618,54,332,-280,-839
-471,7046,-122,375,55,-553
-563,7142,-246,432,604,-114
-1303,6646,234,338,1164,27
-1663,6426,558,308,1152,-229
-1343,6666,674,452,662,-483
-843,6918,506,506,139,-428
-823,6710,146,476,-214,-174
-1091,6606,98,345,-128,-117
-1323,6726,-50,239,153,-97
-1411,6734,230,130,436,-102
-1427,6894,186,14,535,-129
-1355,7150,390,-18,502,-210
-1163,7202,346,30,458,-162
-1243,7078,586,-55,310,-103
-1167,6894,562,-181,132,-36
-1083,6842,450,-185,-6,12
-1099,6770,298,18,-51,82
-1259,6582,278,-14,-14,122
-1211,6642,194,-19,98,-16
-1051,6726,158,55,181,-115
-1051,6650,290,183,256,-185
-1151,6454,506,121,271,-310
-1115,6710,478,-58,321,-414
-1083,6790,654,-237,21,-365
