acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-12947,25834,2982,3918,-548,8586
-12803,24406,3118,3416,97,9809
-12807,16858,3206,2246,116,13272
-12967,14750,2962,1892,-116,13887
-13503,11266,2510,1679,-443,14763
-13839,10526,2434,2095,-414,14686
-14759,8546,3442,4134,-723,13455
-14815,8102,3818,4887,-1049,12933
-14923,8002,4946,6551,-2456,11673
-15079,8154,4870,7104,-3158,11408
-15479,8790,4438,8106,-3860,10931
-15819,9018,4346,8129,-3566,10780
-16567,10934,4354,7024,-2087,10312
-17007,12550,4466,6221,-1596,9799
-17987,22610,3506,3638,95,6754
-17551,23734,3094,3497,943,5983
-17123,21238,3950,-228,2593,1248
-17623,22682,3150,-2234,3358,-1151
-16899,26394,2498,-5406,7290,-9171
-16003,24718,3674,-6318,7165,-10764
-13603,20130,2670,-8595,1377,-12277
-13715,18774,1798,-7804,-1083,-11892
-15015,15498,230,-5075,-5165,-10906
-15515,14554,398,-5144,-4964,-10928
-15235,13026,430,-6053,-3774,-11385
-14307,12378,-454,-5794,-3911,-11283
-12931,10470,-2210,-4318,-2258,-10667
-12963,10282,-2142,-4537,-671,-10544
-13087,10222,-2034,-5571,5351,-9891
-13163,10238,-1270,-5590,6736,-9505
-12343,9454,1878,-4903,6228,-7725
-12515,9366,2906,-4575,4787,-7171
-12819,10698,4110,-3787,-1288,-5581
-12891,11410,4326,-3463,-3631,-5340
-12943,13714,4282,-2629,-10276,-4788
-12251,16814,3330,-2932,-11589,-4804
-12083,22814,-870,209,-11323,-3587
-13479,25778,-258,863,-9731,-4584
-11459,33293,702,4000,-5105,-6576
-10851,33293,2046,6930,-5607,-5731
-10599,30898,5198,6117,-6020,-2752
-10899,29902,4650,4379,-6157,-1572
-11003,26082,1730,3618,-6698,2572
-10987,23586,1918,3818,-6711,3686
-11047,18106,2866,3574,-7186,5251
-10895,16410,2610,3579,-7768,5591
-10975,12658,1934,4507,-9385,6300
-11143,11910,1862,4870,-9639,6463
-11595,10794,1886,5888,-9636,7071
-11815,10466,1862,6292,-9475,7328
-12179,9498,2178,7456,-8390,8020
-12311,9350,2322,7825,-7979,8318
-12895,8990,2530,8831,-6429,9272
-13151,9038,3034,9033,-5819,9546
-13539,10694,3418,8831,-4315,10485
-13355,11534,3422,8685,-4161,11110
-15167,15582,3778,7083,-2575,11808
-15867,19290,3610,6362,-1685,11329
-16527,23922,3218,6021,372,10653
-16479,23246,3794,5212,2254,9480
-17319,33293,2958,655,7995,2580
-16739,31826,4030,-70,9543,979
-14811,23718,6050,-4649,9604,-1164
-14735,18466,5826,-9900,5017,-1423
-15815,20162,2978,-9335,-6131,92
-15827,20074,2706,-7506,-9207,1076
-17491,16046,3506,-6320,-13313,1282
-17991,12466,1682,-6522,-15633,86
-15783,9978,-2310,-5441,-15256,-1537
-15899,9462,-2970,-5317,-13920,-1888
-15239,8558,-2838,-6821,-9645,-3199
-15699,8378,-2478,-8187,-4887,-5027
-16215,10026,-810,-7600,-99,-8298
-16095,10530,170,-7138,447,-9062
-15335,10602,2802,-6150,-1132,-10330
-15079,10458,2994,-6133,-2210,-10468
-14475,11370,2458,-5831,-6534,-10944
-14275,12330,2062,-5438,-7904,-10919
-13379,14326,1318,-3915,-11242,-9822
-13087,14702,1158,-3675,-12066,-9130
-12755,14562,674,-3398,-14046,-3739
-12691,14198,838,-3540,-13989,-3233
-13567,13102,1162,-4915,-13294,-1346
-12351,24206,2430,-7109,-13320,-1660
-13023,26678,3714,-4975,-15655,-2052
-11579,33293,4934,7021,-29213,-10697
-8471,33293,2922,13487,-32072,-9862
-10035,33293,4254,17270,-28854,-4869
-12903,32134,6954,9650,-20635,-515
-15363,28086,3154,4700,-16701,3674
-14775,26222,2262,5733,-16459,4405
-12803,21586,2950,6536,-13825,5908
-12095,16586,4446,5109,-10860,7148
-12107,12430,4850,4089,-9541,7556
-12187,11646,5142,4256,-9835,7293
-12283,10258,5442,6006,-12712,6292
-12375,10154,5446,6659,-13590,5885
-12743,11502,4950,8697,-15022,4297
-12655,12286,4882,9454,-15210,3895
-12795,14626,4818,11067,-14733,3192
-12863,15838,4546,11028,-13867,3143
-13243,20162,4270,10044,-9236,3818
-13255,21330,4446,9507,-7485,4446
-13555,22754,4678,6676,-1931,7397
-13983,22978,4866,5471,-234,8241
-14171,25450,5398,3030,3044,9654
-15475,25950,7462,1206,4356,10925
-15343,18182,10002,-4881,2093,11057
-14779,15906,9758,-7073,249,11151
-14443,13186,8066,-10129,-4666,11714
-14903,12158,6542,-10663,-9420,12081
-15963,13530,6238,-8573,-15653,11882
-16459,13918,6134,-7835,-17233,11290
-16971,14358,5206,-6568,-19239,9387
-16667,15514,3170,-5251,-19473,6812
-14867,16902,1618,-3253,-15685,3641
-14763,16642,1526,-3406,-13822,2708
-14931,16202,1546,-4727,-8114,439
-15099,15938,1806,-5180,-6607,-16
-15667,15970,3446,-5770,-5787,-425
-16011,15866,3870,-5725,-6603,-336
-17015,15458,4650,-5117,-10930,-600
-17295,15398,4554,-4835,-12570,-933
-17659,15086,3902,-4156,-15944,-1902
-18075,14318,2578,-3590,-17856,-3622
-17651,15342,634,-3030,-17452,-5974
-17503,15566,382,-3081,-16569,-6440
-17667,15538,-290,-3270,-14062,-7208
-17307,15698,-198,-3424,-11371,-7635
-16163,16154,234,-3628,-7915,-7607
-15735,16266,394,-3592,-7041,-7365
-15263,16558,998,-2761,-5309,-6457
-15127,17034,1218,-2439,-5099,-6153
-14479,18506,1874,-1961,-5014,-5037
-14163,18818,2274,-2027,-5260,-4487
-13911,18830,2554,-2461,-6988,-2604
-13935,19658,2322,-2734,-7313,-2224
-13927,26250,1722,-2938,-7025,-1486
-13447,27746,1850,-2368,-7181,-1083
-12583,24418,2302,364,-9164,1455
-12551,21494,2318,737,-9692,2712
-12875,15958,2486,-158,-10076,5667
-13847,13654,1902,-1659,-9030,7787
-15819,15754,3006,-1391,-7241,8630
-16491,16458,4050,-602,-7754,8144
-15991,18906,5242,3258,-11029,5916
-15267,19334,4506,4288,-11279,5518
-14419,18814,2342,6504,-6466,5576
-14523,17910,2890,6382,-4281,5506
-15087,16146,4238,4912,1379,6088
-15247,15606,4322,4340,2702,6379
-15771,14802,5006,3070,5620,7265
-15899,14590,5182,2733,6149,7590
-15835,13734,6310,2201,6246,8241
-15879,13306,6570,2224,5770,8412
-16323,11250,6594,2630,3760,8372
-16323,10578,6354,2690,3232,8173
-16135,8906,5674,2243,2563,7452
-16075,8378,5538,1893,2570,7204
-15991,7622,5134,770,2722,6157
-16079,8026,5062,487,2759,5637
-15651,10082,4786,-252,2451,3377
-15327,10854,4946,-518,2020,2657
-14471,13798,4138,-1462,-1012,1305
-15011,15806,3626,-1229,-1987,265
-16191,19706,3086,1160,-4189,-4352
-16027,20894,2962,1389,-4131,-6421
-15891,27090,1218,412,-1680,-14332
-15671,30262,622,123,150,-17147
-12831,31158,2134,-2248,2489,-21361
-11535,28562,1878,-3408,1535,-20660
-11119,19934,1270,-4861,-4953,-14733
-11175,18966,1018,-4866,-6698,-12489
-12039,15194,1218,-5557,-10102,-7644
-12207,13782,1154,-5623,-10815,-6800
-11679,11942,410,-5115,-12256,-5527
-11191,11270,-338,-4045,-12996,-4721
-10939,10730,-1326,-2727,-11737,-3676
-10671,10494,-1634,-2378,-10946,-3282
