acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-323,10530,1410,-33,5528,3434
-279,10514,1318,264,5339,3639
-783,9858,2170,1837,5036,4978
417,10758,3622,1713,6247,5576
729,11158,3654,1698,6470,5751
1117,11618,3694,1613,6729,5925
3081,14358,4554,456,9567,8396
2181,14330,5386,222,10736,9574
-467,12598,6986,978,11713,10911
-1727,12134,8434,1546,12373,11008
-3907,11274,8202,3410,12914,10359
-4899,11174,8478,4492,13079,9971
-7031,11082,9970,6334,13430,8730
-8891,10658,11098,7235,13272,7229
-12563,10082,11114,9151,12229,4033
-13759,9650,11174,9898,12022,2606
-16767,7434,11622,12708,9869,-3463
-17611,6662,11242,13580,8549,-5726
-18947,5910,8230,16392,4988,-13806
-18807,6262,6870,17190,4331,-16371
-17291,9274,4266,18882,2828,-23137
-16067,11254,4134,18766,2411,-24414
-10207,17114,3098,18215,-266,-24583
-8031,18814,2818,18169,-564,-24341
2049,24298,4074,16300,2943,-24077
4393,24298,4422,15242,5220,-24897
8577,26694,5098,13921,10536,-27476
12233,31398,9722,12175,13889,-27069
11989,30054,16506,5124,8407,-17013
10849,26826,16290,2414,4629,-13041
8397,19658,13590,-1109,-3603,-6527
5829,13022,9706,-2250,-10047,-1961
2813,6710,4166,-1922,-14348,3478
2209,6094,2894,-1697,-14469,5256
533,5430,1230,-1623,-13279,9655
-1771,5330,1450,-1947,-11762,14561
-4911,4770,2698,-3300,-10393,22046
-4691,5490,2814,-4186,-9627,24385
-4355,7890,2682,-6781,-6419,29536
-3187,10650,4206,-10460,-2559,32924
3117,18174,7122,-17145,3347,32924
5749,20554,8962,-17309,4185,32924
5257,23526,18394,-13755,4423,30924
4485,25194,20698,-12888,3253,29340
-2775,22538,21326,-12198,-5775,26019
-4863,20602,20166,-12214,-9346,23935
-9379,14310,11350,-8286,-15997,15138
-10751,11898,9218,-6835,-15869,11773
-13399,8154,6210,-4850,-13076,4436
-17867,6254,4610,-3233,-9177,-2724
-21951,3982,2134,-1316,-3681,-12847
-22235,3690,1730,-1128,-1519,-15510
-22395,3202,706,-608,2754,-20366
-21443,5074,-234,1232,5697,-24125
-18971,9766,-170,6543,5419,-25749
-18375,10774,-182,8098,4216,-25336
-15959,12954,-430,10526,1929,-24577
