acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-5541,9351,-5108,148,3115,-646
-5293,8983,-5112,38,-1156,150
-5277,8959,-5076,41,-1069,126
-5381,9031,-4968,-50,-498,80
-5221,9079,-5204,-26,-584,93
-5265,9015,-5112,-41,-553,150
-5245,8959,-5232,-23,-533,95
-5213,8975,-5248,-41,-517,122
-5257,8963,-5300,-31,-498,110
-5253,8987,-5212,-40,-452,124
-5337,8903,-5284,-75,-306,112
-5401,8903,-5328,64,-399,67
-5433,9023,-5312,0,-321,33
-5385,8987,-5236,-3,-353,28
-5345,8983,-5252,30,-326,59
-5397,8951,-5232,-42,-107,36
-5325,8991,-5304,-77,-69,52
-5361,8999,-5100,-37,-216,57
-5265,8927,-5184,-7,-289,66
-5269,8951,-5388,36,-375,68
-5377,9011,-5236,17,-167,118
-5405,9035,-5204,-6,-81,72
-5409,9111,-5152,-76,27,23
-5417,9071,-5264,-67,-49,-12
-5557,9083,-5192,-32,-249,-2
-5545,9015,-5336,-61,-415,32
-5565,8959,-5400,10,-472,111
-5545,8955,-5344,-34,-164,111
-5445,9019,-5468,-8,-29,58
-5405,9051,-5296,11,104,18
-5337,9023,-5320,22,144,-9
-5305,8987,-5180,76,116,0
-5277,9019,-5292,78,100,-38
-5389,8959,-5220,111,134,27
-5389,8839,-5284,103,145,3
-5373,8939,-5344,127,135,45
-5329,8955,-5348,141,228,30
-5337,8959,-5328,118,203,12
-5257,8915,-5244,42,140,22
-5293,8963,-5244,40,73,19
-5325,8895,-5344,52,-3,54
-5405,8895,-5344,43,46,104
-5433,8835,-5272,25,26,96
-5421,8963,-5172,53,68,60
-5277,9015,-5252,51,112,38
-5285,8935,-5292,56,126,21
-5165,8931,-5296,41,137,23
-5345,8963,-5260,16,139,27
-5349,8891,-5244,15,74,66
-5353,8899,-5296,21,24,71
-5269,8875,-5332,1,23,52
-5289,8911,-5396,-26,43,62
-5269,8887,-5224,1,56,43
-5221,8947,-5220,18,-55,61
-5289,8987,-5292,-24,-24,36
-5373,8875,-5352,-39,-33,64
-5345,8887,-5356,-10,37,29
-5289,8883,-5260,-31,-14,25
-5245,8939,-5264,-32,-102,-12
-5237,8859,-5272,-3,-107,-60
-5229,8831,-5412,-25,-104,-21
-5245,8919,-5300,-39,-151,47
-5381,8875,-5280,-17,-155,-1
-5361,8875,-5256,-31,-204,-18
-5365,8891,-5196,-28,-162,-1
-5325,8935,-5492,-14,-120,12
-5313,9015,-5316,-20,-35,-19
-5341,9011,-5224,-65,-1,-3
-5369,8963,-5196,-83,-140,4
-5281,8915,-5176,-116,-310,-34
-5301,8891,-5460,-142,-383,8
-5377,8947,-5364,-188,-260,27
-5433,8895,-5372,-184,-237,35
-5365,8875,-5248,-148,-219,3
