acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-11237,14295,1612,6688,-22898,16735
-11073,14279,852,7188,-22807,16231
-11009,14355,552,6860,-22577,15795
-10933,14619,-1884,5569,-20776,14778
-11137,14883,-2284,5357,-19776,14701
-12041,15239,-3348,4825,-14940,14358
-12245,15267,-3828,4802,-13413,13927
-11681,15387,-3936,4320,-9847,13096
-11569,15323,-3360,2698,-7198,12443
-13185,15039,-3816,1802,-6230,12007
-13673,14735,-4152,2267,-6372,11811
-13661,14735,-4092,2804,-6092,11255
-13725,14855,-3088,1963,-5603,10352
-13749,14651,-3292,1032,-7441,8587
-14105,14339,-4072,1146,-8353,8240
-14197,13555,-5536,1385,-9408,7033
-13301,13055,-6516,638,-8761,6045
-13593,11895,-8356,1449,-6825,5764
-14309,11383,-8116,2120,-6435,5739
-15193,10051,-8876,2324,-5361,3837
-14857,9879,-9636,2400,-4613,3143
-13737,10899,-9616,2881,-539,2006
-14017,10803,-9248,2994,312,1993
-15537,10623,-9512,4403,1796,2398
-15841,10771,-9448,4832,2535,2345
-16261,10571,-7516,4389,4350,1917
-16361,10283,-6936,4056,4036,1564
-15841,14683,-6060,1882,2338,-775
-15453,16387,-6288,867,2217,-1085
-15501,16903,-6912,-607,3385,-1295
-16029,16243,-6112,-1958,5622,-1425
-17437,14583,-4052,-2542,7237,-2513
-17309,14487,-3072,-2320,6899,-3097
-16737,15279,-1388,-2144,5637,-4405
-15961,15967,-844,-2340,4445,-5542
-15537,15007,-1148,-2240,4187,-6665
-15373,14995,-1152,-2120,4322,-6930
-15033,15327,-1020,-2056,5270,-7087
-14921,15451,-376,-2113,6549,-6884
-15289,15195,732,-2541,7775,-7005
-15269,15171,1304,-2979,7662,-7491
-14205,15343,1404,-5196,6785,-9348
-13409,16291,1140,-6097,6587,-9803
-12789,15519,256,-7681,5709,-9017
-13149,15815,1060,-7687,5117,-8966
-14393,16359,716,-9221,1511,-10775
-13489,16611,-184,-9872,1007,-11472
-11797,17659,-2192,-12106,2777,-12363
-11869,17803,-2840,-12433,3357,-12314
-12609,18315,-4460,-12093,5576,-11135
-12717,18591,-4728,-11353,6190,-10507
-12889,19679,-3276,-9296,7939,-7913
-13205,19739,-2916,-8772,8119,-7013
-13125,18887,-2232,-7558,8468,-4826
-13025,18291,-2336,-7165,8669,-4040
-14657,14903,-2924,-5207,8013,-2504
-14645,14843,-3592,-4651,8450,-2738
-13465,14699,-4484,-5216,14239,-4591
-13145,15111,-4156,-5887,16136,-5300
-13421,15415,-4832,-6264,18800,-6936
-13801,15191,-4424,-6009,18751,-7427
-14061,16595,-3436,-6160,17758,-8703
-13793,16903,-3432,-5958,17356,-8826
-13665,19739,-2060,-5689,15459,-8391
-13885,21771,-1888,-5768,14275,-8352
-12677,25419,-2564,-4650,9323,-7621
-12149,25691,-3040,-4073,8291,-6784
-11601,20527,-2912,-575,6614,-2069
-11965,19159,-2436,524,6494,-280
-14005,15403,640,2144,4877,3749
-14229,14559,1188,2250,3438,4512
-14497,12283,2132,2094,-3595,5770
-14321,11923,2068,1858,-6033,5902
-14597,12263,1316,1107,-14222,5606
-14993,13027,404,989,-16791,5248
-15265,14675,-2348,1905,-22214,3588
-14965,15131,-2888,2567,-22547,3307
-15137,15483,-5372,5309,-20032,3006
-16105,16579,-3648,6340,-17281,2741
-15829,19367,-6432,9090,-8791,3883
-16945,17183,-5220,12712,-399,5156
-16889,17255,-4940,13060,35,5177
-16593,17415,-4460,13507,804,5272
-15441,18243,-1048,14604,4214,5923
-15377,18151,144,14656,4201,6102
-15609,16779,1824,14629,1671,5995
-15541,16767,1924,14522,605,5777
-15501,16335,2244,13062,-1862,5514
-15697,15763,2180,12506,-2558,5366
-16361,16151,1944,10868,-5302,3901
-16469,16579,1644,10326,-6171,3328
-15589,17215,796,8192,-6900,1694
-15493,17211,632,7341,-6405,1319
-15945,20723,916,3762,-5039,-804
-15601,21935,908,1987,-4562,-1563
-14833,21175,-360,-4747,-2013,-2473
-15017,19435,-940,-6355,-941,-2328
-16493,13011,-1660,-8144,2146,-1650
-16813,11455,-1588,-7915,2954,-1408
-17797,8467,-652,-5999,4944,-677
-17457,8199,-320,-4964,5155,-565
-16921,9347,1136,-2746,6538,-445
-16921,10051,1384,-2294,6534,-795
-16765,14071,2444,-2358,4221,-2879
-16657,15939,2588,-3199,3139,-3904
-15697,21275,1104,-8653,280,-7110
-15189,21155,-60,-10555,71,-7660
-15005,18875,-3056,-13985,2887,-8122
-15193,17975,-3300,-14315,4562,-7946
-16117,15587,-2564,-13790,9709,-6644
-16541,15099,-1860,-13083,10464,-6304
-16717,15023,616,-10837,9837,-5582
-16421,15203,1008,-10434,9159,-5257
-15509,15127,736,-9718,7321,-4130
-15313,15039,684,-9446,6690,-3840
-15045,15031,-124,-8611,5166,-3434
-14953,15463,-296,-8613,4946,-3458
-14837,16575,-552,-8980,4406,-3721
-15197,16827,-928,-9271,4381,-3760
-15537,17979,-1484,-9403,3650,-3685
-15593,18323,-2060,-9380,3843,-3615
-16033,19551,-2576,-8822,4384,-3219
-16029,19951,-2784,-8392,4597,-3118
-16561,21355,-3552,-7033,5370,-2294
-16565,21647,-3748,-6344,5604,-1926
-17645,25579,-3324,-4524,6083,-1043
-17781,26375,-3680,-3619,5707,-848
-17489,24771,-2636,-47,5505,682
-17577,24307,-1432,588,4915,1234
-18881,18967,2796,1667,-1035,3491
-19605,16767,3840,1855,-4114,3931
-21009,12631,6184,1393,-16266,4459
-21229,12327,6488,957,-20532,4514
-21909,13255,4948,1028,-32619,4344
-21897,13927,3336,1594,-34829,4060
-20565,16727,-900,3401,-32700,1605
-19505,17631,-1884,3502,-29165,684
-17001,16867,-1104,3901,-14574,-1509
-16913,16187,-324,4209,-10694,-1922
-16945,14867,2832,4834,-2785,-2795
-16861,14775,3532,4876,-1420,-2815
-16217,14627,6344,4245,-411,-2783
-16209,14391,7000,3646,-819,-2871
-15693,13663,8224,2888,-2981,-4009
-15397,13527,8040,2631,-3614,-4385
-14925,14063,7056,1477,-5198,-5338
-14801,14275,6692,1238,-5216,-5483
-14709,14763,5500,416,-2656,-5576
-15009,14783,5372,157,-1538,-5481
-15141,15295,4920,-222,1023,-5245
-15605,16091,4800,-369,3450,-4885
-16301,16743,3644,191,6532,-4250
-16021,17655,4156,199,7427,-4045
-16401,18483,4684,-218,8816,-3385
-16725,17939,3664,326,9436,-3401
-16273,20931,3312,-607,12635,-3717
-16077,22523,3204,-1333,13921,-3668
-15993,22587,2096,-2347,15994,-2932
-16801,21099,2196,-3171,18606,-832
-18577,16323,4176,-3615,19713,2968
-19221,14811,4764,-3217,19060,3956
-20313,12183,5996,-1881,15998,5406
-20317,10403,6808,-963,12064,6321
-18753,11351,6312,-251,6109,6250
-18513,11995,5788,134,3766,5896
-17481,14023,3360,-738,1373,4329
-17401,14147,2892,-1606,2036,3861
-17125,15019,1636,-3534,4292,2610
-17345,15811,1292,-3623,4335,2098
-17333,20051,244,-3685,4516,395
-17285,21107,-572,-3729,5474,-68
-16813,20307,-2368,-3351,11050,233
-17157,19259,-2220,-2999,12862,794
-18769,17735,484,-1657,13675,1723
-18853,18315,1224,-1515,12758,1571
-17937,17511,1792,-2057,8972,1240
-17977,17259,1384,-2222,7787,1121
-18777,17119,644,-2366,2733,1032
-18881,17055,260,-2354,1131,1033
-19489,17563,-848,-2178,-2842,521
-19533,17835,-1472,-2077,-3498,176
-19245,16339,-2256,-1839,-3328,-262
-19381,15399,-2160,-1637,-3212,-373
-19621,13643,-1624,-996,-3336,-674
-19689,13231,-796,-556,-3914,-1020
-19765,14323,-40,-602,-6282,-2508
-19545,15171,96,-748,-7273,-3185
-18761,17575,-1292,-637,-8655,-4660
-17805,20275,-2544,-496,-7328,-5678
-18265,24427,-2760,-491,-3663,-7088
-18305,24687,-2712,-79,-3161,-7440
-17133,24687,-2648,3196,-1364,-7893
-16657,23347,-2352,4501,-146,-7139
-16773,17175,564,7129,3603,-2840
-17385,15299,1916,7428,3613,-1491
-18497,13103,5492,8314,-3650,772
-18413,13139,6232,8454,-7296,1010
-17889,13931,5264,7962,-18151,663
-16861,18475,-396,8303,-23796,-2094
-16729,18819,-764,8371,-23446,-2335
-16537,19207,-1024,8385,-22819,-2583
-15797,19687,-2604,8658,-14458,-3225
-15893,19207,-2052,8702,-11800,-3156
-16405,17079,-260,8982,-6641,-2757
-16401,16523,200,9249,-5974,-2608
-15661,14751,1828,9951,-4803,-1426
-15677,14311,2160,9926,-4836,-988
-15661,13619,3188,9687,-7347,-220
-15569,13551,3136,9679,-8368,-191
-15165,14015,2076,9514,-9994,-176
-15289,13827,1688,9329,-9863,-186
-15645,12483,1248,8443,-8972,184
-15761,12455,1344,8120,-8974,232
-16057,14207,872,7111,-9183,191
-16145,15071,548,7013,-9134,132
-16305,16315,-560,6806,-7452,499
-16285,16739,-896,6714,-6623,649
-16857,19315,-1884,6862,-3675,1345
-17021,19507,-2088,7064,-2358,1769
-17353,18651,-1008,6705,2354,3957
-17897,18807,440,5999,2566,4701
-19265,23603,2672,2216,-3410,4811
-18857,24403,1484,1028,-5467,4671
-17825,23271,-2592,-1886,-5372,6377
-18197,22303,-2936,-2625,-4312,7343
-21729,15495,-2908,-1881,-3458,10091
-22837,13403,-3108,-437,-3946,10516
-23413,9255,-2288,4683,-5783,10793
-23045,8859,-1748,5692,-5895,10610
-22301,10975,-804,7939,-7862,9091
-21805,12335,-840,8401,-8905,8211
-19945,16819,-2776,7981,-9834,5331
-19285,17503,-3612,7359,-8691,4783
-18805,17967,-4644,4420,-1927,4184
-19021,17339,-4256,3408,-157,4213
-19097,14279,-2828,1357,2946,5006
-18989,13639,-2204,1064,2856,5413
-19221,12567,180,334,-1052,7194
-19233,12295,864,-6,-3271,7568
-19265,11827,1348,-1020,-8706,7774
-19293,12003,-48,-1828,-14699,7426
-18825,13831,-4244,-2137,-20027,6990
-18473,14279,-5448,-2183,-20130,7014
-17913,14531,-7564,-2306,-16239,7726
-17821,14415,-7412,-2183,-14472,8001
-18213,14455,-5696,-1301,-10644,9225
-18245,14503,-4832,-995,-10335,9672
-18165,14727,-2152,-908,-11783,10926
-18073,14695,-1512,-1087,-13135,11146
-17305,15291,-640,-1380,-18726,11144
-17125,15727,-644,-1601,-20304,10938
-16265,16227,-1244,-3155,-24070,9881
-15769,16083,-2144,-3456,-24818,9604
-15217,16675,-3132,-3270,-24408,9567
-15425,17883,-2520,-3763,-24030,9256
-15221,20255,-3020,-6003,-25626,7290
-14825,19295,-4304,-5655,-25727,7011
-14125,15267,-3292,-2345,-23604,7338
-14221,14443,-2256,-1163,-23193,7448
-15045,12207,-448,2134,-23215,6761
-15161,11899,-248,3053,-23590,6092
-13857,13027,-1836,5406,-24312,3274
-12921,14275,-3300,5998,-23750,2370
-10129,18935,-7624,6619,-15001,518
-9957,20239,-7900,6252,-11142,258
-10197,21571,-7152,6307,-1489,268
-10413,21631,-6504,6814,756,233
-10905,21463,-3668,7744,5697,1008
-11029,21127,-3028,8022,6543,1288
-10273,19883,-200,8585,7186,3075
-10105,19467,520,8770,6377,3947
-10873,18523,2464,9654,1038,7283
-11309,18371,3096,9738,-1099,8095
-11865,17671,2836,9795,-8280,9361
-11765,17719,2268,9860,-10004,9431
-11121,18559,-236,9939,-12426,9277
-10929,18703,-932,9779,-12109,9263
-11165,18799,-3248,9810,-8883,10079
-11529,18763,-3732,10025,-7403,10637
-12753,18527,-2660,10110,-2137,12394
-13277,17887,-2324,10077,-1176,12749
-13189,15995,-1576,9970,-222,13837
-13349,15291,-1292,9872,-209,14284
-14493,13303,-172,8907,-2204,14686
-14361,13007,-560,8437,-3374,14496
-14069,12663,-2564,6952,-6355,13747
-14225,12255,-2976,6336,-6775,13320
-13673,13683,-4656,2748,-7000,10234
-13025,13795,-6336,1493,-6680,9824
-13909,10591,-9400,17,-2059,10530
-15013,9411,-8668,-48,-565,10815
-16865,8031,-6680,-1336,352,10335
-16749,8159,-6468,-1697,127,9931
-16129,9079,-5872,-1533,-1773,8405
-16061,9479,-5576,-1764,-2666,7942
-16169,9967,-5864,-3244,-5808,5978
-16289,10199,-6240,-3660,-6584,5189
-16581,11239,-7020,-5232,-7783,2362
-16649,11599,-7272,-5857,-7626,1474
-17453,12291,-7328,-8005,-5989,-855
-17769,12243,-6888,-8726,-5384,-1484
-18057,12199,-5464,-10478,-4342,-3345
-18077,12235,-4864,-10870,-4302,-3743
-18449,12151,-3156,-12158,-5675,-4502
-18461,12275,-2852,-12485,-6460,-4844
-18877,12563,-3352,-13175,-7827,-6336
-18793,12907,-3612,-13378,-7854,-6951
-17949,14155,-3044,-14960,-7035,-8446
-17749,14391,-2560,-15573,-7154,-8621
-18017,15691,-2596,-16888,-7285,-9348
-18113,16271,-3144,-17187,-7062,-9543
-18453,17747,-4840,-17535,-4155,-9307
-18361,18011,-5288,-17326,-2704,-9070
-18173,17627,-4912,-15722,1519,-7713
-18105,17171,-4068,-12460,4979,-5736
-18085,17171,-3992,-12206,5116,-5580
-18177,17131,-3920,-11752,5433,-5286
-17849,16859,-3080,-9840,5543,-3884
-17657,16571,-3124,-9356,5398,-3456
-17553,17759,-1948,-8611,4124,-2572
-17937,19563,-1432,-8753,2909,-2774
-17349,26991,-2420,-9581,-3955,-4495
-16453,28299,-3348,-9403,-5362,-4719
-14281,25599,-5628,-7185,-4320,-2703
-14245,22543,-5476,-6083,-2944,-1310
-16433,13015,-4748,-2784,1151,3115
-17345,11087,-4272,-1931,1958,3916
-18449,8571,-2356,1299,1158,4500
-18253,9011,-1608,2202,-195,4460
-17525,13047,-300,4129,-6950,3355
-17101,15251,-496,4630,-9654,2801
-15121,19931,-2480,7551,-15937,1941
-14729,20775,-3144,8652,-16273,1999
-15237,21491,-4220,12110,-12723,3237
-15669,21347,-4408,13149,-10816,3756
-16389,20239,-3612,15587,-3557,5420
-16713,19855,-3104,16212,-1819,5980
-17489,18631,-1740,18265,44,6624
-17185,18795,-1488,18653,438,6519
-16085,18643,356,18024,1194,6532
-15973,18339,948,17502,903,6451
-16117,17871,1364,16229,-1479,5133
-16005,17783,1108,15945,-2205,4623
-15661,16943,672,14705,-2707,3411
-15693,16603,664,14315,-2468,3152
-16121,15535,-176,13436,-823,2171
-15925,15399,-404,13226,-128,2010
