acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-3517,5591,-6788,1844,2731,-3060
-3509,5671,-6768,1827,2854,-3039
-3545,6007,-6120,1458,2545,-2488
-3253,6131,-6588,1108,470,-1188
-3341,6131,-6484,1036,460,-1087
-3397,6115,-6552,1028,417,-985
-4049,6071,-6244,750,102,-145
-4309,5931,-6300,718,-128,152
-4841,5575,-6236,754,-339,701
-4897,5579,-6224,743,-340,798
-5609,5555,-5452,401,-570,1208
-5901,5611,-5292,247,-712,1251
-6009,5395,-4544,-1497,-935,412
-5905,6075,-4576,-2505,-1141,-410
-5313,9899,-4372,-5640,-3326,-3047
-5857,10247,-3336,-6505,-4206,-3968
-8685,9711,-1008,-9281,-8610,-7636
-9369,9583,-1128,-9644,-9834,-8795
-10357,9155,-2552,-9734,-10003,-12372
-10453,8939,-2692,-10076,-8839,-13344
-8973,8915,-3540,-11886,-3407,-16580
-7633,10415,-3940,-12206,-1901,-17371
-6845,12863,-3800,-12880,-294,-18287
-7977,12615,-1976,-13130,439,-19148
-10057,12535,996,-13293,-3386,-21383
-10373,12995,1168,-13533,-5560,-22015
-10953,14519,500,-14259,-9981,-23011
-11581,16555,-1100,-15114,-12029,-23648
-12293,19931,-3524,-15749,-10594,-23503
-12289,20879,-4144,-15537,-9304,-23161
-11497,23687,-5068,-13239,-3881,-20119
-11005,23947,-5452,-11975,-1803,-18246
-10921,23603,-5704,-8458,2342,-13159
-12025,22411,-4056,-4822,5641,-7732
-15409,18779,668,-1970,7086,-2611
-15789,18243,1740,-1666,6363,-2103
-15137,18123,3252,-1263,2807,-1292
-14473,17527,3524,-926,-2620,-661
-13349,17075,2032,-1105,-9509,-820
-13093,17039,1476,-1488,-10852,-1060
-13005,16347,-112,-2347,-12198,-1668
-13581,16115,-1120,-2962,-12277,-2306
-14601,14935,-1272,-3337,-10737,-3231
-14813,14651,-1288,-3225,-9982,-3493
-15433,14927,-2248,-2571,-6051,-4491
-15437,15327,-2708,-2240,-4283,-4893
-15213,17147,-4396,-702,3281,-5579
-15157,17575,-4468,-175,6262,-5554
-15593,18667,-2728,1004,14317,-5340
-15809,19003,-1780,1056,16197,-5294
-16553,18871,-356,991,18828,-5236
-17041,18387,932,749,19529,-5425
-17085,22995,2644,-699,16460,-6651
-16765,25191,2224,-1536,15082,-7087
-15649,26831,740,-3100,13403,-6600
-15497,22603,-140,-3879,13984,-3932
-18461,14223,1648,-2800,13050,1229
-19601,12199,2880,-2150,11130,2400
-21281,9087,5532,-288,1137,3986
-21253,8907,5852,-8,-2326,4005
-20625,9779,4456,1012,-11290,3244
-20193,10823,3464,1247,-13146,2760
-18417,14719,-460,848,-12613,617
-17681,15727,-1840,617,-10429,-196
-16201,17495,-4460,199,1444,-1809
-16417,17567,-3936,94,5714,-1937
-18197,17023,-844,-423,15596,-1675
-19029,16691,236,-647,16972,-1586
-20365,15991,2892,-1013,15879,-1496
-20485,15859,3268,-1120,14405,-1568
-19225,15515,3632,-1844,9845,-1130
-18797,15347,3684,-2105,8655,-897
-18533,15039,3624,-2371,5999,-395
-18193,14747,3400,-2652,3312,-109
-18229,14367,2328,-3383,290,-72
-18157,14399,1928,-3563,-344,-140
-18117,14263,608,-3733,-424,-269
-17965,14119,-272,-3855,743,-324
-17937,14119,-636,-3852,3462,-458
-17909,14203,-760,-3793,4258,-592
-17773,14627,-412,-3661,5882,-822
-17681,15123,-380,-3485,7382,-1132
-17681,16843,-724,-2929,9301,-1501
-17737,17259,-884,-2657,10087,-1571
-17757,17943,-840,-2121,12312,-1452
-18405,21547,464,-2099,13730,-1923
-17653,27663,-828,-1754,13003,-3144
-16881,24323,-1704,-891,14440,-2345
-18093,15555,1088,1658,22230,1884
-19557,13903,3044,1938,22827,2878
-21969,13543,6724,2773,16602,3219
-21845,14611,6756,2996,13664,2648
-19645,19183,4532,2113,8622,369
-18805,20879,2992,1606,8757,-307
-17201,21207,364,369,14769,-556
-17561,20155,728,169,17005,-342
-19761,17119,2540,95,19634,-687
-19881,16119,2848,112,19701,-961
-19329,13491,2760,497,19657,-1931
-19117,13159,2804,664,19569,-2388
-18057,14131,2084,976,19781,-4045
-17809,14335,1712,1127,20366,-4527
-17325,14615,1328,1723,23081,-6258
-17389,14779,1096,2002,24019,-6883
-17545,16503,88,3543,27738,-9243
-17285,16755,-368,4144,27956,-9705
-17421,15935,980,5267,27956,-10045
-17933,16127,1924,5380,27956,-9970
-18845,17843,4516,5499,27956,-9917
-18985,18239,4928,5511,27956,-10035
-18077,19999,6492,3840,27889,-11167
-17621,20919,6660,2414,25610,-11669
-15873,24563,7120,-3578,17065,-13108
-15157,24983,6016,-5503,14464,-13174
-14609,19431,2672,-10363,10761,-10919
-15233,17375,1884,-11214,10428,-10015
-17241,13343,88,-11309,8640,-8307
-16469,12271,88,-9413,7634,-7726
-16281,12387,280,-9282,7674,-7708
-16073,12655,316,-9080,7770,-7734
-15025,15227,128,-8971,8762,-7897
-15009,16587,-104,-8983,8980,-8077
-14613,18835,-1700,-8417,10033,-8242
-14457,18683,-2260,-7862,10974,-8050
-14393,19103,-2460,-6633,14246,-7228
-14549,21043,-1812,-5966,17954,-6108
-14889,22047,-652,-6424,21226,-4088
-14977,21215,-388,-6678,21593,-3290
-15553,18419,80,-7081,21226,-1780
-15989,15531,888,-7343,19592,-664
-16117,12843,1804,-8088,14859,233
-15993,12571,1792,-8263,13334,359
-15681,12831,1040,-8473,7404,522
-15597,13563,672,-8745,5802,539
-16017,15619,-2336,-9218,2544,246
-15957,16119,-3564,-9084,2507,150
-15769,17287,-5828,-8257,5472,370
-16009,17643,-5908,-7887,6881,607
-17481,17667,-6044,-6047,10447,1228
-17785,17527,-5784,-5315,11237,1435
-18393,16971,-4720,-3511,12461,2306
-18437,17251,-3996,-3092,12125,2556
-18969,19011,-2780,-2053,7818,2959
-18825,18487,-2904,-1251,5888,3045
-17701,16427,-3972,2361,3258,4231
-17613,16003,-3688,3375,3365,4898
-18033,15239,-2408,5175,3046,6224
-18777,15671,-964,6604,970,6838
-18741,16999,-652,8711,-4660,6146
-18185,17295,-1300,9316,-5698,5735
-17061,17699,-2220,10410,-5794,5297
-16725,18055,-2632,11438,-4236,4917
-16505,18071,-1548,12126,-986,4500
-16601,18083,-1140,12151,-381,4323
-16813,18579,-524,12419,-114,3728
-16373,18179,240,12521,-383,3141
-15573,17299,1248,11534,-1208,2449
-15453,17027,1568,11070,-1721,2268
-15585,17855,876,10112,-3386,1401
-15469,18239,372,10072,-3598,1159
-14677,18139,-56,9621,-1482,1215
-14801,17783,288,9265,-392,1345
-15105,16523,1176,7927,954,1530
-15269,16235,1188,7642,1074,1391
-14733,15787,924,6730,1952,1160
-14697,15575,1232,6173,2411,1214
-15029,14839,2268,4330,2393,1166
-15137,14783,2428,3854,1871,1090
-15305,14719,2720,2230,-611,630
-15277,14555,2520,1645,-1270,453
-15417,14275,1836,-32,-2536,-204
-15425,14523,1580,-469,-2791,-445
-15937,14787,440,-1543,-3017,-1106
-16149,14719,128,-1793,-2660,-1362
-16293,15531,-612,-2615,-821,-2378
-16389,16079,-804,-2935,-192,-2658
-16717,17527,-816,-3724,1418,-3630
-16649,18519,-596,-4251,1948,-4068
-16301,27107,956,-8965,2099,-6893
-15433,27727,424,-11121,2085,-7367
-14721,24459,-1668,-14619,3727,-6859
-16305,21207,-2728,-15859,5750,-6402
-17189,14387,-4584,-13708,8385,-4957
-17253,12835,-4404,-12193,9801,-4401
-17677,12351,-2200,-8819,11873,-3411
-17825,13543,-48,-6823,12037,-2649
-17397,15631,148,-4674,10678,-1981
-17029,16479,-100,-4105,10276,-1734
-16445,17855,-156,-3326,8695,-1069
-16425,17907,-276,-3535,8089,-1008
-16985,17363,-1940,-3983,7382,-1240
-17173,16899,-2616,-3863,7887,-1260
-17601,15075,-2616,-3488,10914,-868
-17909,14771,-2260,-3354,11360,-708
-18429,14427,-1156,-2840,10622,-657
-18265,14259,-584,-2429,8963,-629
-17977,14275,-680,-2377,6226,-653
-17989,14127,-872,-2342,5553,-721
-18181,13771,-3036,-2615,4174,-879
-17445,14403,-628,-3267,2378,-924
-17005,13559,920,-3301,2309,-1080
-17705,14307,-1776,-3276,1919,-1165
-17065,13779,1344,-1465,414,-43
-18953,12803,-6196,-985,-2641,-1611
-17301,14387,-1576,101,-3845,-1231
-17253,15007,-2220,428,-3984,-1069
-17001,15863,-2464,1390,-3529,-649
-16897,16103,-2420,1767,-3081,-590
-16433,16659,-2064,2281,-1283,-115
-16349,16827,-1744,2329,-806,-1
-16141,16835,-488,1823,-776,122
-15989,17019,-284,1608,-1164,88
-15501,17259,-396,1129,-2339,232
-15421,17275,-576,982,-2487,458
-15577,18331,-348,571,-2756,1330
-15661,19295,-256,289,-3077,1528
-16301,22887,-984,-444,-4953,1857
-16153,23091,-1592,-378,-5286,2071
-15721,21131,-2296,1012,-4470,3563
-15553,19827,-2100,1726,-3937,4410
-16521,15551,-884,4388,-2938,7143
-16961,14559,-324,5275,-3219,7810
-17833,12835,156,8002,-5866,9034
-17685,13119,2000,8563,-7352,9274
-17501,15347,1020,9958,-10474,8849
-17417,16423,1068,9995,-11487,8408
-16989,18451,1016,8706,-14183,6116
-16733,18551,520,8076,-14671,5215
-16085,19151,-1452,6718,-14111,2774
-15873,19183,-2116,6759,-13119,2324
-15601,17767,-2172,7129,-7104,2369
-15825,17271,-1840,7236,-5064,2616
-16737,16507,-280,7679,-896,3050
-16745,16675,124,7988,-505,3068
-16153,16011,1020,8537,234,3386
-15993,15639,1308,8439,349,3512
-15985,14863,1972,7156,-787,2858
-15909,14807,1948,7010,-882,2722
-15825,14475,1612,6277,-1221,2008
-15561,13955,1176,4297,-754,745
-15525,13679,1028,3554,-355,344
-15453,13035,944,861,1210,-917
-15425,12859,1044,-74,1637,-1371
-15533,12611,1060,-2063,2261,-2262
-15637,12631,1104,-4045,2487,-3282
-15669,13699,1244,-7037,2182,-5058
-15681,14059,976,-7969,2194,-5604
-15777,15171,992,-9773,2296,-6683
-15985,16559,776,-11335,2033,-7796
-15925,19019,380,-13837,2285,-9406
-15945,20771,316,-14846,2415,-10062
-15725,26007,148,-17567,2371,-11550
-14965,29231,-2084,-20345,3285,-11758
-15533,23599,-4532,-20179,8037,-8884
-16317,20375,-4656,-18783,9346,-7769
-17909,14491,-2452,-12530,9420,-5156
-18089,13959,-1400,-10589,8381,-4602
-17741,14075,420,-5868,3990,-3107
-17497,14495,356,-4893,2604,-2735
-16229,15875,-1572,-1910,101,-1603
-15921,16371,-2048,-1013,51,-1274
-15497,17571,-2876,433,532,-797
-15481,18099,-3064,1424,1837,-277
-16065,17075,-2848,2353,3914,416
-16329,16543,-2464,2633,4242,668
-16773,15531,-1272,2998,3996,1163
-17041,14651,-476,3329,2609,1581
-16981,14007,208,3608,-1052,2083
-17037,13811,304,3675,-2362,2163
-17017,13735,144,3733,-5139,2181
-17081,14075,-296,3686,-8017,1873
