acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-5991,12986,3086,-417,1338,-458
-5995,12950,3018,-442,1306,-514
-5451,13046,3330,-413,1083,-635
-4783,13458,3078,-232,67,-308
-4751,13494,3126,-230,118,-313
-4779,13450,2998,-191,125,-268
-4887,13310,2706,-15,715,-276
-4879,13314,2590,111,1049,-282
-5007,12702,2614,178,2376,38
-5251,12314,2710,136,2650,93
-5779,11298,2886,110,2644,-407
-5839,11086,2678,207,2350,-691
-5703,10898,2118,481,1983,-1457
-5447,10930,1558,666,2070,-2147
-5323,11130,946,1070,2521,-2848
-5403,11222,686,1227,2678,-3043
-5699,11266,370,1493,3606,-3774
-5931,11458,578,1979,4851,-4719
-6763,11654,1082,3106,6621,-6806
-6999,11922,1314,3584,7117,-7572
-7535,12698,1818,4659,7887,-9107
-8335,13122,2610,5745,8046,-10348
-10059,13522,2694,7869,8024,-12526
-10643,13838,2290,8688,8416,-13301
-12367,15682,2262,10925,11556,-15763
-12727,16578,2294,11432,12966,-16379
-13479,18926,3298,12616,17023,-16886
-13831,19454,3938,12724,17830,-16742
-14751,21354,5918,12358,18400,-15676
-14799,21794,6550,12169,17811,-14904
-14551,21150,7562,10657,16205,-12191
-14987,19566,8082,8077,14170,-9300
-16259,20994,8182,3413,10792,-6560
-16235,21186,7922,2323,9717,-6137
-15643,20954,6934,656,7923,-5681
-15131,19958,6142,-650,6684,-5998
-14507,17506,4742,-1957,6404,-7174
-14367,16718,4518,-2250,6392,-7586
-14027,14902,3810,-2599,6180,-8269
-13411,13378,3134,-2467,5655,-8318
-13323,12842,2906,-2032,5337,-8598
-13255,13186,2922,-2053,5413,-8822
-13191,14586,2778,-1556,5502,-9820
-12963,15006,2846,-1196,5275,-10163
-12203,16838,2974,-262,4186,-10686
-12019,17466,3062,-236,3786,-10734
-11439,18410,2810,-580,1995,-10103
-11163,18654,2442,-838,1443,-9623
-10995,19386,1526,-2025,523,-7704
-11039,19566,1158,-2414,532,-6996
-11015,20714,450,-3200,1008,-4591
-11215,21062,422,-3439,1427,-3910
-11943,23438,1370,-3906,2416,-2551
-12007,24498,1794,-3988,2542,-2190
-12219,26082,1994,-4024,2996,-762
-12415,26146,2278,-4105,3199,-397
-12287,26398,2810,-4155,2898,761
-11791,23678,3322,-3844,1085,2873
-12115,17162,3878,-3194,-3317,7279
-12583,16186,3850,-3260,-4228,8548
-13947,16050,3902,-3247,-5177,10457
-14491,17314,3862,-1946,-5798,11107
-13851,20586,4906,2292,-7125,10638
-13531,21290,5634,3792,-7865,10556
-13387,22342,6774,5866,-9496,10742
-13907,22770,7178,6534,-10602,11098
-14703,23258,6522,5531,-9996,12757
-14895,23066,5834,5006,-9163,13429
-15423,20898,5402,3224,-5406,15152
-15495,19914,5318,2595,-4398,15584
-15231,16990,5506,610,-1835,16724
-15259,16190,5682,28,-1327,16895
-15279,13486,4874,-936,105,16635
-15219,13042,5074,-965,529,16251
-15267,11386,6258,-541,-143,14645
-15303,10890,6698,-455,-915,14072
-15835,10510,6650,92,-3592,12003
-16027,10682,6698,346,-4357,11157
-16087,11494,6254,1653,-6260,8353
-16187,11862,6138,2062,-6653,7311
-16655,13974,6066,2576,-7064,3402
-16899,15062,5998,2567,-7027,1855
-17119,18222,5426,2373,-6302,-1904
-16875,20866,5354,1905,-5281,-5465
-16231,22018,5126,-274,-4901,-8766
-16679,22038,4882,-1092,-4930,-9408
-17447,22354,3734,-2309,-4813,-11053
-17295,22558,2834,-2507,-4354,-12733
-16103,20270,2446,-2187,-3882,-13683
-16003,19522,2470,-2215,-3934,-13670
-16371,18510,158,-1076,-3323,-13660
-16387,18354,-38,-687,-2393,-13702
-16483,17818,222,-1012,2371,-14153
-16467,17722,118,-1389,4009,-14462
-15147,16966,262,-2269,8791,-15217
-14763,16326,426,-2441,10011,-15347
-14455,15142,1682,-2954,12729,-15186
-14303,14886,1858,-2892,13179,-14911
-13131,14046,2362,-1827,12091,-12528
-12663,13338,1842,-1454,11795,-11318
-13591,11850,2106,-1562,12082,-9555
-13687,11506,3106,-2370,12783,-8402
-13219,12546,3474,-2764,11302,-6951
-13187,13326,3378,-2667,10614,-6687
-12815,15470,3546,-2519,9054,-6320
-12295,17094,3126,-2307,7282,-6311
-11603,19546,3130,-1484,4850,-6836
-11387,20102,3202,-1359,4183,-7051
-10311,21438,2822,-1409,2339,-7420
-9987,21314,2286,-1522,1791,-7178
-10755,24378,1246,-1919,3068,-6853
-10435,25394,1638,-1679,3728,-6361
-8915,25538,3542,-412,2504,-3033
-8639,24206,4150,-63,787,-965
-9223,22602,4746,254,-2297,2614
-10603,23962,5774,-61,-5433,6554
-11711,24562,5858,340,-8612,10338
-13439,23550,5234,951,-11583,14624
-13739,23330,4982,1034,-11781,15631
-14703,22366,3894,1464,-9783,18395
-14635,22058,4066,1540,-9621,18524
-14887,21050,4166,1820,-8452,18911
-15127,17802,4534,1518,-6239,19213
-15327,16778,4718,1366,-5632,19252
-15767,13778,5162,1043,-4280,19237
-15911,13234,5498,942,-4116,19136
-16055,12090,6418,546,-4818,18650
-16103,11970,6558,571,-5407,18315
-16379,12518,6618,1473,-8108,16708
-16479,12834,6506,2043,-8906,16021
-16707,13626,5994,3705,-10151,13353
-16719,13802,5794,3965,-10068,12486
-17655,15514,5414,3822,-8444,8775
-17955,16702,5074,3597,-7632,7345
-18055,18430,4414,2706,-3279,2237
-18019,18366,4438,2244,-2099,576
-18119,19314,4918,254,38,-4241
-18151,20030,4838,-265,249,-5540
-19103,21606,4582,-946,478,-9688
-18947,21966,4590,-822,351,-10966
-17479,21714,3766,-668,-761,-13020
-17235,21350,3346,-808,-1187,-13086
-17403,19770,1242,-1411,-1351,-12638
-17475,18930,742,-1503,-986,-12543
-17419,17922,218,-1837,779,-12597
-17351,17306,58,-2246,3134,-12982
-16827,16222,142,-2987,7631,-15200
-16391,16198,526,-3172,9001,-16111
-15443,15790,446,-3124,11523,-17744
-14659,15366,754,-2722,13640,-18416
-13531,13974,1634,-1589,15234,-17013
-13287,13322,1954,-1205,15042,-16125
-12991,12242,3126,-1063,13682,-14150
-13367,11882,4174,-1509,11400,-12554
-12371,13494,4858,-1804,6765,-10216
-12063,13938,4530,-1761,5052,-9495
-11723,16786,2762,-1888,1702,-7844
-11679,17698,2310,-1809,1222,-7501
-11631,20310,1754,-1926,1360,-7096
-11667,21054,1762,-2116,1756,-7250
