ax,ay,az,gx,gy,gz,mx,my,mz
0.07543945,0.3630371,-0.9125977,1.229008,3.832061,-2.061069,27.6,-135.24,-112.24
0.06982422,0.3664551,-0.9128418,3.0,3.671756,-0.2900764,27.6,-135.24,-112.24
0.05908203,0.3686523,-0.9072266,0.480916,2.557252,-0.1679389,27.6,-135.24,-112.24
0.06811523,0.3701172,-0.9091797,2.48855,3.770992,-0.5496183,26.68,-136.16,-112.24
0.06958008,0.3623047,-0.9191895,1.259542,5.580153,-1.145038,26.68,-136.16,-112.24
0.07348633,0.3623047,-0.9169922,1.053435,4.534351,-2.022901,26.68,-136.16,-112.24
0.07446289,0.3659668,-0.9172363,1.129771,3.580153,-0.259542,26.68,-135.24,-112.24
0.0690918,0.3640137,-0.918457,2.740458,4.045802,-1.603053,26.68,-135.24,-112.24
0.06787109,0.3666992,-0.920166,0.5954198,5.763359,-2.305344,26.68,-135.24,-112.24
0.07080078,0.3652344,-0.9152832,-0.1679389,6.40458,-3.923664,26.68,-135.24,-112.24
0.0715332,0.361084,-0.8933105,0.1068702,5.473282,-4.389313,26.68,-135.24,-112.24
0.06958008,0.3654785,-0.9128418,1.007634,4.442748,-0.3587786,26.68,-136.16,-112.24
0.06225586,0.3686523,-0.9091797,0.4580153,3.770992,-0.7175572,26.68,-136.16,-112.24
0.07080078,0.362793,-0.9226074,1.725191,4.732824,1.160305,26.68,-136.16,-112.24
0.07202148,0.3688965,-0.9182129,-1.51145,3.519084,-0.06870229,25.76,-135.24,-112.24
0.07324219,0.3666992,-0.9050293,1.969466,4.274809,-0.2290076,25.76,-135.24,-112.24
0.07373047,0.3657227,-0.9213867,3.183206,3.587786,-0.832061,25.76,-135.24,-112.24
0.06738281,0.3640137,-0.9057617,3.061069,5.015267,0.09160305,25.76,-135.24,-112.24
0.06958008,0.3708496,-0.9226074,0.1068702,4.900764,1.007634,25.76,-135.24,-112.24
0.0703125,0.3737793,-0.9118652,2.740458,5.717557,0.2137404,26.68,-135.24,-112.24
0.0715332,0.3681641,-0.9128418,1.587786,5.473282,-1.19084,26.68,-135.24,-112.24
0.07446289,0.3642578,-0.9196777,1.137405,3.732824,0.007633588,26.68,-135.24,-112.24
0.06665039,0.3696289,-0.9182129,-1.129771,1.328244,-0.1450382,25.76,-135.24,-112.24
0.0690918,0.3769531,-0.9055176,1.885496,2.59542,-0.4351145,25.76,-135.24,-112.24
0.0715332,0.3652344,-0.9123535,1.778626,4.091603,-1.366412,25.76,-136.16,-112.24
0.05883789,0.3581543,-0.9248047,1.312977,3.48855,0.1603053,25.76,-136.16,-112.24
0.06713867,0.3654785,-0.9013672,2.687023,5.946565,0.5725191,25.76,-136.16,-112.24
0.0703125,0.369873,-0.9130859,2.21374,5.290076,-1.206107,25.76,-135.24,-112.24
0.07055664,0.3669434,-0.918457,1.183206,1.053435,-0.7480916,25.76,-135.24,-112.24
0.07006836,0.3686523,-0.9084473,1.236641,5.70229,0.6564885,25.76,-135.24,-112.24
0.07763672,0.3708496,-0.9086914,0.6030535,3.984733,-0.2977099,26.68,-135.24,-112.24
0.07617188,0.3728027,-0.9135742,1.656489,1.900763,-0.7862596,26.68,-135.24,-112.24
0.0625,0.3693848,-0.9177246,2.267176,3.343511,-0.389313,26.68,-136.16,-112.24
0.06030273,0.3725586,-0.9106445,0.07633588,2.687023,-1.122137,26.68,-136.16,-112.24
0.0625,0.3691406,-0.9221191,2.70229,5.08397,-0.7099237,26.68,-136.16,-112.24
0.06665039,0.3674316,-0.9189453,2.603053,4.282443,0.9694656,26.68,-136.16,-112.24
0.06323242,0.3625488,-0.9040527,2.198473,5.061069,1.274809,26.68,-136.16,-112.24
0.06860352,0.3676758,-0.9145508,2.603053,4.870229,0.4122138,26.68,-136.16,-112.24
0.0715332,0.3691406,-0.9118652,2.007634,4.290076,-0.9389313,26.68,-135.24,-112.24
0.06469727,0.3649902,-0.9174805,1.480916,1.854962,-1.557252,26.68,-135.24,-112.24
0.0637207,0.3664551,-0.9160156,1.709924,2.709924,-1.618321,26.68,-135.24,-112.24
0.06738281,0.3669434,-0.9172363,2.740458,4.175572,-1.21374,26.68,-135.24,-112.24
0.06689453,0.3676758,-0.9189453,3.709924,4.229008,-0.9236641,26.68,-135.24,-112.24
0.06152344,0.3669434,-0.9138184,0.2137404,2.274809,-0.8931297,26.68,-135.24,-112.24
0.06591797,0.3654785,-0.9123535,3.183206,5.38168,0.8015267,26.68,-135.24,-112.24
0.0637207,0.3581543,-0.9211426,4.534351,2.839695,1.541985,26.68,-135.24,-112.24
0.05737305,0.3596191,-0.9260254,-0.09923664,-0.1908397,0.7709923,26.68,-135.24,-112.24
0.01635742,0.3847656,-0.9345703,3.022901,1.114504,-3.030534,26.68,-135.24,-113.16
0.0534668,0.3752441,-0.9050293,3.145038,6.732824,-1.0,26.68,-135.24,-113.16
0.07592773,0.3664551,-0.9133301,3.076336,8.19084,-0.9312977,26.68,-135.24,-113.16
0.07177734,0.3552246,-0.9238281,-0.2290076,1.885496,-0.01526718,27.6,-135.24,-113.16
0.06079102,0.3684082,-0.8984375,-0.07633588,4.664122,-0.4274809,27.6,-135.24,-113.16
0.05932617,0.369873,-0.9172363,2.541985,4.206107,-2.381679,26.68,-135.24,-112.24
0.0715332,0.3605957,-0.9199219,2.236641,4.145038,1.396947,26.68,-135.24,-112.24
0.06176758,0.3608398,-0.9101563,2.129771,5.969466,1.51145,26.68,-135.24,-112.24
0.0612793,0.3679199,-0.9145508,1.40458,6.229008,0.2977099,26.68,-135.24,-112.24
0.07177734,0.3605957,-0.9208984,1.564886,5.503817,0.480916,26.68,-135.24,-112.24
0.07714844,0.3671875,-0.9199219,0.1679389,4.175572,0.07633588,26.68,-135.24,-112.24
0.07128906,0.3652344,-0.911377,3.496183,4.267176,-2.290076,26.68,-135.24,-112.24
0.05883789,0.3671875,-0.9169922,3.030534,3.984733,-1.442748,26.68,-135.24,-112.24
0.06323242,0.364502,-0.9179688,1.732824,6.038168,1.229008,26.68,-135.24,-113.16
0.06323242,0.3620605,-0.9125977,1.801527,5.076336,-0.2137404,26.68,-135.24,-113.16
