ax,ay,az,gx,gy,gz,mx,my,mz
-0.6196289,0.009033203,-0.8515625,-37.0229,-0.4503817,40.23664,101.2,-103.96,29.44
-0.6074219,0.02612305,-0.8115234,-42.59542,1.091603,33.45038,96.6,-103.96,36.8
-0.5913086,0.03564453,-0.7937012,-46.75573,2.59542,29.21374,96.6,-103.96,36.8
-0.5856934,0.04370117,-0.7844238,-50.68702,-4.59542,25.92366,92.0,-102.12,43.24
-0.5742188,0.03369141,-0.7714844,-49.27481,-3.244275,22.9313,92.0,-102.12,43.24
-0.5515137,0.02099609,-0.7524414,-49.31298,-1.19084,15.12214,92.0,-102.12,43.24
-0.5341797,0.04492188,-0.7004395,-51.79389,-2.847328,-1.267176,91.08,-99.36,47.84
-0.5444336,0.06420898,-0.6589355,-47.57252,-3.358779,-9.480916,91.08,-99.36,47.84
-0.5617676,0.06347656,-0.6687012,-43.9771,-2.870229,-7.091603,91.08,-99.36,47.84
-0.565918,0.05273438,-0.6677246,-47.82443,-2.290076,-9.580153,92.92,-95.68,48.76
-0.5769043,0.03833008,-0.640625,-45.41985,3.847328,-16.30534,92.92,-95.68,48.76
-0.567627,0.02709961,-0.59375,-36.16794,11.32061,-25.22137,94.76,-94.76,46.0
-0.5925293,0.01953125,-0.604248,-29.28244,11.48855,-32.55725,94.76,-94.76,46.0
-0.6352539,0.02368164,-0.625,-28.0,6.664122,-34.71756,94.76,-94.76,46.0
-0.6518555,0.008789063,-0.6108398,-32.63359,5.427481,-37.59542,98.44,-93.84,40.48
-0.6569824,0.008544922,-0.588623,-29.31298,7.969466,-39.42748,98.44,-93.84,40.48
-0.6904297,-0.002929688,-0.5651855,-28.61069,6.068702,-46.1832,98.44,-93.84,40.48
-0.7172852,0.01367188,-0.5554199,-25.18321,14.9084,-47.0687,103.04,-94.76,34.04
-0.701416,0.009033203,-0.5212402,-20.18321,22.48855,-47.9542,103.04,-94.76,34.04
-0.7070313,-0.006103516,-0.4907227,-11.78626,22.90076,-49.09924,106.72,-95.68,27.6
-0.6972656,-0.008544922,-0.4855957,4.045802,20.67939,-49.71756,106.72,-95.68,27.6
-0.7363281,0.02709961,-0.4780273,12.58779,21.87786,-51.54962,106.72,-95.68,27.6
-0.7470703,0.04077148,-0.473877,18.14504,21.87786,-43.32824,110.4,-96.6,20.24
-0.7387695,-0.005126953,-0.5083008,26.92366,18.99237,-36.15267,110.4,-96.6,20.24
-0.7790527,-0.05151367,-0.5925293,36.59542,8.885496,-32.72519,110.4,-96.6,20.24
-0.8029785,-0.08422852,-0.7026367,40.32061,14.73282,-28.20611,113.16,-95.68,13.8
-0.824707,-0.1069336,-0.720459,34.48092,32.49618,-28.22137,113.16,-95.68,13.8
-0.8325195,-0.06616211,-0.666748,20.01527,31.61069,-26.16794,115.0,-95.68,9.2
-0.8537598,-0.06201172,-0.637207,39.20611,30.15267,-22.16794,115.0,-95.68,9.2
-0.8520508,-0.04296875,-0.6762695,46.13741,31.79389,-10.87023,115.0,-95.68,9.2
-0.8789063,-0.05249023,-0.6970215,36.78626,24.9771,-0.7938931,115.0,-99.36,3.68
-0.8852539,-0.04833984,-0.6879883,37.14504,16.07634,7.755725,115.0,-99.36,3.68
-0.8723145,-0.02905273,-0.7294922,41.21374,12.32824,10.0229,115.0,-99.36,3.68
-0.8452148,-0.02856445,-0.7199707,36.1832,11.29008,17.51145,114.08,-101.2,1.84
-0.8198242,-0.04077148,-0.71875,35.44275,0.04580153,23.74046,114.08,-101.2,1.84
-0.8168945,-0.02587891,-0.7565918,37.06107,-4.603054,30.12214,114.08,-101.2,1.84
-0.7995605,-0.06054688,-0.7663574,41.20611,-3.885496,34.15267,112.24,-102.12,4.6
-0.7773438,-0.04785156,-0.7700195,32.99237,-6.557252,27.61832,112.24,-102.12,4.6
-0.7954102,0.02954102,-0.7668457,22.87786,-23.79389,29.90076,111.32,-101.2,11.04
-0.7941895,0.06958008,-0.8007813,4.847328,-46.54198,45.9542,110.4,-97.52,19.32
-0.782959,0.05419922,-0.7910156,9.572519,-35.57252,41.0,110.4,-97.52,19.32
-0.78125,0.05395508,-0.7727051,14.44275,-27.26718,33.27481,110.4,-97.52,19.32
-0.7646484,0.06225586,-0.776123,10.96947,-31.37405,34.38931,108.56,-94.76,27.6
-0.7626953,0.05957031,-0.7687988,7.229008,-25.83969,46.48092,108.56,-94.76,27.6
-0.6855469,0.009033203,-0.779541,8.938931,-14.65649,44.1145,108.56,-94.76,27.6
-0.684082,0.01391602,-0.7128906,7.19084,-8.480916,36.56488,106.72,-90.16,36.8
-0.7087402,0.04541016,-0.6928711,-1.274809,-8.099236,38.96947,106.72,-90.16,36.8
-0.7233887,0.03833008,-0.6975098,-3.648855,2.396947,41.05344,102.12,-90.16,43.24
-0.7478027,0.09472656,-0.6401367,-8.969465,6.740458,39.60305,102.12,-90.16,43.24
-0.734375,0.1181641,-0.6333008,-3.59542,11.19084,37.82443,102.12,-90.16,43.24
-0.7641602,0.1091309,-0.6477051,-6.48855,8.061069,33.87023,98.44,-90.16,47.84
-0.7900391,0.1450195,-0.651123,-15.1374,-2.351145,34.9313,98.44,-90.16,47.84
-0.7529297,0.1494141,-0.6660156,-15.94656,-3.534351,33.35115,98.44,-90.16,47.84
-0.7509766,0.1208496,-0.6708984,-16.68702,-13.80916,26.16031,94.76,-90.16,52.44
-0.7568359,0.1569824,-0.6721191,-24.64886,-15.45802,25.94657,94.76,-90.16,52.44
-0.7351074,0.1879883,-0.6621094,-26.9084,-5.664122,27.48092,92.0,-86.48,57.04
-0.6970215,0.1494141,-0.6242676,-26.66412,-1.717557,22.0,92.0,-86.48,57.04
-0.6940918,0.175293,-0.6311035,-30.0916,-8.175572,16.96183,92.0,-86.48,57.04
-0.708252,0.204834,-0.626709,-31.16794,-1.625954,10.05344,91.08,-82.8,59.8
-0.7019043,0.2067871,-0.5893555,-26.67175,11.22137,5.396946,91.08,-82.8,59.8
-0.6865234,0.213623,-0.5456543,-24.35878,5.29771,0.6870229,91.08,-82.8,59.8
-0.7109375,0.1799316,-0.527832,-23.9313,1.984733,-2.099237,91.08,-80.96,59.8
-0.7492676,0.1572266,-0.5046387,-21.81679,-4.328244,-1.687023,91.08,-80.96,59.8
-0.7590332,0.1437988,-0.5407715,-23.0,-6.671756,-0.1908397,91.08,-80.96,59.8
-0.7790527,0.1347656,-0.5290527,-22.03817,0.9389313,-7.519084,92.0,-79.12,59.8
