ax,ay,az,gx,gy,gz,mx,my,mz
0.2585449,0.4116211,-0.8132324,8.21374,14.80153,-1.763359,-36.8,-150.88,29.44
0.2871094,0.4440918,-0.8359375,12.42748,0.8778625,-0.07633588,-39.56,-150.88,28.52
0.3527832,0.4458008,-0.8256836,6.10687,-0.519084,3.625954,-39.56,-150.88,28.52
0.3352051,0.4155273,-0.8212891,6.08397,6.91603,-1.717557,-39.56,-150.88,28.52
0.3217773,0.4355469,-0.8037109,11.87023,-1.603053,0.4732824,-38.64,-150.88,27.6
0.3913574,0.4606934,-0.8105469,11.22137,-0.02290076,3.709924,-38.64,-150.88,27.6
0.3525391,0.5087891,-0.8696289,-4.427481,16.10687,-4.198473,-38.64,-150.88,27.6
0.284668,0.4438477,-0.842041,-10.32824,4.465649,2.610687,-39.56,-150.88,25.76
0.3283691,0.3793945,-0.8486328,-8.236641,-6.21374,-1.328244,-39.56,-150.88,25.76
0.4055176,0.3806152,-0.8459473,10.89313,-1.229008,3.175573,-38.64,-150.88,27.6
0.3762207,0.4667969,-0.8486328,14.64886,15.55725,1.015267,-38.64,-150.88,27.6
0.2993164,0.519043,-0.855957,-7.938931,13.9084,-6.946565,-38.64,-150.88,27.6
0.293457,0.4074707,-0.8422852,-16.44275,-7.335878,2.015267,-39.56,-150.88,27.6
0.3686523,0.3215332,-0.7990723,-7.931298,-11.35114,4.450382,-39.56,-150.88,27.6
0.4194336,0.3618164,-0.8395996,14.9542,11.17557,-4.10687,-39.56,-150.88,27.6
0.3337402,0.432373,-0.8186035,18.96183,16.87786,2.305344,-37.72,-150.88,27.6
0.2873535,0.4865723,-0.8063965,6.946565,9.152672,-0.1603053,-37.72,-150.88,27.6
0.3364258,0.4858398,-0.8310547,-4.465649,4.70229,-4.366412,-39.56,-150.88,26.68
0.3381348,0.3903809,-0.8337402,-15.82443,8.534351,-0.4198473,-39.56,-150.88,26.68
0.3132324,0.3647461,-0.8955078,5.19084,7.091603,3.70229,-39.56,-150.88,26.68
0.3046875,0.4216309,-0.8549805,19.41221,-1.687023,6.580153,-39.56,-150.88,28.52
0.3505859,0.5437012,-0.8798828,8.717557,1.274809,-4.396946,-39.56,-150.88,28.52
0.3803711,0.4665527,-0.7770996,-11.63359,-5.709924,7.19084,-39.56,-150.88,28.52
0.380127,0.362793,-0.8024902,-14.98473,-0.7557252,6.496183,-38.64,-150.88,27.6
0.4042969,0.3061523,-0.8320313,0.2900764,8.564885,-0.6259542,-38.64,-150.88,27.6
0.355957,0.3933105,-0.8486328,19.22137,10.98473,1.564886,-38.64,-149.96,28.52
0.3049316,0.4645996,-0.8344727,15.41985,6.80916,2.923664,-38.64,-149.96,28.52
0.3205566,0.4675293,-0.784668,-1.877863,-2.129771,3.725191,-38.64,-149.96,28.52
0.3842773,0.4301758,-0.8371582,-3.557252,4.374046,-1.916031,-39.56,-149.96,27.6
0.3469238,0.4050293,-0.8415527,5.183206,16.14504,-6.603054,-39.56,-149.96,27.6
0.282959,0.4238281,-0.814209,4.145038,7.610687,0.7557252,-39.56,-149.96,27.6
0.3217773,0.4003906,-0.8371582,5.717557,-1.633588,5.129771,-40.48,-149.96,27.6
0.326416,0.4399414,-0.8398438,11.58779,2.992366,1.366412,-40.48,-149.96,27.6
0.3198242,0.5087891,-0.8696289,-1.022901,-0.0610687,-3.80916,-40.48,-150.88,26.68
0.3703613,0.4248047,-0.8364258,-3.770992,-5.832061,2.549618,-40.48,-150.88,26.68
0.4082031,0.418457,-0.8579102,-3.19084,3.908397,1.366412,-40.48,-150.88,26.68
0.3293457,0.4326172,-0.8171387,-3.755725,7.08397,-3.083969,-39.56,-150.88,27.6
0.3405762,0.4018555,-0.8325195,-7.824428,-1.778626,1.648855,-39.56,-150.88,27.6
0.3928223,0.3901367,-0.8676758,1.679389,6.053435,-3.465649,-39.56,-150.88,27.6
0.3469238,0.4206543,-0.810791,4.91603,9.946565,-2.954198,-39.56,-150.88,28.52
0.3269043,0.425293,-0.8549805,2.152672,17.0916,-3.328244,-40.48,-149.96,28.52
0.2272949,0.425293,-0.8371582,7.160306,3.80916,-1.351145,-40.48,-149.96,28.52
0.3198242,0.4169922,-0.8508301,-1.274809,-11.22137,-2.229008,-40.48,-149.96,28.52
0.3986816,0.376709,-0.840332,6.160306,-2.503817,-2.259542,-40.48,-149.96,28.52
0.3728027,0.442627,-0.8708496,9.290076,9.511451,1.587786,-40.48,-149.96,28.52
0.2744141,0.4711914,-0.8530273,5.977099,5.221374,4.519084,-39.56,-149.96,28.52
0.3356934,0.4587402,-0.7993164,-6.335878,-13.9771,-0.8625955,-39.56,-149.96,28.52
0.4494629,0.3935547,-0.8210449,-9.931297,-4.152672,-1.877863,-39.56,-149.96,28.52
0.4074707,0.4177246,-0.8557129,-3.526718,20.98473,-6.832061,-37.72,-150.88,28.52
0.2421875,0.3886719,-0.8056641,1.526718,10.03817,-2.854962,-37.72,-150.88,28.52
0.2885742,0.3808594,-0.798584,-2.671756,-2.206107,1.900763,-37.72,-150.88,28.52
0.3581543,0.331543,-0.8127441,9.824428,-1.732824,3.832061,-38.64,-149.96,30.36
0.3369141,0.4360352,-0.8859863,19.0458,10.64122,0.9389313,-38.64,-149.96,30.36
0.2810059,0.5068359,-0.848877,16.22901,-0.9847328,2.526718,-39.56,-150.88,28.52
0.3686523,0.5056152,-0.8393555,-3.984733,-6.59542,-1.290076,-39.56,-150.88,28.52
0.4108887,0.4313965,-0.8518066,-15.80916,2.0,0.07633588,-39.56,-150.88,28.52
0.3742676,0.4143066,-0.9370117,-1.366412,13.83206,1.328244,-38.64,-149.96,28.52
0.2998047,0.463623,-0.8330078,8.175572,6.396946,1.625954,-38.64,-149.96,28.52
0.3417969,0.451416,-0.7878418,-9.78626,-8.099236,-0.519084,-38.64,-149.96,28.52
0.4162598,0.3796387,-0.7973633,-14.48092,3.251908,-6.496183,-38.64,-150.88,29.44
0.3762207,0.3303223,-0.8127441,-0.1450382,17.12977,-3.977099,-38.64,-150.88,29.44
0.2919922,0.4172363,-0.8093262,15.21374,17.75573,2.145038,-38.64,-149.96,29.44
0.2668457,0.4997559,-0.8256836,5.10687,5.770992,-2.198473,-38.64,-149.96,29.44
0.3347168,0.4345703,-0.8583984,-5.778626,-2.59542,2.015267,-38.64,-149.96,29.44
0.3591309,0.4074707,-0.84375,0.4351145,3.908397,-0.06870229,-38.64,-149.96,29.44
