ax,ay,az,gx,gy,gz,mx,my,mz
-0.9692383,0.1083984,-0.2783203,25.90076,7.419847,1.931298,128.8,-47.84,-50.6
-0.9663086,0.2543945,-0.2753906,28.9542,-6.160306,1.732824,128.8,-47.84,-50.6
-0.9179688,0.2695313,-0.2668457,6.603054,-2.519084,-3.412214,128.8,-47.84,-50.6
-0.9013672,0.2189941,-0.255127,-2.083969,4.496183,-0.351145,128.8,-48.76,-49.68
-0.9345703,0.2045898,-0.2922363,0.9007633,11.80916,-2.580153,128.8,-48.76,-49.68
-0.9743652,0.1970215,-0.2587891,1.099237,3.381679,-2.541985,128.8,-48.76,-49.68
-0.9504395,0.2045898,-0.2871094,-0.9160305,-0.6717557,-2.259542,127.88,-48.76,-49.68
-0.9104004,0.1782227,-0.2648926,2.931298,2.778626,-0.3435115,127.88,-48.76,-49.68
-0.9228516,0.2016602,-0.2834473,6.625954,3.969466,-2.229008,127.88,-48.76,-49.68
-0.9453125,0.2314453,-0.2800293,1.954198,3.89313,-3.114504,127.88,-48.76,-49.68
-0.9204102,0.2077637,-0.230957,0.1526718,1.160305,-1.076336,127.88,-48.76,-49.68
-0.9279785,0.1826172,-0.265625,-10.32061,9.816793,2.847328,128.8,-48.76,-49.68
-0.9665527,0.1738281,-0.2861328,0.8778625,5.274809,1.358779,128.8,-48.76,-49.68
-0.9506836,0.1945801,-0.2507324,8.656488,-3.641221,-0.5038168,128.8,-48.76,-49.68
-0.9130859,0.2055664,-0.2878418,5.229008,0.8091603,-3.030534,128.8,-48.76,-49.68
-0.9135742,0.1958008,-0.2424316,2.900763,4.251908,-1.19084,128.8,-48.76,-49.68
-0.9169922,0.239502,-0.3005371,3.664122,6.38168,-1.389313,128.8,-47.84,-49.68
-0.9580078,0.2302246,-0.2644043,-11.09924,10.32061,-4.053435,128.8,-47.84,-49.68
-0.9602051,0.1992188,-0.2878418,-10.30534,2.946565,-2.900763,128.8,-47.84,-49.68
-0.9433594,0.130127,-0.2714844,-2.091603,4.61832,-2.259542,128.8,-47.84,-49.68
-0.958252,0.1433105,-0.2612305,17.75573,-0.1526718,0.6412213,128.8,-47.84,-49.68
-0.9216309,0.2675781,-0.229248,19.61069,-5.40458,3.801527,128.8,-47.84,-49.68
-0.8674316,0.3381348,-0.2556152,-11.57252,4.519084,-0.6564885,128.8,-47.84,-49.68
-0.9160156,0.2387695,-0.270752,-35.51145,22.29771,-4.29771,128.8,-47.84,-49.68
-1.018311,0.09423828,-0.2895508,-21.54962,13.38931,-6.366412,128.8,-47.84,-50.6
-0.9963379,0.04931641,-0.2419434,9.061069,-8.251908,-0.4045802,128.8,-47.84,-50.6
-0.8984375,0.1455078,-0.2597656,23.36641,-7.137404,6.419847,128.8,-47.84,-50.6
-0.8686523,0.2634277,-0.2678223,19.61832,7.473282,5.198473,128.8,-47.84,-49.68
-0.9545898,0.2944336,-0.2409668,-6.580153,14.1374,-1.381679,128.8,-47.84,-49.68
-0.9748535,0.2099609,-0.2629395,-17.30534,0.2213741,-4.129771,128.8,-47.84,-49.68
-0.918457,0.09863281,-0.2751465,-0.7862596,2.282443,-1.068702,128.8,-47.84,-50.6
-0.935791,0.1733398,-0.2839355,19.49618,7.778626,3.473282,128.8,-47.84,-50.6
-0.9714355,0.2924805,-0.2451172,9.832061,4.21374,5.526718,128.8,-47.84,-50.6
-0.9484863,0.2570801,-0.2670898,-16.43511,1.519084,1.709924,128.8,-48.76,-49.68
-0.9238281,0.1230469,-0.2475586,-12.68702,1.114504,-0.778626,128.8,-48.76,-49.68
-0.9211426,0.1335449,-0.2956543,13.77863,6.954198,-0.4580153,128.8,-47.84,-50.6
-0.9587402,0.206543,-0.2470703,13.84733,5.91603,2.351145,128.8,-47.84,-50.6
-0.9372559,0.2617188,-0.2573242,2.099237,-1.755725,3.969466,128.8,-47.84,-50.6
-0.9138184,0.223877,-0.2802734,-8.732824,7.259542,-4.068702,128.8,-48.76,-49.68
-0.9333496,0.1748047,-0.2319336,13.1145,0.9236641,3.045802,128.8,-47.84,-49.68
-0.9086914,0.2268066,-0.2702637,2.183206,7.29771,2.465649,128.8,-47.84,-49.68
-0.9619141,0.2121582,-0.2854004,-0.8778625,10.59542,-3.206107,128.8,-47.84,-49.68
-0.9719238,0.2043457,-0.2397461,1.832061,-2.442748,-0.6717557,128.8,-48.76,-49.68
-0.8984375,0.2111816,-0.2512207,0.03053435,-3.839695,2.312977,128.8,-48.76,-49.68
-0.8886719,0.2102051,-0.2683105,-7.099236,14.15267,1.21374,128.8,-48.76,-49.68
-0.9831543,0.2285156,-0.3032227,-5.229008,14.33588,-3.19084,128.8,-48.76,-49.68
-0.9956055,0.2043457,-0.2763672,2.038168,-4.007634,-4.854962,128.8,-48.76,-49.68
-0.895752,0.1748047,-0.2370605,3.908397,-5.198473,1.633588,128.8,-46.92,-51.52
-0.8835449,0.2143555,-0.3273926,3.290076,11.0916,-0.2824428,128.8,-46.92,-51.52
-0.9814453,0.1989746,-0.2370605,5.015267,8.755725,-2.167939,128.8,-46.92,-51.52
-0.9743652,0.1799316,-0.229248,0.4045802,-6.022901,4.030534,127.88,-48.76,-49.68
-0.8769531,0.1723633,-0.2631836,7.21374,-8.198473,5.977099,127.88,-48.76,-49.68
-0.857666,0.1665039,-0.2302246,13.12977,14.12977,5.61832,128.8,-48.76,-49.68
